cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14
31.0,Lucrecia,Grecia,Crescia,,,,,,,,,,,,
32.0,analyso,Susana,analoga,,,,,,,,,,,,
33.0,escripturacão,Escriptura,,,,,,,,,,,,,
34.0,cancella,ornato n'ella,N'ella,Appellava,baixo da janella,aquella mudança n'ella,n'ella,n'elle,,,,,,,
35.0,Santa Catharina,cantaro,agatha,Santa Casa,nebrinas,,,,,,,,,,
36.0,lettras,Raspail,Paiz,Rasgue-a,Verduras,,,,,,,,,,
37.0,Preparava-se-lhe,Repara,causar-se-lhes-hia,Notava-se-lhe,,,,,,,,,,,
38.0,Salt Lake City,Salta,City,Maltez,,,,,,,,,,,
39.0,Leeson,Peso,resonar,,,,,,,,,,,,
40.0,Demais,Anathema,,,,,,,,,,,,,
41.0,Tens-te,Sume-te,Fiz-te,Dizes-te,tenue,Enganas-te,,,,,,,,,
42.0,Aquelle,"saír
d'aquelle sobresalto",theatro n'aquelle,aquelle,N'aquelle,Ha n'aquelle,"elle n'aquella
manhã",n'aquelle,saír d'aquelle,"Praça
aquelle",N'aquella côrte,N'aquelle cemiterio,apreciar n'aquella,Falle-lhe n'aquelle,áquelles
43.0,Volga,Folgarei,,,,,,,,,,,,,
44.0,chapéo,Mancha,chamma,patriarchaes,chavena,,,,,,,,,,
45.0,impaciencia,impavidez,Providencia,Impacienta-me,inlelligencia,,,,,,,,,,
46.0,Park Benjamin,Vejam,Chaminés,bilhetes de beneficio,examino,,,,,,,,,,
47.0,subtrahia,Ahi,ahi jazem,ahi,,,,,,,,,,,
48.0,rua dos Inglezes,Inglezes,INGLEZA,,,,,,,,,,,,
49.0,Raparigas,Trapalhona,veigas fertilissimas,Raposo,Diga,,,,,,,,,,
50.0,Saíndo,indoles,saír,Saíste-te,,,,,,,,,,,
51.0,respiraste,Sebastopol,Confiaste,auxiliaste,Confissões,,,,,,,,,,
52.0,Oxford,Oxford Street,,,,,,,,,,,,,
53.0,cereaes,Xerez,serena,There,Erectheum,Berenice,,,,,,,,,
54.0,bom,Valbom,Albyon,,,,,,,,,,,,
55.0,affectuosa,Effectivamente,Effectivamente Carlos,,,,,,,,,,,,
56.0,virginaes,Virginia,,,,,,,,,,,,,
57.0,Tudo,Comtudo,,,,,,,,,,,,,
58.0,pallido,alli,Amaryllida,,,,,,,,,,,,
59.0,fogo»--lia,»--«E,Biblia,,,,,,,,,,,,
60.0,Pausa,Paulo,,,,,,,,,,,,,
61.0,Boa Vista,Vistula,,,,,,,,,,,,,
62.0,nossa casa,nossa atmosphera,,,,,,,,,,,,,
63.0,embecilidade,piedade,puerilidades,Universidade,velleidades,plausibilidades,Ociosidade,,,,,,,,
64.0,"critica
atrabiliaria","tambem.--As tuas palavras
rehabilitariam",Debil,Tambem,,,,,,,,,,,
65.0,Agradecida,Consola,Consagral-o-hão,constranger,segural-o.--Lê,Ponsard,,,,,,,,,
66.0,plano!--acudia,"vale nada,--acudiu",,,,,,,,,,,,,
67.0,hontem,Hontem,horizonte.--São,,,,,,,,,,,,
68.0,penna,Pennor,Leonora,,,,,,,,,,,,
69.0,Anda,Hollanda,Manda-os,andar de cima,Branda,Ande,,,,,,,,,
70.0,interrompia,Interrogue-a,interrogadoramente,Avintes,Rompia,,,,,,,,,,
71.0,Fuma,Fumar,,,,,,,,,,,,,
72.0,aguas limpidas,Cuidas,Cuidei,,,,,,,,,,,,
73.0,batalha»--e,Batalha,Talhados,,,,,,,,,,,,
74.0,brochura,parochia,Parva,,,,,,,,,,,,
75.0,Helas,Atilas,,,,,,,,,,,,,
76.0,passeiar,Passeiava,Passos,,,,,,,,,,,,
77.0,Imagine,Produced,proxima,Project Gutenberg-tm,,,,,,,,,,,
78.0,oceano arrojam,arruinem,Carriça,Guiné,,,,,,,,,,,
79.0,hymno da Carta,somno,"somno da
noite",,,,,,,,,,,,
80.0,ámago,ámanhã,Ámanhã,,,,,,,,,,,,
81.0,Anciada,Aonde,preponderancia,torre de S. Francisco,understand,m'o,,,,,,,,,
82.0,Achilles,molle,molles,,,,,,,,,,,,
83.0,Milton,familia,familia--,,,,,,,,,,,,
84.0,vigilia da vespera,Especie,vigilia,,,,,,,,,,,,
85.0,d'isso,prova d'isso,Porisso,,,,,,,,,,,,
86.0,Triste,tristeza,tristezas basto,Justeza,,,,,,,,,,,
87.0,Cinque,Racine,Cinza,,,,,,,,,,,,
88.0,SYMPTOMAS,Assumpto,"Assumpto
escossez",assumptos,assumpto,,,,,,,,,,
89.0,Salame,alameda do Repouso,Repouso,alameda lateral,,,,,,,,,,,
90.0,tojeiras,Ribeira,"Eva,--primeira","Cruz da
Regateira",Madeira,Madureira,japoneira,Rua Ferreira Borges,,,,,,,
91.0,marmellos,ceia d'elles,"jardim das
bellezas matutinas",elle cobria,um.--«_Elle,Mademoiselle,Subia elle,elle,bella de belleza nacional,casa d'elle,d'elle,elle.--Faz-me,,,
92.0,Vassif,Bass,Assignado,Vassif-Pachá,,,,,,,,,,,
93.0,India,Indias,indefeza,,,,,,,,,,,,
94.0,áquillo,tranquillisar,adquiri,Aquillo,Obsequio,Aquila Chrysaetos,,,,,,,,,
95.0,Mackay,Tokay,,,,,,,,,,,,,
96.0,desviei,desvairamentos,Presentimentos,taes momentos,perenne contentamento,,,,,,,,,,
97.0,V. exc.ª,--V. s.ª,,,,,,,,,,,,,
98.0,Reconhecera,Reconheceu-os,Desconheço-te,Conheceu-a,,,,,,,,,,,
99.0,brazas,Thebaida,Trazida,Traz-os-Montes,,,,,,,,,,,
100.0,Ponti,Ponti?,posponto,,,,,,,,,,,,
101.0,Chico da Lousã,soccorro,soccorro da begonia,begonia,,,,,,,,,,,
102.0,Vae,Vae...,...,,,,,,,,,,,,
103.0,Audaces,douda,Cruda,Douro,,,,,,,,,,,
104.0,Jenny,Jenny.--Pois,Jennys,Jenny:--Exigir!--E,,,,,,,,,,,
105.0,accusou,Syracusa,Accusar-me-hão,accusacão,,,,,,,,,,,
106.0,molestia,West-End,West of England,Protegeste,Estende,Estás,destroe,Estiveste,Estações,,,,,,
107.0,desformam,formúla,Formosam,,,,,,,,,,,,
108.0,comprehendo,comprehendia,Comprehendeu,beheu,computer virus,,,,,,,,,,
109.0,Porto,Fortunato,Portugal,porta de fortaleza,Vouga,em Portugal,,,,,,,,,
110.0,porta do cemiterio,mysterioso,cemiterio contiguo,cemiterio,Jupiter,,,,,,,,,,
111.0,collegas commerciaes,commerciaes,Praça Commercial,sociaes,"azafama do
commercio",commerciaes de Londres,Merci,Cerco,"Praça
commercial do",,,,,,
112.0,absintho,Sinto,acrolitho,,,,,,,,,,,,
113.0,Ascende,scenas,Scenas,acrescentou:--Vens,,,,,,,,,,,
114.0,Affligir,Chateau-Laffite,Kate,,,,,,,,,,,,
115.0,Lembra-me,Cheira-me,Falla-me,Ouça-me,Basta-me,,,,,,,,,,
116.0,Voltava,Interpretaram,prosapia_»--interpretava,,,,,,,,,,,,
117.0,"Diario,
Razão e Caixa",Incessu,incendiarios_--_Os,Diario,Incendiar,,,,,,,,,,
118.0,Terás,Liverpool,However,Viverás,--Verá,,,,,,,,,,
119.0,movia,Gargantua,Antevia,instantes,Sevilha,Vivia,Pantheon,,,,,,,,
120.0,Cosme Villas-boas,villania,Gran-ville,rio da Villa,Abeillard,,,,,,,,,,
121.0,Perdôe-me,Perdôa,Perdôa-lhe,Perdia,,,,,,,,,,,
122.0,anticipacão,continuacão,Continue,minha!--continuava Carlos,,,,,,,,,,,
123.0,Australias,estrada de cima,estrada da Foz,alto da folha,Foz,,,,,,,,,,
124.0,Pedra Salgada,S. Pedro,Pedroso,S. João,,,,,,,,,,,
125.0,Quererias,vozeria,Poderia,,,,,,,,,,,,
126.0,Olha,Olhem,Olhe,,,,,,,,,,,,
127.0,graciosa,Boccacio.--Então,occaso,,,,,,,,,,,,
128.0,Encommendaram-m,Commoveu-a,commover,commetter,commentava,commigo,Commigo,communs,,,,,,,
129.0,preoccupacão anterior,occupação barbara,Barba,Educação,,,,,,,,,,,
130.0,Posso,escossez,Russia,Rossi,Tossia,Mattos,Escossia,Rossi-Cassi,,,,,,,
131.0,defeza da praça,"Praça

IX",Praça?,Praça de,PRAÇA,Praça,,,,,,,,,
132.0,quaes,caes,locaes,,,,,,,,,,,,
133.0,loura lady,Viegas,Laura Viegas,,,,,,,,,,,,
134.0,Dizia,Carlos!--dizia,--Dize,Jenny!--dizia,Charles!--disse Jennv,são horas!--dizia,salve!--dizia,,,,,,,,
135.0,Exquisita,exquisito,,,,,,,,,,,,,
136.0,surprendia,aprender?--mas,Surprende,,,,,,,,,,,,
137.0,d'ahi,D'ahi,,,,,,,,,,,,,
138.0,Mr.,Erhard,Guichard,Mr. Richard:--Bons,Cecilia;--disse Mr. Richard,,,,,,,,,,
139.0,Guarda-a,Covent-Garden,joven,Occidente,,,,,,,,,,,
140.0,comesinhos,Areinho,Carlinhos,Carvalhinho,Minho,Coitadinhos,Espinho,,,,,,,,
141.0,Queijo...,Cujos,beijos,,,,,,,,,,,,
142.0,do conchego,Cheguei,Chegaram,,,,,,,,,,,,
143.0,Trai la rai,"Trai la rai...

trauteava",trauteava,la rai,Trauteando,,,,,,,,,,
144.0,joven padre,Padre-nosso,Padrão,Padre,,,,,,,,,,,
145.0,hypocrisia,malvasia,phantasia popular,Asia,,,,,,,,,,,
146.0,Fonte da Vinha,"Josefinha da
Agua-benta",Vinha,Adivinho-o,Adivinhas,"Vinha
amarello",Divina Comedia,,,,,,,,
147.0,Antoninha,Cantos,Santo Antonio,Antonia,Comquanto,rua de Santo Antonio,,,,,,,,,
148.0,prima-donna,lagrimas,Valle de lagrimas_,,,,,,,,,,,,
149.0,esforço do velho,Giorno,Forno Velho,Saturno,,,,,,,,,,,
150.0,Longe,Pamplona?--ouviu,Long,,,,,,,,,,,,
151.0,Supponho,sonhos dourados,"aguas dos
rios caudalosos",,,,,,,,,,,,
152.0,falle,Fallou-me,Allemanha,Woodfall Hope,valle,Valle,Fallam,allemães,Falle,fallo,,,,,
153.0,caracterisava,Isaac,Civilisa-te,Tamisa,,,,,,,,,,,
154.0,peior,Repito-o,Leio-o,,,,,,,,,,,,
155.0,Andral,Alexandria,André,,,,,,,,,,,,
156.0,Succeder-lhe-hia,succedeu,Successos,,,,,,,,,,,,
157.0,Admira,Tytire,Partira,Tira,,,,,,,,,,,
158.0,Fazer-te,Fazes,,,,,,,,,,,,,
159.0,perola,Vomitam,Butterfly,permitte,,,,,,,,,,,
160.0,Foz o Carlitos,Carlos,Carlos.--Dorme,Carlos.--,,,,,,,,,,,
161.0,Campo Pequeno,Esteiro de Campanhã,campinas,Campanhã,,,,,,,,,,,
162.0,saiba,Saia,Maia,,,,,,,,,,,,
163.0,experimentaes,portaes,taes auspicios,taes,taes estados,Taes,,,,,,,,,
164.0,Servida,Observava,Servi,,,,,,,,,,,,
165.0,Imminencia,antecedencias,IMMINENCIAS,,,,,,,,,,,,
166.0,Amel,Parece-me,Desapparece Amel,appetecer,Pareceu-me,,,,,,,,,,
167.0,Acredite-me,Acredita-me,Acreditará,,,,,,,,,,,,
168.0,jardim de S. Lazaro,rua do jardim,rua das Flores,rua do,palácio do Freixo,portão do jardim,,,,,,,,,
169.0,calumnia,dóminó,illuminára,Tomára,,,,,,,,,,,
170.0,Donations,Redistribution,addicionava,Additional,Biblioteca Nacional Digital,,,,,,,,,,
171.0,collo,collegio,collete do subordinado,,,,,,,,,,,,
172.0,Smithfield,Blackfield,,,,,,,,,,,,,
173.0,Brains,China,chins,,,,,,,,,,,,
174.0,boston,"work
with the phrase",Costumo,"cost and with
almost",,,,,,,,,,,
175.0,damasco,Maranhão,Rara,camarim,placa da camara escura,ramada,camara,,,,,,,,
176.0,Credo,redobrava,Roboredo,,,,,,,,,,,,
177.0,Brito,Kimbri,Cachimbo,Coimbra,,,,,,,,,,,
178.0,Morlays,sorrisos,Houris,sorri,Morris,,,,,,,,,,
179.0,n'outro,tropel,theatro lyrico,Troya,trouxe-m'os,,,,,,,,,,
180.0,proprio Falstaff,Sterne,Europa,proprio Sterne,,,,,,,,,,,
181.0,Coragem,lateraes,eleitoraes,coraes,,,,,,,,,,,
182.0,andar unido áquella,aquella,aquella bonita,N'aquellas,Ellas,aquellas,Aquella,Aquellas,aquella creança franzina,,,,,,
183.0,Quebrantões,Expliquem-as,Many,Manzoni,Safa,Manrique,,,,,,,,,
184.0,lugubre,Tibre,,,,,,,,,,,,,
185.0,Feliz,Felice Romani,,,,,,,,,,,,,
186.0,Queres,reacção.--Quero,Quero,,,,,,,,,,,,
187.0,Peço-lhes,Peço-lhe,Acho-lhe,Perguntei-lhe,Pergunta-lhe,Dê-lhe,Deem-lhe,Peco-lhe,,,,,,,
188.0,Emfim,Abrahão,quê?--pensava,fim?--bradava,,,,,,,,,,,
189.0,Snr,snr,,,,,,,,,,,,,
190.0,Creia,Estranham-me,Pozeram-me,Tinham-me,Tres bastam-me,Creiam-me,,,,,,,,,
191.0,"Corporal
Trim",Londres,corporação de Londres,,,,,,,,,,,,
192.0,N'este intervallo,N'este genero de occupações,N'este sitio,,,,,,,,,,,,
193.0,Rialva,Clementina Rialva,salvador,,,,,,,,,,,,
194.0,"Manoel
Quentino",Manoel,Manoel Galveias,,,,,,,,,,,,
195.0,Tenha,Venham,Venha,,,,,,,,,,,,
196.0,bretanha,Grã-Bretanha,Hespanha,Bretanha,,,,,,,,,,,
197.0,Seguimol-a,Conduzamol-as,,,,,,,,,,,,,
198.0,Braga,Bragança...,Bragança,,,,,,,,,,,,
199.0,Quasi,"quasi
impraticavel",Quan,quasi,,,,,,,,,,,
200.0,Aguia d'Ouro,"Aguia
d'Ouro",Aguia,aguia,,,,,,,,,,,
201.0,Cumpre-me,Vae-me,Dizes-me,Dize-me,,,,,,,,,,,
202.0,Principiava,principie,Principie,,,,,,,,,,,,
203.0,Curvei,Esteiro,poleiro,calçada do Terreiro,pinheiros,Prefiro-as,cóveiro,Rego Lameiro,,,,,,,
204.0,lucta,luctou,,,,,,,,,,,,,
205.0,amico~,architectonica,Poetico,Nicot,,,,,,,,,,,
206.0,cordiaes,misericordia,,,,,,,,,,,,,
207.0,Desato-me,Concordo,Recolho-me,Recordo-me,,,,,,,,,,,
208.0,Julgo,Julgára,Julga-me,Vamos,Julgamos,,,,,,,,,,
209.0,Inefficaz,beatifica idiotia,Africa,Ficando,"Fica
ahi",justificará,Fica,,,,,,,,
