cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23
19.0,Charivari,Variétés,,,,,,,,,,,,,,,,,,,,,,
20.0,Ambreuse,Dambreuses,fosse de M. Dambreuse,hôtel Dambreuse,breuse,,,,,,,,,,,,,,,,,,,
21.0,Fumichon,fum,,,,,,,,,,,,,,,,,,,,,,
22.0,bosquet,Muet,vesque,bour de basque,Parquet,Bouquet-,,,,,,,,,,,,,,,,,,
23.0,lâquelle,Celles,Elle,nelle,moselle,rue Bellefond,Fortelle,Belle-,Della,Bellevue,àelle,Te rappelles,Belle-n,Bagatelle,Nouvelles,Pelle-,Pelle,a-t-ellen,,,,,,
24.0,Démocratie,Laédémone,mocratie,,,,,,,,,,,,,,,,,,,,,
25.0,Ace,Efface-toi,grimace,,,,,,,,,,,,,,,,,,,,,
26.0,Hongrie,Brie,Burrieu,Bri=,Négrier,,,,,,,,,,,,,,,,,,,
27.0,Gauloises,sesi,Gaulois,,,,,,,,,,,,,,,,,,,,,
28.0,Bouttevilain,d’York,vila,Boutron,,,,,,,,,,,,,,,,,,,,
29.0,PUis,buis,,,,,,,,,,,,,,,,,,,,,,
30.0,Polonaise,Polonais,La Polonaise,pol,,,,,,,,,,,,,,,,,,,,
31.0,Rome,Hippodrome,Roméo,,,,,,,,,,,,,,,,,,,,,
32.0,du Havre,gare du Havre,au Havre,Cléry,le Havre,,,,,,,,,,,,,,,,,,,
33.0,Filly,Chantilly,Andilly,Billy,Neuilly,,,,,,,,,,,,,,,,,,,
34.0,Blackstone,Creton,Ton,Tons,Antony,,,,,,,,,,,,,,,,,,,
35.0,Frédéricæ,Frédé-,Frédéric,Frédérie,Fré-,-Ærédéric,,,,,,,,,,,,,,,,,,
36.0,Parlotte,Marmotte,Parly,,,,,,,,,,,,,,,,,,,,,
37.0,théätre,tre,Mitre,môtres,"la der-f
nière lettre du mot",Gare aù lustre!,Autre,,,,,,,,,,,,,,,,,
38.0,Aumônes,Saumon,Trône,,,,,,,,,,,,,,,,,,,,,
39.0,chaperon,Chapeau,,,,,,,,,,,,,,,,,,,,,,
40.0,Sion,Albion,Summa division personarum,SiOn,,,,,,,,,,,,,,,,,,,,
41.0,rue de Valois,rue de Bréda,rue Joubert,rue de,rue de l’Arcade,rue de l'Empereur,rue Soufflot,rue de Marbœuf,rue Duphot,rue de Rivoli,rue Jacob,rue de Richelieu,rue Drouot,rue Descartes,rue d'Anjou,rue des Martyrs,rue de Chabrol,rue du Bac,rue de Fleurus,rue Dauphine,rue d',,,
42.0,Poitiers,Tiers,Pitié,I'Oit,,,,,,,,,,,,,,,,,,,,
43.0,Tournelle,la Tournelle,Tournez,Letourneur,,,,,,,,,,,,,,,,,,,,
44.0,Bordelais,Bordelaise,delan,Bordes,Bordeaux,,,,,,,,,,,,,,,,,,,
45.0,Qui,Quitter,Blanqui,Aquin,Inquisition,,,,,,,,,,,,,,,,,,,
46.0,le japon,Japon,,,,,,,,,,,,,,,,,,,,,,
47.0,Minins,Ministre,Bovins,,,,,,,,,,,,,,,,,,,,,
48.0,santerre,Terre,Angleterre,angleterre,Mar terre,,,,,,,,,,,,,,,,,,,
49.0,Londres,Hydre,Flandres,s’étreindre,,,,,,,,,,,,,,,,,,,,
50.0,Irez,rez,retirez,SiRe,Foire,,,,,,,,,,,,,,,,,,,
51.0,sach@æ,cachemire,Cacau,,,,,,,,,,,,,,,,,,,,,
52.0,Avez,Vezou,Savez,,,,,,,,,,,,,,,,,,,,,
53.0,Hussonnet,Hussonnet-,,,,,,,,,,,,,,,,,,,,,,
54.0,Arc de triomphe un cheval mort,Arc de triomphe et la grande avenue,Arc de triomphe,val #,"di

Un",,,,,,,,,,,,,,,,,,,
55.0,Doucement,Vraiment,Pouce,,,,,,,,,,,,,,,,,,,,,
56.0,Maison,Prisonnière,"VI

Son",aimais,,,,,,,,,,,,,,,,,,,,
57.0,le Pays,Pays,,,,,,,,,,,,,,,,,,,,,,
58.0,Cygne de la Croix,place de la Bastille,pont de la Concorde,place de la Conæ,place du Marché,place de la Concorde,place de la Bourse,,,,,,,,,,,,,,,,,
59.0,Joux,Luoux,Ledoux,Arnoux,Hnoux,Pidoux,,,,,,,,,,,,,,,,,,
60.0,esprit-de-vin,Reprit,,,,,,,,,,,,,,,,,,,,,,
61.0,brigand,Grands,Caverne-des- Brigands,,,,,,,,,,,,,,,,,,,,,
62.0,rue Vivienne,Vienne,Vénitienne,Vincennes,vésuliennes,Vivienne,vie?Il,,,,,,,,,,,,,,,,,
63.0,Présentez,Présentait,,,,,,,,,,,,,,,,,,,,,,
64.0,- Bastille,Bréa,Bastille jusqu’,la Bastille,Pastilles,,,,,,,,,,,,,,,,,,,
65.0,l’'embrasser,s’embras-,l’'embrassàät,s’'embrassent,Passe,Brasseur,,,,,,,,,,,,,,,,,,
66.0,Bourges,bourgesï,géne,de Bourges,Luxembourg,,,,,,,,,,,,,,,,,,,
67.0,cherie,cher,orchestr,Cher,coucher,Long-Rocher,Boucher,cherchais,,,,,,,,,,,,,,,,
68.0,Écosse,Ecossais,Colosse,,,,,,,,,,,,,,,,,,,,,
69.0,Rieuse,Mrodigieusement,Prodi-,Luxe-,gie,,,,,,,,,,,,,,,,,,,
70.0,HeBortez,Art,partez,Sortez,Partez,Partout,Parthénon,Charte,,,,,,,,,,,,,,,,
71.0,Fanfares,Restez,Sèvres,Hâvre,Chiffres,,,,,,,,,,,,,,,,,,,
72.0,pont de la Boucherie,rue de la Paix,Art et de la Nature !,Mn DE dé,bêtise de la Ligne,rue de la Ferme et de la rue Tronche,"tic-tac de la
pendule",seuil de la lorette,rue de Laval,Fables de Lacham-,rue de la Ferme,rue de la Harpe,,,,,,,,,,,,
73.0,Français,Française,Miyança,François,Théâtre-Français,Busançais,Comédie-Française,,,,,,,,,,,,,,,,,
74.0,"Notre-Dame de
lorette",rue Notre-,Notre-Dame,pierre de Notre-Dame,Notre-,Samedi,,,,,,,,,,,,,,,,,,
75.0,Empoigne,empoignè==,,,,,,,,,,,,,,,,,,,,,,
76.0,Cinq-Mars,Marseille,Vazeille,s’éveille,Marseillais,,,,,,,,,,,,,,,,,,,
77.0,As-tu cent,As-tu,Vas-1,,,,,,,,,,,,,,,,,,,,,
78.0,Révélation,Désubalternisation,s’exalter,,,,,,,,,,,,,,,,,,,,,
79.0,Quoique,Belgique,"damas rouge
Quatre domestiques",Lique,Esthétique,,,,,,,,,,,,,,,,,,,
80.0,rouen,carre-,Arroux,Carrousel,Carousel,place du Carrousel,"place du
Carrousel",,,,,,,,,,,,,,,,,
81.0,"Champ de
Mars",Champ de Mars,"Champ
de Mars",Champ-de-Mars,,,,,,,,,,,,,,,,,,,,
82.0,Prusse,Russe,Russes,Russie,,,,,,,,,,,,,,,,,,,,
83.0,Jaillissait,Wwalentissait,Paraissait,Magdalena,Greenwald,,,,,,,,,,,,,,,,,,,
84.0,Palais,théâtre du Palais-Royal,Palais-Royal,Palais-Royal !,rue Royale,"Palais-
Royal",,,,,,,,,,,,,,,,,,
85.0,Lyon,Yonne,Frisonne,Sorbonne,nonne,Vanneroy,"Cou-

| ronne",colonne de Juillet,,,,,,,,,,,,,,,,
86.0,Pellerin,Pellerin.-,"Tui-
lerins",,,,,,,,,,,,,,,,,,,,,
87.0,Æarrivant,\ivan,Avantages,,,,,,,,,,,,,,,,,,,,,
88.0,Dupont,pont de Charenton,Ponts,pont Neuf,pont d’Arcole,Pont-Neuf,le Pont-Neuf,pont Royal,,,,,,,,,,,,,,,,
89.0,Dumersan,san,Sanson,san bond,,,,,,,,,,,,,,,,,,,,
90.0,Aulnay,mer M. des Aulnay,,,,,,,,,,,,,,,,,,,,,,
91.0,Œrais,Havrais,sais,,,,,,,,,,,,,,,,,,,,,
92.0,ler,ler L,Palerme,Clerg,,,,,,,,,,,,,,,,,,,,
93.0,Bacchante,aCcäs,Bac,,,,,,,,,,,,,,,,,,,,,
94.0,l'Aube,conseil général de l'Aube,Aube,,,,,,,,,,,,,,,,,,,,,
95.0,l'Amérique,l'Amérique du Sud,Américains,Amérique,,,,,,,,,,,,,,,,,,,,
96.0,Mlle,Mile Marthe,Mlle Marthe,Marthe,Barthélemy,,,,,,,,,,,,,,,,,,,
97.0,fiacre,ter le fiacre,nacre,,,,,,,,,,,,,,,,,,,,,
98.0,Constantinople,Opéra,Considérant,Flocons,Vibrant,,,,,,,,,,,,,,,,,,,
99.0,rez-VOus,Vous,,,,,,,,,,,,,,,,,,,,,,
100.0,Rumfort,rue Rumfort,Rochefort,,,,,,,,,,,,,,,,,,,,,
101.0,Grammont,"Mont-
charron",Montebello,Montagne,Mont,Montreuil-Nantua,Aspremont,"Pié-\
mont",Montpensier,vermont,Montez,la Daumont,Montataire,,,,,,,,,,,
102.0,Ilest,Gilet,ile,Let,Missile,,,,,,,,,,,,,,,,,,,
103.0,Bobino,théâtre Bobino,Mobilis,théâtre du,,,,,,,,,,,,,,,,,,,,
104.0,Heures,l'Heure,,,,,,,,,,,,,,,,,,,,,,
105.0,Anda-,Andalouse,L'Andalouse,,,,,,,,,,,,,,,,,,,,,
106.0,perse,Per=,gris-perle,,,,,,,,,,,,,,,,,,,,,
107.0,Sénécal,Sénégal,Séné-,porte Sénécal,notre Sénécal !,,,,,,,,,,,,,,,,,,,
108.0,Vatnaz,Le Vicaire,La Vatnaz,Ile Vatnaz,Mile Vatnaz,,,,,,,,,,,,,,,,,,,
109.0,s’endormant,Inde,Normandes,Bande avenue,commanderas ton ca,,,,,,,,,,,,,,,,,,,
110.0,Parisien,Appar,paris,Paris,vêque de Paris,,,,,,,,,,,,,,,,,,,
111.0,quan,Miquand,Muant,,,,,,,,,,,,,,,,,,,,,
112.0,bal des Tuileries,Tuile-,dôme des Tuileries,Tuileries,ux Tuileries,jardin des Tuileries,,,,,,,,,,,,,,,,,,
113.0,Benedicite,Egalité,Autorité,Cité,Unité,,,,,,,,,,,,,,,,,,,
114.0,bois de Boulogne,Pologne,la Pologne,Boulogne,Loulou,Boulot,,,,,,,,,,,,,,,,,,
115.0,Panthéon,Odéon,Napoléon,,,,,,,,,,,,,,,,,,,,,
116.0,le Rhin,Rhin,Sphinx,,,,,,,,,,,,,,,,,,,,,
117.0,Jonc,Poncif,Dijon,,,,,,,,,,,,,,,,,,,,,
118.0,quai Voltaire,quai d'Orsay,"quai Hapo-
léon",Orsay,,,,,,,,,,,,,,,,,,,,
119.0,Sourdun,Dunod,,,,,,,,,,,,,,,,,,,,,,
120.0,Bourbonnais,Javanais,Béarnais,Connais,Lamennais,,,,,,,,,,,,,,,,,,,
121.0,Pharamond,s’harmonica,Mondor,,,,,,,,,,,,,,,,,,,,,
122.0,Salons,Grand Salon,Salon,,,,,,,,,,,,,,,,,,,,,
123.0,Institut,Injustice,Clubstick,,,,,,,,,,,,,,,,,,,,,
124.0,Bureaux,Beaux-Arts,Peaux-Rouges,Agneaux,Forchambeaux,Mrinceaux,Beauté,,,,,,,,,,,,,,,,,
125.0,bois de Crancé,M. de Cisy,Cisy,,,,,,,,,,,,,,,,,,,,,
126.0,Mdivertissante,Mante,Jant,Jante,Quarante,,,,,,,,,,,,,,,,,,,
127.0,mœopathie,Thiers,fier,Philosophie,Canonniers,lesofficiers,,,,,,,,,,,,,,,,,,
128.0,"Dessau-

triers",Dess,Dessau-,,,,,,,,,,,,,,,,,,,,,
129.0,Hauteville,Vaudeville,Sainville,Grémonville,Séville,Etille,Hôtel-de-Ville,Surville,Villeneuve-l'Archevèque,Fouquier-Tinville,Belleville,Lille,,,,,,,,,,,,
130.0,Dame-des-Victoires,Notre-Dame-des-Victoires,,,,,,,,,,,,,,,,,,,,,,
131.0,Loin,Leloir,Rond-Point,,,,,,,,,,,,,,,,,,,,,
132.0,Oppos-,Oppo=,,,,,,,,,,,,,,,,,,,,,,
133.0,Rience,Conférence,Régence,,,,,,,,,,,,,,,,,,,,,
134.0,Châtelet,Châteauroux,Châte-,le Château-d'Eau,"Château
d'Eau",Château-d'Eau,,,,,,,,,,,,,,,,,,
135.0,Vive,Législative,Isle,,,,,,,,,,,,,,,,,,,,,
136.0,Jons,Bonsoir,Monseï,Ons’,,,,,,,,,,,,,,,,,,,,
137.0,Paraguay,rue Paradis,rue Paradis-Prisonnière,Paradis,rue de Paradis,Rue Paradis,,,,,,,,,,,,,,,,,,
138.0,collège de Sens,Sens,Collège de France,,,,,,,,,,,,,,,,,,,,,
139.0,Mesdames,Armes,Ormes,Desolmes,,,,,,,,,,,,,,,,,,,,
140.0,Antichambre,antichambre,Chambord,Chambres,porte de l'Alhambra,Ambrecicourt,Chambre,seuil de l’antichambre,cambrai,Chambre des députés,,,,,,,,,,,,,,
141.0,tricorne,Richelieu,Autrichien,Hiérarchie,Autrichiens,,,,,,,,,,,,,,,,,,,
142.0,"LA
Providence",Providence,,,,,,,,,,,,,,,,,,,,,,
143.0,Châlons,châle,etâle,,,,,,,,,,,,,,,,,,,,,
144.0,Trois-Frères-Provençaux,"rue
de Provence",Provençaux,,,,,,,,,,,,,,,,,,,,,
145.0,Renaissance,la Renaissance,,,,,,,,,,,,,,,,,,,,,,
146.0,Clerc,Cerfs,Cercle,bercé,,,,,,,,,,,,,,,,,,,,
147.0,Orléans,galerie d'Orléans,Bengale,bannissement des d'Orléans,,,,,,,,,,,,,,,,,,,,
148.0,Morgue,Minuit,Moruit,Morelly,,,,,,,,,,,,,,,,,,,,
149.0,Bohême,Bohème,,,,,,,,,,,,,,,,,,,,,,
150.0,laïr,laïve,,,,,,,,,,,,,,,,,,,,,,
151.0,Naples,Temple,Peuple,voluplueux,,,,,,,,,,,,,,,,,,,,
152.0,Vêpres,Presse,ferme de Presles,Premières,Presles,Pre,,,,,,,,,,,,,,,,,,
153.0,Carpentras,Entrez,entr’,Rentrons,,,,,,,,,,,,,,,,,,,,
154.0,arTificiel,Novartis,samovars,,,,,,,,,,,,,,,,,,,,,
155.0,Religion,Gionalé,,,,,,,,,,,,,,,,,,,,,,
156.0,Meurs,Onleur,l'Europe,Leurs,proies$eur,Fleurs,,,,,,,,,,,,,,,,,,
157.0,la Seine,La Seine,hein,l Seine,Seine,seine,,,,,,,,,,,,,,,,,,
158.0,bazas,Sombaz,Mazas,,,,,,,,,,,,,,,,,,,,,
159.0,Citoyen s’,Moyens,Le Citoyen,le Citoyen,Voyez,Citoyen,Citoyens,,,,,,,,,,,,,,,,,
160.0,défection=-,Fraction,Lection,Direction,,,,,,,,,,,,,,,,,,,,
161.0,Elysées,Lys,Champs-Élysées,"Champs-
Elysées",Champs-,,,,,,,,,,,,,,,,,,,
162.0,auteuil,seuil du boudoir,Auteuil,,,,,,,,,,,,,,,,,,,,,
163.0,porte Saint-Denis,rue Saint-Dominique,rue Saint-Anne,rue Saint-Honoré,rue Saint-Victor,boulevard Saint-Denis,rue Saint-Denis,rue Saint-Jacques,de Saint-Denis,rue Saint-Hyacinthe,,,,,,,,,,,,,,
164.0,rue Fromanteau,Fromanteau,,,,,,,,,,,,,,,,,,,,,,
165.0,Meudon,bles,Garde-Meubles,Garde-Meuble,,,,,,,,,,,,,,,,,,,,
166.0,hôtel de Nantes,l’'Almanach du Commerce,communauté M,hôtel du Commerce,,,,,,,,,,,,,,,,,,,,
167.0,Femme-Sauvage,la Sauvagerie,Sauvagerie,Sauvages,,,,,,,,,,,,,,,,,,,,
168.0,Avocat,Bravade,Bravo,,,,,,,,,,,,,,,,,,,,,
169.0,champagne,pau,Champagne,,,,,,,,,,,,,,,,,,,,,
170.0,Saint-François,quai Saint-Bernard,Saint-Gervais,Saint-Valéry,Saint-Marceau,Saint-Jacques,Saint-Cloud,"Saint
Ferdinand",Saint-Honoré,Saint-Paul,Saint-Nicolas,"Saint-Satur-""
nin",Saint-Anne,Saint-,Saint-Germain,Mont-Saint-Michel,Saint-Roch,Saint-Louis,Saint-Antoine,Saintonge,île Saint-Louis,Oui,Saint-Thomas,chapelle Saint-Satur-
171.0,A Elbœuf,Bœuf,Marbœuf,,,,,,,,,,,,,,,,,,,,,
172.0,Figu-,Ambigu,,,,,,,,,,,,,,,,,,,,,,
173.0,Nogentais,Nogent-sur-Seine,Nogent,,,,,,,,,,,,,,,,,,,,,
174.0,brune,mune,Oudry,Lune,Jaune,Melun,,,,,,,,,,,,,,,,,,
175.0,Rosanetle,Rosannette,Rosanelte,Rosanette,Rosa-,"|

Rosanette",,,,,,,,,,,,,,,,,,
176.0,cémoines,Comines,cines,,,,,,,,,,,,,,,,,,,,,
177.0,causér,Muséum,murmus,,,,,,,,,,,,,,,,,,,,,
178.0,Préfecture de police,Le Ture,turbotière,Ture,"Pr-
cédure !",Turcs,serrure,"Mais-
Mature",,,,,,,,,,,,,,,,
179.0,Rossini,vessie,Impossible,,,,,,,,,,,,,,,,,,,,,
180.0,Écoles,Îles prunelles ardentes,iglesia,Îles,Île,,,,,,,,,,,,,,,,,,,
181.0,Rendez,Prends,Attends,,,,,,,,,,,,,,,,,,,,,
182.0,Véfour,Bourse,Cour,Oury,Pour-,,,,,,,,,,,,,,,,,,,
183.0,madras,Madrid,Hespérides,,,,,,,,,,,,,,,,,,,,,
184.0,Regimbart,L'Olympe,Regimbertx,Olympe Regimbart,Flambart,RD  Pe 2,,,,,,,,,,,,,,,,,,
185.0,Châtillon,Postillom,Larsillois,Apollonie,Postillon russe,haïallons.r,tillon,Gaillon,place Gaillon,,,,,,,,,,,,,,,
186.0,hasta,Las,falbalast,Balaruc,Atala,,,,,,,,,,,,,,,,,,,
187.0,République !,notre République,"République b

me paraît vieille",République,République b,,,,,,,,,,,,,,,,,,,
188.0,"porte
Maillot",Mail,Maillot,Chaillot,,,,,,,,,,,,,,,,,,,,
189.0,jusqu’,qu’,,,,,,,,,,,,,,,,,,,,,,
190.0,lip-froid,la Croix-Rousse,"Croix-
des-Petits-Champs et du Boulot",Croix-,,,,,,,,,,,,,,,,,,,,
191.0,Éetretat,État,Etat,,,,,,,,,,,,,,,,,,,,,
192.0,Mille,Æcharmilles,Millier,Milles,,,,,,,,,,,,,,,,,,,,
193.0,Orbigny,Cavaignat,Savigny,,,,,,,,,,,,,,,,,,,,,
194.0,quartier Breda,Portier,Apport,,,,,,,,,,,,,,,,,,,,,
195.0,Vénus,"Don Juan

de Molière",Vénus de Milo,,,,,,,,,,,,,,,,,,,,,
196.0,nerve,Conservatoire,servoirs,Pouvoir,,,,,,,,,,,,,,,,,,,,
197.0,"vi-
Mages",Lélia,Léloges,,,,,,,,,,,,,,,,,,,,,
198.0,Rose Bron,Assis,Hortense Bassin,,,,,,,,,,,,,,,,,,,,,
199.0,Bourgogne,bourgogne,,,,,,,,,,,,,,,,,,,,,,
200.0,Venez,comprend#r,Comprenez,Vicomte,,,,,,,,,,,,,,,,,,,,
201.0,Jardin des Plantes,Jardin des plantes,,,,,,,,,,,,,,,,,,,,,,
202.0,Prolong,Longjumeau,brume,,,,,,,,,,,,,,,,,,,,,
203.0,Affaires-,La Fougère,hôtel des Affaires-Étrangères,,,,,,,,,,,,,,,,,,,,,
204.0,Languedoc,Nolan-,Reynolds,,,,,,,,,,,,,,,,,,,,,
205.0,Menait,Lait,Merait,Ait,Métait,,,,,,,,,,,,,,,,,,,
206.0,Gorge-au-Loup,gorge-de-pigeon,,,,,,,,,,,,,,,,,,,,,,
207.0,damas,Banque,Maman,Salamanque,,,,,,,,,,,,,,,,,,,,
208.0,Toscane,Mostaganem,Canalïlle,Cancane,,,,,,,,,,,,,,,,,,,,
209.0,Sainte-Pélagie,Sainte-,"Sainte-
Chapelle",rue Sainte-Anne,Sainte-Vierge,,,,,,,,,,,,,,,,,,,
210.0,boulevard de l'Hôpital,soulevant@æ,bouleversa,boulevards des Gobelins,"boulevard des
Capucines",,,,,,,,,,,,,,,,,,,
211.0,Arrêtez,Arrêté,,,,,,,,,,,,,,,,,,,,,,
212.0,punch,manche,la manche,,,,,,,,,,,,,,,,,,,,,
213.0,Aïnsi,Ans,expansif,fensive,,,,,,,,,,,,,,,,,,,,
214.0,Rogérius,Ibérien,Algérie,Série,,,,,,,,,,,,,,,,,,,,
215.0,Lita,d'Italie,l'Italie,Italiens,italie,Italienne,Chevalier,Italie,,,,,,,,,,,,,,,,
216.0,Changer-,angeles,"gueule
Chanson",Changarnier,Change,Chaïlily,,,,,,,,,,,,,,,,,,
217.0,Laval,Auvergne,Lavergne,,,,,,,,,,,,,,,,,,,,,
218.0,ete er N,Edo - ER RÉ,,,,,,,,,,,,,,,,,,,,,,
219.0,Enivrez,Ivry,,,,,,,,,,,,,,,,,,,,,,
220.0,mero pueblo del mundo,x delhi,,,,,,,,,,,,,,,,,,,,,,
221.0,Écoutez,Coutait,Foute,Ecoutez,,,,,,,,,,,,,,,,,,,,
222.0,Poisson,Poissards,Poissarde,,,,,,,,,,,,,,,,,,,,,
223.0,port de Montereau,Valle-de-Montereau,Montereau,Moreau,,,,,,,,,,,,,,,,,,,,
224.0,Pie,Pierrot,,,,,,,,,,,,,,,,,,,,,,
225.0,ger,Moulin-Rouge,Auger,,,,,,,,,,,,,,,,,,,,,
226.0,Esséniens,Amiens,Wien,Rubens,Tiens,égyptiens,Maliens,Deviens,,,,,,,,,,,,,,,,
227.0,pagne,l'Espagne,Espagnole,Espagnol,d'Espagne,Espagne,,,,,,,,,,,,,,,,,,
228.0,Grange-Batelière,rangè-#e,Etranger !,orang-outan,,,,,,,,,,,,,,,,,,,,
229.0,"des-
sin",Singe-,sinthe,coucou,Cousin,,,,,,,,,,,,,,,,,,,
230.0,l'Empire,Empire,,,,,,,,,,,,,,,,,,,,,,
231.0,Chinois,"la-
chine",Bains-Chinois,chine,Chine,,,,,,,,,,,,,,,,,,,
232.0,Versailles,bataill,musée de Versailles,Travaillez,Canailles,sailles,volaille,,,,,,,,,,,,,,,,,
233.0,carbonaro,Laromiguière,Barbès,Barom,Baron,,,,,,,,,,,,,,,,,,,
234.0,trouverez,Sauver-,Ver,Le Gouvernement,Vésuve,Gouverne-,Gouvernement,Fouvent,Gou,Gouver-,Ver-,,,,,,,,,,,,,
235.0,Corse,corées,,,,,,,,,,,,,,,,,,,,,,
236.0,rue Montmartre,Chartres,Refusaël,Montmartre,martre,boulevard Montmartre,,,,,,,,,,,,,,,,,,
237.0,"Pom
padoue",4 Pomadère,Pom,,,,,,,,,,,,,,,,,,,,,
238.0,Mouffetard,passage Jouffroy,Anjou,Godefroy,Jouffroy,,,,,,,,,,,,,,,,,,,
239.0,croyais,croyait}.,,,,,,,,,,,,,,,,,,,,,,
240.0,Salut,Malus,,,,,,,,,,,,,,,,,,,,,,
241.0,Flacourt,Nonancour,nankin,Betancourt,Nonancourt,,,,,,,,,,,,,,,,,,,
242.0,tamise,Devise,Père-Lachaise,Venise,Ise,,,,,,,,,,,,,,,,,,,
243.0,Sainte-Geneviève,Ar-,Genève,Geneviève,,,,,,,,,,,,,,,,,,,,
244.0,Lara,Varaud,léclara,,,,,,,,,,,,,,,,,,,,,
245.0,Maré-,"la Maré-
chale",la Maré-,,,,,,,,,,,,,,,,,,,,,
246.0,Barcelone,Mably,Ablon,,,,,,,,,,,,,,,,,,,,,
247.0,"se-
maine",Mai-,ain,Line,Fontainebleau,Comédie humaine !,maine,Lorraine,,,,,,,,,,,,,,,,
248.0,languir,Hollande,Irlandais,Guirlande,,,,,,,,,,,,,,,,,,,,
249.0,Louvre,dôme du Louvre,collections du Louvre,Au Louvre,York,"ou-

     
 

D LOS Me Cr",au Louvre,,,,,,,,,,,,,,,,,
250.0,Corbeil,Desde,corbeillesde,,,,,,,,,,,,,,,,,,,,,
251.0,la Bretagne,Bretagne,kaolin de Bretagne,,,,,,,,,,,,,,,,,,,,,
252.0,Creil,Vieil,rueil,le soleil,teil,,,,,,,,,,,,,,,,,,,
253.0,jura,curaçao,,,,,,,,,,,,,,,,,,,,,,
254.0,Trottoirs,therot,Troyes,Trocadéro,trot,Proté-,,,,,,,,,,,,,,,,,,
255.0,Industrielle,appendus,Art industriel,Art éindustriel,Artindustriel,,,,,,,,,,,,,,,,,,,
256.0,Archevêque,Marché,rue du Marché-aux-,Mare-aux-Fées,Marché-aux-,,,,,,,,,,,,,,,,,,,
257.0,Halles,alluma,lez,Allemagne,salle-des-fêtes,Allemand,Allez,,,,,,,,,,,,,,,,,
258.0,Liban,statue de la Liberté,Berlin,Liberté,Bertinaux,,,,,,,,,,,,,,,,,,,
259.0,Quels,Quelqu,Queltasde,socques,Quelquefois,Quelques-,,,,,,,,,,,,,,,,,,
260.0,créances,Franks,La France,affranchiront,Sois france,la France,Crancé,de France,France,Franchir,,,,,,,,,,,,,,
261.0,Gotha,Margot,,,,,,,,,,,,,,,,,,,,,,
262.0,Toutle,etle,Etle,,,,,,,,,,,,,,,,,,,,,
263.0,chette,violette,Mettes,Mettez,baïonnettes,lorette,Jette,,,,,,,,,,,,,,,,,
264.0,rue Transnonain,e Tronche,hôtel de la rue Tronche,rue Tronche,,,,,,,,,,,,,,,,,,,,
265.0,Précep,Percepteur,l’'examinateur,Docteur,Acceptez,Précepteur,,,,,,,,,,,,,,,,,,
266.0,Relais-,Anglais,Anglaise,Laisse,Pas,galais,"Pas
lais",,,,,,,,,,,,,,,,,
267.0,"Maréchale de l’ais
mer",La Maréchale,la Maréchale,Maréchale décroch,Marécharles,Béchatel,Maréchale n’,Maréchaux,Maréchale,,,,,,,,,,,,,,,
