text,cluster,cluster_corrected
Rhetorica,-1,
um1,-1,
Nagarosas,-1,
aquella rutmorsa,-1,
tanque de marmore,-1,
Torre ma fallada maravilha de cora,-1,
D)'um,-1,
quando0,-1,
Central,-1,
Castanhciro,-1,
tr senhor,-1,
Torr,-1,
Belleza,-1,
Ariosa,-1,
Obras Publicas,-1,
Tordesillas,-1,
lord,-1,
merc do Estado,-1,
Gouveia,-1,
vorga,-1,
Cilude,-1,
Nio Goneal,-1,
Reino de .4/,-1,
IIMIIIH,-1,
l0,-1,
bra0s,-1,
atacando0,-1,
Nau,-1,
lEtras-mar,-1,
tamhem,-1,
Ilrcileiro,-1,
Senhoria,-1,
"Fidalgo
la Torre",-1,
rescendia,-1,
Centro da Coragem,-1,
elle nilo,-1,
Senhores,-1,
neeessitandu,-1,
"gruio das
suistsas louras",-1,
Cerqueira,-1,
rouba,-1,
plcparadu,-1,
CgUin,-1,
telegapho,-1,
rvoredo,-1,
Baluarte-Velho,-1,
d'm,-1,
Espa-,-1,
General largu,-1,
u Inf,-1,
Y. E,-1,
Jantimos,-1,
Bancas,-1,
Cidadelhe...,-1,
"S. lo-
mo",-1,
Rtires,-1,
Sohre,-1,
preguicavatn,-1,
mnhento,-1,
"loi 
tica",-1,
Terreiro da oUtra,-1,
Affns de Albuquerque,-1,
naqtuella nova,-1,
Firmava,-1,
toira,-1,
N3,-1,
rela,-1,
Chupado om vila,-1,
Novecenios,-1,
Palha,-1,
Eleitoraes do Circulo,-1,
Praga,-1,
"Villa-elle dentro-
te do",-1,
"S. eX.
Aquelle",-1,
damasco,-1,
lachequc,-1,
Ajudado,-1,
Nis,-1,
Inalo  in percebo,-1,
Fidalgo da orro,-1,
submiss,-1,
Ah,-1,
ria da Tarde,-1,
Rio,-1,
Mlelieval,-1,
suhissult us S,-1,
Dizer,-1,
convento de Santa thereza,-1,
nalleiru,-1,
Yill-Clara,-1,
InDigna,-1,
Ngulo,-1,
Pereira...,-1,
"recahiu so-
pre",-1,
uma-,-1,
Convidado,-1,
Choupal,-1,
Tructcsindo,-1,
"S.
ulgenciol ue aquelle careea obeso",-1,
"Torre
cra",-1,
"sc
captivo d",-1,
Tallan Honra de anta Direita,-1,
Iaires,-1,
"Ir-
cha",-1,
pequchiha,-1,
Cavado,-1,
rua d rinceza l. nela ati,-1,
Ali-,-1,
-Ag0r,-1,
Colera,-1,
Videirinlia,-1,
dc traves,-1,
"ribeira de
Crede",-1,
festa de,-1,
ste saira,-1,
solemhidade,-1,
da senhora l,-1,
3E,-1,
Fraca,-1,
"nio ha sulti-
Ileas",-1,
n0 fundo,-1,
ILlremcnle,-1,
ILl,-1,
Nascera,-1,
Ios,-1,
i Africa,-1,
paix profundo,-1,
rua das portas,-1,
Quaes,-1,
teaduearam,-1,
primeiro0,-1,
om,-1,
Iovrhgec,-1,
O0,-1,
Foros de castanheiro,-1,
QUe,-1,
"pas-
ses semanas",-1,
Aministrador do Concelho,-1,
ponta elle da orelha,-1,
lua,-1,
Comedia,-1,
Inerosos,-1,
Santa reunida,-1,
Sofo,-1,
tas da calva,-1,
"Tua d'r-
l",-1,
optia er ar-,-1,
Frade,-1,
"nOITES
I0S",-1,
Set,-1,
Boa piadal,-1,
Saco,-1,
Ias l,-1,
Cotovelo,-1,
todo0,-1,
Cemiterio,-1,
oxal,-1,
Terreiro-sobe,-1,
attrahem,-1,
Iute,-1,
Ricos-Homens de Portugal,-1,
u Cata,-1,
Bem,-1,
feljoal,-1,
Alcan,-1,
Jose l,-1,
Alea-,-1,
Pelestina,-1,
Tordezello,-1,
Mlurtosa,-1,
Mau,-1,
TRiste Filha,-1,
brazil dos Barrlos,-1,
InfInd,-1,
Templosinho du Amor,-1,
pera de S. Joaio,-1,
Nacojas,-1,
"1I
sete",-1,
casaes,-1,
Museu,-1,
Oracinha,-1,
Tenho,-1,
Francezas,-1,
Cent0-,-1,
vergel,-1,
cahe,-1,
LIMITES,-1,
Correio,-1,
"Bara
las Margem",-1,
"pau-
1",-1,
i,-1,
mis ahi,-1,
Alem-,-1,
Monte,-1,
aterrado,-1,
sintra,-1,
dEputado,-1,
Villa Clara,-1,
"cigarros,-aa",-1,
"eagoar om V. LHe,1 gRupos-",-1,
homcn1,-1,
Deter,-1,
"l'ali-
tica",-1,
pi,-1,
casal lE,-1,
IILLLSTIE CASA D DIMENS,-1,
almada,-1,
PUxou,-1,
Governador Civil,-1,
C0O 0S,-1,
oiYCrsatos,-1,
Verde,-1,
Torre sen-,-1,
Claro-Sol,-1,
Goncnlo,-1,
Remarigcs,-1,
Goucalinho,-1,
l'o-,-1,
seculo xII,-1,
Mlontemor,-1,
braga,-1,
Cracinha,-1,
"Tructesintol
Confiae",-1,
Alta,-1,
"Historia
l'Herculano",-1,
Gonalinho,-1,
Primo,-1,
Matar,-1,
Collares,-1,
bom Padre Sueiro,-1,
Cavalleiro de Malta,-1,
I,-1,
Terras,-1,
Atalhou,-1,
tradici,-1,
I)o-,-1,
tranquillisar cvocava,-1,
Ioreto,-1,
pequen0s,-1,
Castello de Peronnc,-1,
Governador Civil Mas,-1,
Mendigo,-1,
ce eu nio,-1,
Santa Maria de Crauede,-1,
atravez das en-,-1,
Mendonca,-1,
explondidus1 l,-1,
Peso das Velhas,-1,
regress0,-1,
Encostou,-1,
Explico,-1,
Vento,-1,
Mtandarim,-1,
botica,-1,
Convento de anta-dIrigida,-1,
"Rio Velho
Fnsaiou",-1,
hntea,-1,
Criados,-1,
zeviche,-1,
Iracejandao,-1,
"tIo-
perIGO",-1,
Villa-Clara 1 Torre,-1,
Negocios,-1,
Obrigado,-1,
I8,-1,
52E,-1,
Victoria,-1,
"Goncalo Ia-
ires",-1,
I'ego ds Belas,-1,
Gnalo,-1,
Olhado,-1,
Al Ainda,-1,
foi?l santo,-1,
dynastia d'Aviz,-1,
Craqucde,-1,
Post-Serviu,-1,
coa,-1,
igreja de S. Ma-,-1,
comiatmn,-1,
Ieonel,-1,
cotecava:-flor ci,-1,
U ne Tico,-1,
Mloguncia,-1,
Vibra,-1,
"Ca-
vlleiro",-1,
Ingl,-1,
AMIIILS,-1,
deseuferrujar,-1,
cabo d,-1,
Creia voc,-1,
"tdeunl
ios",-1,
Martim,-1,
Calleiro,-1,
Filas,-1,
hurrinho,-1,
consontia,-1,
arouca,-1,
"ale-
gloria",-1,
"d'onde
surda",-1,
Deliciosos,-1,
Pego,-1,
largu,-1,
U.AA I,-1,
tRago,-1,
Goncalo Mendes,-1,
Alegres,-1,
lleicao,-1,
gal,-1,
IJoa,-1,
Mloahitas,-1,
Hospital,-1,
stci,-1,
"Remires
Es",-1,
porei,-1,
S. Miguel,-1,
"la-
beira ale",-1,
Duvida,-1,
deixal,-1,
Curhaes,-1,
Almeida,-1,
g0,-1,
pens0,-1,
Erguidos,-1,
iria.-,-1,
nuca,-1,
"Ie-
gcucradores",-1,
Mendes,-1,
Provincia,-1,
l Nascera,-1,
Monarchia,-1,
Irunsrle,-1,
"Espa-
nha n'uma pandega",-1,
toscas0s,-1,
Dize I.,-1,
Malha-e,-1,
di solid:z.,-1,
Carecter,-1,
Agora-,-1,
Barro despegou,-1,
lusidia,-1,
vieira do casc,-1,
sel,-1,
Grande,-1,
Madre,-1,
esponda,-1,
ce,-1,
Cheles,-1,
Egre-,-1,
gonzos ferrugeuts,-1,
Vidros,-1,
j la,-1,
Delicado,-1,
Bello,-1,
vagaroso0,-1,
Melhor,-1,
Largo dEl-lei,-1,
hehendu,-1,
Yiduilrinha,-1,
sta nio,-1,
Ladeado,-1,
Mioirama,-1,
cantiga noVa,-1,
Torre illuminado,-1,
Malta,-1,
Scrpftu-,-1,
insignia,-1,
Ieus,-1,
Saboya,-1,
Gouvcia,-1,
Mato das MAiores,-1,
Numero,-1,
Mirante-se,-1,
a4,-1,
embaracados,-1,
s6,-1,
N'ellas,-1,
tufava,-1,
eIn,-1,
Corredor,-1,
Yivamontc,-1,
Philosoplios,-1,
"estrada
General",-1,
Fidalgo Vez,-1,
IAMIIYS,-1,
boa velha,-1,
Reodades,-1,
colo0,-1,
arremettida,-1,
ILoueneo Mendes Milhares,-1,
Castelhano,-1,
"Vontade hem
exorcida",-1,
Cara-,-1,
Liberdade,-1,
General nio,-1,
converS1I,-1,
scanario l Guiaraios,-1,
Yideirinha adeantou,-1,
Folhetim,-1,
I1ou,-1,
"ABen-
to",-1,
pur,-1,
Moira-,-1,
contribioes,-1,
"du
I'ella",-1,
Deves,-1,
schnpre,-1,
Torre de I. Hamires,-1,
Iepreheusio,-1,
Positivamente,-1,
Conviviam,-1,
Pccecador,-1,
Yieirinha,-1,
"im-
I",-1,
"r,,- l",-1,
Imnedintaienlle,-1,
Parahcens,-1,
llamildel,-1,
Bento,-1,
seI,-1,
Obrigada,-1,
Si-,-1,
IIMIIIES,-1,
Iussia,-1,
Veia,-1,
Nacional,-1,
ahhos,-1,
"Pe-
beira amigo':",-1,
Clara,-1,
Bibliotheca nacional,-1,
boeirinha,-1,
d'Oliveira,-1,
Iepnuiado,-1,
l'silencio-,-1,
Flores,-1,
Miranda,-1,
lieapparecend0,-1,
camape,-1,
cl,-1,
Burro,-1,
Camaras,-1,
Caramnba,-1,
Tecidos,-1,
Freixomil,-1,
espetam0,-1,
S. l,-1,
Quan-,-1,
"Quinta
feira",-1,
Assembleia da cm-,-1,
"Sa-
belo",-1,
Annaes,-1,
gagujo,-1,
MIS,-1,
Interveio Publica,-1,
IutIuUira,-1,
dom Sei,-1,
Gonealinho,-1,
Convento de anta-dIrigida do Oliveira,-1,
Urgencia,-1,
barbara,-1,
Correspondencia,-1,
hordu,-1,
Erncsto dc,-1,
surprchendcssecm,-1,
"IL.I.ATI CA  IIIILS
51",-1,
bom narr)lo,-1,
Administrador,-1,
Montemor,-1,
Tructesino,-1,
ulherio,-1,
Leanlro  Bello,-1,
larica,-1,
intima,-1,
l'ego,-1,
almenira luziram,-1,
Hoste Rculo,-1,
madre Hstevani-,-1,
Asylo,-1,
Sr. dminislradur do Concelho affirmo,-1,
Eleito,-1,
cosinha,-1,
Bravaes,-1,
lenol,-1,
alagoVa,-1,
Tens,-1,
Vill-Clara,-1,
Tabacaria,-1,
embrulhado,-1,
Iolgadamente,-1,
Rocha,-1,
Goela,-1,
Santa-correia rei-,-1,
solurnu,-1,
quelle,-1,
Cister,-1,
VILLA CaSA DE MAIS,-1,
Secretario Geral,-1,
anda,-1,
plantatla,-1,
Tumulo,-1,
1I,-1,
br,-1,
eomo,-1,
mctte,-1,
Mante-Agora,-1,
"a-
tulhava",-1,
N5o,-1,
mo di-,-1,
Cheg-,-1,
Pereira da Rosa,-1,
Leit,-1,
pac,-1,
mcxcriquice,-1,
tegoa,-1,
Intoleravel,-1,
Ilbeiiula,-1,
vieira granada,-1,
Ri-,-1,
Ensino,-1,
Ponto,-1,
qu,-1,
desolado:-,-1,
scut,-1,
avalloiru,-1,
chi verde,-1,
C6ja,-1,
perc,-1,
Palacio,-1,
Branca-Vento,-1,
paro,-1,
ti-,-1,
MiL0,-1,
Entao General,-1,
b-,-1,
d'espcranga,-1,
Mos-,-1,
Setembro,-1,
ceu alto,-1,
"loja d
panoS",-1,
tos do Patriotismo,-1,
Dentro,-1,
Ourelo,-1,
recuavan,-1,
l'Oliveira,-1,
Jose Casco,-1,
Affonsinasl,-1,
Chiche,-1,
uuio,-1,
eil,-1,
resqu,-1,
atrever1,-1,
Graciuha,-1,
contendo:-,-1,
tradieiol de desatulhar,-1,
"ala-
mello",-1,
littwratura,-1,
rio sol d'Agosto,-1,
Irmio,-1,
ma Africa,-1,
torre dos murmurio,-1,
Va,-1,
"Cintra
Il",-1,
Mendon,-1,
Gutiecrres,-1,
felicidade,-1,
Coronel,-1,
lrotaya,-1,
"An-
de Cavalleiro",-1,
prometteu decoralr,-1,
Tructezindu,-1,
Cachamita,-1,
Mloscatel,-1,
Yoceecte,-1,
Gramilde,-1,
collina,-1,
Pano,-1,
inlerpelland,-1,
Paes-,-1,
d'Ullma,-1,
visiahanca da llosa,-1,
atravez d jardim,-1,
"bru de
galhofeiramente",-1,
Gravinha,-1,
"IIistoricos 
Iegeneradores",-1,
Im,-1,
elo Verde,-1,
S.,-1,
atravez d matto,-1,
Flor,-1,
Iaiorissimo,-1,
cemiterio da Villa,-1,
Inuncaria,-1,
IIYMIRH,-1,
Mendo,-1,
Santa Ieneia,-1,
"alvoroto da bra-
ga curta",-1,
cabo de rosas,-1,
Gela,-1,
Cinto,-1,
Ndalo,-1,
publicuva,-1,
lamina clara da adega,-1,
tdesmontar,-1,
Ilamnejou,-1,
Ponte...,-1,
Dynastias,-1,
Solto,-1,
"T tens ci
agua",-1,
Nu,-1,
N'Esse ing,-1,
valenlias,-1,
u roponte n'ossa,-1,
Agosto,-1,
Livraria,-1,
puderosalt,-1,
brasil,-1,
Largo d'El-el,-1,
Graeinha,-1,
Misericordia,-1,
Autoridade m'empurra,-1,
Inquirir,-1,
rossio,-1,
Camara,-1,
ste escadaria,-1,
av,-1,
Marquez,-1,
MIss,-1,
Cortejo,-1,
emilia,-1,
Ilaccida,-1,
esque,-1,
Tanque-Grande,-1,
"Casal do
Miranda",-1,
hule,-1,
Falar,-1,
"MIL.I.ISTO CA HE AMIGOS
5",-1,
"Orgulho Mendes
Ramnires",-1,
"Torre de 1D. Filha-
est",-1,
AVES,-1,
Corin-,-1,
El-Rei - Goncale,-1,
rasgadamuente,-1,
"Oliven-
ra",-1,
Pelourinho,-1,
Bayio,-1,
Ponte mourisceas,-1,
"Vo-
tos",-1,
Brazil,-1,
Hotel,-1,
Alemtejo,-1,
carinho0 antigo,-1,
"crean-I
do u leito de pau preto",-1,
Perto,-1,
1N,-1,
Boa Miss Filhos,-1,
Sonhos,-1,
d'as-,-1,
bebedo,-1,
V. F,-1,
Tremenda,-1,
Libertava,-1,
sos,-1,
Irm-,-1,
Hnmi-,-1,
sangue.- Entro,-1,
Sala,-1,
Ptgas,-1,
N.,-1,
dalma,-1,
Ilistoric,-1,
maledicencias,-1,
Temerario i Carlos,-1,
Andorinha,-1,
"Governador Ci-
vil",-1,
"ILLITIII A1 II AMIIINS
genebra",-1,
hrchanja,-1,
Magistratura,-1,
Poemneto,-1,
"Seira
I168",-1,
CAS,-1,
kleicao,-1,
Cortina,-1,
i Torre,-1,
Conde,-1,
Meia,-1,
Joaquim da Porta noticias dos senhores,-1,
Minas,-1,
C.A1 I. III,-1,
lanear,-1,
Iargu,-1,
"quasi consenti-
manoel",-1,
U0,-1,
"se-
girand",-1,
Aquillo,-1,
a6,-1,
Violento do Tia duarte,-1,
Rio te Janeiro,-1,
iaees do Fidalgo,-1,
l-,-1,
d'alpaea,-1,
selts,-1,
Sua mExe,-1,
dc carta,-1,
Gracimha,-1,
Iuidas,-1,
Secretaria,-1,
Colonia,-1,
foi?l santo Deus,-1,
Clamores,-1,
aquella linda,-1,
"Mosteiro d
ltecadies",-1,
iruio,-1,
"a
Calcanhar",-1,
"hrda
da",-1,
LOnge,-1,
caldeira,-1,
s V0s0s,-1,
"MAnoel
lomingucs",-1,
la-Clara,-1,
Autoridade do Districto,-1,
enT-,-1,
Visigothicas,-1,
amhus,-1,
"Marquez do
Tremendo",-1,
chamma,-1,
Amizade,-1,
caVa,-1,
cllel,-1,
"pa-
velha do",-1,
Feitio-para,-1,
"m
basto",-1,
Louvado,-1,
vErso,-1,
naui,-1,
alentel,-1,
Ins,-1,
Ilereulanos,-1,
Vidago,-1,
divan,-1,
Bar-,-1,
roma,-1,
Ferida,-1,
polnar,-1,
OS6,-1,
casa de Cavalleiro,-1,
Valle de Josaphat,-1,
El-ei,-1,
Gan-,-1,
Sucesso,-1,
Panos,-1,
cale,-1,
Novas,-1,
Novas de Tolosa,-1,
Escurid,-1,
"Fidalgo
la Torre dshontol",-1,
Craqutde,-1,
chi,-1,
pudicicia,-1,
Desejo,-1,
manch0es,-1,
Cavallo-,-1,
bulha co,-1,
distrahidas:- h.,-1,
Fronteira,-1,
Ellas,-1,
veis0,-1,
Barrolo,-1,
districto d'Oliveira,-1,
"lisboa
llces",-1,
kFra alcan,-1,
r-,-1,
earamba,-1,
carvalheiras do Casal No-,-1,
alastrira,-1,
Vezes,-1,
Antigo Tructesindo,-1,
scet,-1,
braz,-1,
kFra,-1,
Gutierres,-1,
Hiscnia,-1,
lgrejinha,-1,
tanger,-1,
Tecedeiras,-1,
Convento de Santa Bra-,-1,
Lento,-1,
re salve  ra-,-1,
IAMIIHS,-1,
Caes,-1,
"us chi-
ellas",-1,
U tio duarte,-1,
Charneca,-1,
Enxarez,-1,
"banco de
pedra",-1,
Manoel duarte,-1,
Lenda,-1,
lamina d'estanho,-1,
Iieatei,-1,
ILLILSTIE,-1,
tao,-1,
transvira,-1,
Triunfo,-1,
Lisboa do 5,-1,
"1F
d'ahi n'uma ba",-1,
cora0 azul,-1,
adeus%,-1,
Bandeirinha,-1,
linda mata,-1,
vein,-1,
Governo Civil-fervera n'elle,-1,
mosteiro d'or,-1,
Iahoriosanwnte,-1,
calc branca,-1,
pos-,-1,
Val-,-1,
RIIES,-1,
Littcratura,-1,
voltarete,-1,
Alegrias Fiaccns,-1,
Cez das Almas,-1,
Iepulud,-1,
"ca
Feita",-1,
agua limosa,-1,
Olo,-1,
Sol,-1,
Rogonerador,-1,
folhcanlo,-1,
Contudo Porta-,-1,
Raos,-1,
Coral,-1,
Jornal,-1,
l'Atraz,-1,
leonor,-1,
estrada de Oriente,-1,
Mlanoelzinho,-1,
Cadeia,-1,
PArtido-,-1,
"Hnmi-
res",-1,
len da cadeia,-1,
d'Para,-1,
"Portugu-
est Negociariam",-1,
luzia,-1,
Trez,-1,
Abre i Torre,-1,
"Raro-
N'-que",-1,
s pr,-1,
irubulho,-1,
"Nove-
la",-1,
Bravissimo,-1,
Villar londres,-1,
Ilosa,-1,
soledade,-1,
Remorsos bracos d'olln,-1,
olhava1,-1,
"valle
le Canta-Pedra",-1,
damasco verde,-1,
Waltor,-1,
Cm,-1,
cacarolas,-1,
Corda,-1,
Governador,-1,
Gazeta do Outro,-1,
Obriga-,-1,
Sinto,-1,
lages,-1,
resoou,-1,
Violante,-1,
II.LLSIIIE,-1,
Ia,-1,
GA,-1,
Cidadelhe,-1,
cerro,-1,
i Portolla,-1,
...,-1,
valiaosa,-1,
Torre de anta Direita,-1,
estreito dc Canta-Pedra,-1,
ctbarcava,-1,
Maneiras,-1,
Ilncntld,-1,
girand,-1,
Ilres,-1,
rins,-1,
Yillaverde,-1,
Formatura,-1,
Est,-1,
dc,-1,
Pontinha,-1,
Amarante,-1,
ba varanda,-1,
Vidrinhos,-1,
dua Arcada,-1,
Landim,-1,
sahia,-1,
Fugidiamente,-1,
Enlre,-1,
cscopur,-1,
Arribada,-1,
II0s,-1,
Santu,-1,
nio senhor,-1,
valle muito fundo,-1,
Governador Civil du listriceta,-1,
r0Sa Sopa,-1,
Ministerio da Fazenda,-1,
gales,-1,
Hespanhoes do cOnde de Vonavente,-1,
franc,-1,
Capitanea,-1,
"balou-
cava:-",-1,
Santa lIvre-,-1,
Pintainho,-1,
Lionala,-1,
Concelho affirmo,-1,
bella mulher,-1,
Freixos,-1,
"rio
ste",-1,
Brilho-,-1,
Rei,-1,
I'is,-1,
Balsas,-1,
dua Parada,-1,
Ficaes,-1,
Inasstdos,-1,
Cavallaria,-1,
chut,-1,
ste au pequena ahi est,-1,
barbacena,-1,
Gra,-1,
Trctesindo,-1,
Esquadrinhou,-1,
Bocca,-1,
Novas le Tulos,-1,
BAnD0,-1,
an Torno,-1,
Ias-,-1,
Collegas,-1,
Cavalleiros de Santa Direita,-1,
sangue,-1,
St,-1,
Cidade,-1,
Governador Civil...,-1,
annaes da l,-1,
fugisso,-1,
"Fidalga da
Torre",-1,
Amor- gEneral,-1,
Louren,-1,
"Re-
bellos",-1,
castello bens-,-1,
lulma ancia,-1,
"Nosso Se-
hor",-1,
"palmas
lalirantes",-1,
mo,-1,
ViLla-Velhas,-1,
Toma,-1,
Lusitania,-1,
dc Lisboa,-1,
Concilio de Toledo,-1,
iradignio,-1,
Russa,-1,
ra ahi,-1,
cova negra,-1,
