cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22
24.0,rouen,fréquenw,Aque,Fré-,,,,,,,,,,,,,,,,,,,
25.0,Pologne,la Pologne,"Pologne el
italie",pol,,,,,,,,,,,,,,,,,,,
26.0,bosquet,Muet,bour de basque,Parquet,Bouquet-,,,,,,,,,,,,,,,,,,
27.0,lâquelle,Celles,Elle,Pellerin,ellE m,ellE,Pellerin.-,rue Bellefond,Fortelle,Belle-,Bellevue,àelle,Te rappelles,Belle-n,Bagatelle,Nouvelles,Pelle-,Pelle,,,,,
28.0,Creton,retou,,,,,,,,,,,,,,,,,,,,,
29.0,Œrnais,Bourbonnais,Béarnais,Havanais,Connais,Lamennais,,,,,,,,,,,,,,,,,
30.0,"porte
Maillot",upporter,HeBortez,porn,Maillot,,,,,,,,,,,,,,,,,,
31.0,Muteuil,seuil du boudoir,Auteuil,teuil,,,,,,,,,,,,,,,,,,,
32.0,Préfecture de police,défectuo=-,,,,,,,,,,,,,,,,,,,,,
33.0,Gauloises,sesi,Gaulois,,,,,,,,,,,,,,,,,,,,
34.0,Polonaise,Polonais,La Polonaise,,,,,,,,,,,,,,,,,,,,
35.0,regardan®,regagnantsa,regardan,,,,,,,,,,,,,,,,,,,,
36.0,Rome,Hippodrome,Roméo,,,,,,,,,,,,,,,,,,,,
37.0,Débar-,s’embarras-,Barcelone,Barbès,Ar-,,,,,,,,,,,,,,,,,,
38.0,du Havre,Havrais,gare du Havre,au Havre,le Havre,,,,,,,,,,,,,,,,,,
39.0,XII° arrondissement,XI° arrondissement,Délassements,III arrondissement,,,,,,,,,,,,,,,,,,,
40.0,Frédéricæ,Frédéricnew,Frédécic,Frédé-,Frédéric,Frédérie,Frédé-2,-Ærédéric,,,,,,,,,,,,,,,
41.0,Burs,Brie,Burrieu,NURRT,"Pénu-
rie",,,,,,,,,,,,,,,,,,
42.0,la Seine,La Seine,hein,Seine,,,,,,,,,,,,,,,,,,,
43.0,Garçon,caleçon,Gare,Niagara,"garcon
Æse",,,,,,,,,,,,,,,,,,
44.0,Parlotte,Marlotte,Parly,,,,,,,,,,,,,,,,,,,,
45.0,"oCcäs
sion",Sion,oCcäs,Occupez,,,,,,,,,,,,,,,,,,,
46.0,"Panora-
bas",Panora-,,,,,,,,,,,,,,,,,,,,,
47.0,buis,Mipuis,Douis,,,,,,,,,,,,,,,,,,,,
48.0,rue de Valois,rue Transnonain,rue de Bréda,rue de,rue de l’Arcade,rue de l'Empereur,rue Soufflot,rue de Marbœuf,rue Duphot,rue de Rivoli,rue Jacob,rue de Richelieu,rue Descartes,rue d'Anjou,rue des Martyrs,rue de Chabrol,rue du Bac,rue de Laval,rue de Fleurus,rue Dauphine,rue d',,
49.0,Métour,Tournelle,la Tournelle,Letourneur,,,,,,,,,,,,,,,,,,,
50.0,Bordelais,Bordelaise,delan,Bordes,Bordeaux,,,,,,,,,,,,,,,,,,
51.0,ER OT,IL S’,ete er N,,,,,,,,,,,,,,,,,,,,
52.0,Regim-,Regimbertx,Regim=,Bac,,,,,,,,,,,,,,,,,,,
53.0,Londres,Mrdres,Flandres,s’étreindre,,,,,,,,,,,,,,,,,,,
54.0,Syloro,Hôtel-,d’Alors-Hôte,Mrs-,,,,,,,,,,,,,,,,,,,
55.0,Minuait,Miouhaitait,Mlait,Métait,,,,,,,,,,,,,,,,,,,
56.0,Irez,cachemire,rez,retirez,pau,,,,,,,,,,,,,,,,,,
57.0,Etil,etil,,,,,,,,,,,,,,,,,,,,,
58.0,Arrêtez,Êtes,Arrêté,,,,,,,,,,,,,,,,,,,,
59.0,MMe,Mme‘à,,,,,,,,,,,,,,,,,,,,,
60.0,Avez,Etavec,Savez,,,,,,,,,,,,,,,,,,,,
61.0,Toutle,outle,,,,,,,,,,,,,,,,,,,,,
62.0,Vational,Révélation,Désubalternisation,lat,ÉDUCOTION,Législative,Direction,,,,,,,,,,,,,,,,
63.0,Doucement,Mrodigieusement,Pouce,sermentde,,,,,,,,,,,,,,,,,,,
64.0,Arc de triomphe un cheval mort,Arc de triomphe et la grande avenue,Arc de triomphe,val #,"di

Un",,,,,,,,,,,,,,,,,,
65.0,Archevêque,Hiérarchie,Villeneuve-l'Archevêque,,,,,,,,,,,,,,,,,,,,
66.0,Californie,Egalité,Unité,Bengale,,,,,,,,,,,,,,,,,,,
67.0,Cygne de la Croix,place de la Bastille,pont de la Concorde,place de la Conæ,place du Marché,bêtise de la Ligne,place de la Concorde,place de la Bourse,"place de Van-
meroy",,,,,,,,,,,,,,
68.0,hasta,æwhasse,Masselin,Assis,Passe,,,,,,,,,,,,,,,,,,
69.0,brigand,Grands,Caverne-des- Brigands,,,,,,,,,,,,,,,,,,,,
70.0,Opéra,opéra,,,,,,,,,,,,,,,,,,,,,
71.0,l’'embrasser,l’'embrassàät,s’'embrassent,Brasseur,,,,,,,,,,,,,,,,,,,
72.0,théätre,Mitre,Chapitre,gie,,,,,,,,,,,,,,,,,,,
73.0,Benedicite,Venez,Comprenez,,,,,,,,,,,,,,,,,,,,
74.0,senti=-,sentan,SENTIMENTALE,"SENTIMENTALE

 
 
 
     
   
 AH 
 
 
 AH 
 
 
 
 
 
 J",Vraiment,cuenta nu-n,"SENTIMENTALE

   
   
   
 AH 
 X",,,,,,,,,,,,,,,,
75.0,Bourges,Hapsbourg,turge,Bourse,de Bourges,,,,,,,,,,,,,,,,,,
76.0,"ha-
ward",gard,Gardes,gardE,Regardez,Garde-Meubles,garderai,Garde-,,,,,,,,,,,,,,,
77.0,fIgurez,Ambigu,bor augure,,,,,,,,,,,,,,,,,,,,
78.0,cherie,Cher,coucher,cherchais,,,,,,,,,,,,,,,,,,,
79.0,Écosse,Ecossais,Impossible,Colosse,,,,,,,,,,,,,,,,,,,
80.0,Lquante-trois journaux,Lquante,quan,Miquand,Muant,,,,,,,,,,,,,,,,,,
81.0,Angleterre,angleterre,Mar terre,,,,,,,,,,,,,,,,,,,,
82.0,Gorge-au-Loup,Loup=,gorge-de-pigeon,,,,,,,,,,,,,,,,,,,,
83.0,Buzançais,"Révo-
lution française",Français,Française,Miyança,François,Théâtre-Français,Comédie-Française,Avança,,,,,,,,,,,,,,
84.0,rue Notre-,Notre-Dame,pierre de Notre-Dame,Notre-,Samedi,"Notre-Dame de
odette",,,,,,,,,,,,,,,,,
85.0,As-tu cent,As-tu,Vas-1,Es-tu,Sais-tu,,,,,,,,,,,,,,,,,,
86.0,Nonancour,nankin,Nonancourt,,,,,,,,,,,,,,,,,,,,
87.0,Arroux,Carrousel,Carousel,place du Carrousel,"place du
Carrousel",,,,,,,,,,,,,,,,,,
88.0,"Champs-
Élysées",Champs-Élysées,Élysées,Champs-,,,,,,,,,,,,,,,,,,,
89.0,Prusse,Russe,Russes,Russie,,,,,,,,,,,,,,,,,,,
90.0,Dittmer,merosos,Dit,mero pueblo del mundo,Merait,,,,,,,,,,,,,,,,,,
91.0,Menait,Renaissance,tenaim,la Renaissance,Renais-,,,,,,,,,,,,,,,,,,
92.0,Palais,théâtre du Palais-Royal,Palais-Royal,"Palais-
Royal",Palazot,,,,,,,,,,,,,,,,,,
93.0,Dupont,Ponts,Ponia,,,,,,,,,,,,,,,,,,,,
94.0,Dumersan,san,Sans,san bond,,,,,,,,,,,,,,,,,,,
95.0,Au- P,au-#,au-,hau-0,"Gau-
therot",fau-m,Au-,,,,,,,,,,,,,,,,
96.0,abandonneR,Mbonne,sala Bonne-Non-,Sorbonne,Vanneroy,,,,,,,,,,,,,,,,,,
97.0,Dame-des-Victoires,Conservatoire,Notre-Dame-des-Victoires,,,,,,,,,,,,,,,,,,,,
98.0,Injustice,Clubstick,,,,,,,,,,,,,,,,,,,,,
99.0,ler,Clere,Palerme,,,,,,,,,,,,,,,,,,,,
100.0,l'Aube,conseil général de l'Aube,Aube,,,,,,,,,,,,,,,,,,,,
101.0,Versailles,Fille,Æcharmilles,ille,musée de Versailles,Vazeille,Canailles,s’éveille,Etille,Milles,Oreiller,volaille,Lille,colonne de Juillet,,,,,,,,,
102.0,Mlle,Mile Marthe,Mlle Marthe,Marthe,Barthélemy,,,,,,,,,,,,,,,,,,
103.0,fiacre,ter le fiacre,nacre,,,,,,,,,,,,,,,,,,,,
104.0,Creil,rueil,"F
Eile",Eile,le soleil,,,,,,,,,,,,,,,,,,
105.0,Troplong,Longjumeau,,,,,,,,,,,,,,,,,,,,,
106.0,Rumfort,rue Rumfort,Rochefort,,,,,,,,,,,,,,,,,,,,
107.0,Grammont,"Mont-
charron",Montebello,Montagne,Mont,Montreuil-Nantua,Aspremont,"Pié-\
mont",Montpensier,Montez,la Daumont,Montataire,,,,,,,,,,,
108.0,"rue
Coq-Héron",Coqg-Héron,,,,,,,,,,,,,,,,,,,,,
109.0,Naples,Seules,Aumales,Les,iglesia,,,,,,,,,,,,,,,,,,
110.0,Argent,Pargent,,,,,,,,,,,,,,,,,,,,,
111.0,Bobino,théâtre Bobino,théâtre du,,,,,,,,,,,,,,,,,,,,
112.0,Mience,Conférence,Régence,Mieté,,,,,,,,,,,,,,,,,,,
113.0,Temple,t’'empêche,vempètré,,,,,,,,,,,,,,,,,,,,
114.0,le Pays,Pays,,,,,,,,,,,,,,,,,,,,,
115.0,Ilest,Restez,Est,“Est,,,,,,,,,,,,,,,,,,,
116.0,Écoutez,Houte,Foute,Ecoutez,,,,,,,,,,,,,,,,,,,
117.0,jurisconsulle,Blackstone,Ton,Bonsoir,Hurons,Tons,Monseï,,,,,,,,,,,,,,,,
118.0,Vatnaz,La Vatnaz,Ile Vatnaz,Mile Vatnaz,,,,,,,,,,,,,,,,,,,
119.0,Cavaignat,Avais L,,,,,,,,,,,,,,,,,,,,,
120.0,s’endormant,Inde,Normandes,commanderas ton ca,Hollande,,,,,,,,,,,,,,,,,,
121.0,Par=,Art,partez,Part,reparul,Cléry,Partez,Part-,Partout,Parthénon,,,,,,,,,,,,,
122.0,bal des Tuileries,Tuile-,dôme des Tuileries,Tuileries,ux Tuileries,jardin des Tuileries,,,,,,,,,,,,,,,,,
123.0,bois de Boulogne,Bouloi,Boulogne,Loulou,,,,,,,,,,,,,,,,,,,
124.0,Panthéon,Odéon,,,,,,,,,,,,,,,,,,,,,
125.0,le Rhin,Rhin,Sphinx,,,,,,,,,,,,,,,,,,,,
126.0,Beaux-Art,Dagneaux,Peaux-Rouges,Forchambeaux,Mrinceaux,Beauté,,,,,,,,,,,,,,,,,
127.0,Jonc,Ça n. Donc,Poncif,Dijon,,,,,,,,,,,,,,,,,,,
128.0,quai Voltaire,quai d'Orsay,Orsay,,,,,,,,,,,,,,,,,,,,
129.0,"AH 
 
 
 
 J 
 X 
 
 J 
 AH 
 
 
 J 
 
 J 
   
   
 
 

rosettes","8

 AH 
 
 
 
 
 J 
   
 
 J 
 AH 
 X 
 
 J 
   
   
 
 

90","C
 AH 
 
 J 
 
 
 
 
 J 
   
 
 
 
 
 
 
 J 
 
 X 
 
 J 
 
 

134","J 
 AH 
 
 J 
 

L ÉDUCATION","J 
   
   
 
 

90","S
   
      
 
 AH 
 
 J 
 
 AH",,,,,,,,,,,,,,,,,
130.0,Sourdun,sourIt,Dunod,,,,,,,,,,,,,,,,,,,,
131.0,amouR,Suriret,mOurir,,,,,,,,,,,,,,,,,,,,
132.0,Salons,Grand Salon,Salon,Ablon,,,,,,,,,,,,,,,,,,,
133.0,Lyon,Voyons,Voyez,Savoyard,,,,,,,,,,,,,,,,,,,
134.0,M. de,M. de Cisy,Gisy,Cisy,,,,,,,,,,,,,,,,,,,
135.0,Mdivertissante,Mante,Jant,Bacchante,Jante,Quarante,,,,,,,,,,,,,,,,,
136.0,Corromps,Corroboraient,Mécoupaient,,,,,,,,,,,,,,,,,,,,
137.0,languir,Languedoc,Singu-,,,,,,,,,,,,,,,,,,,,
138.0,paria,Parisien,Lil,paris,Paris,vêque de Paris,,,,,,,,,,,,,,,,,
139.0,Hauteville,Villenauxe,Vaudeville,Sainville,Grémonville,Séville,vila,Hôtel-de-Ville,Surville,Fouquier-Tinville,Belleville,,,,,,,,,,,,
140.0,Albion,Religion,Mion,,,,,,,,,,,,,,,,,,,,
141.0,Bourgogne,ourgogne,,,,,,,,,,,,,,,,,,,,,
142.0,Orléans,galerie d'Orléans,bannissement des d'Orléans,,,,,,,,,,,,,,,,,,,,
143.0,Changar-,Changarnier,Change,,,,,,,,,,,,,,,,,,,,
144.0,sxes,ixes,,,,,,,,,,,,,,,,,,,,,
145.0,Vi-,Provi-,Providence,,,,,,,,,,,,,,,,,,,,
146.0,Gotha,edingote,Margot,,,,,,,,,,,,,,,,,,,,
147.0,collège de Sens,Sens,Collège de France,,,,,,,,,,,,,,,,,,,,
148.0,pUisque-nique,afriquE,Quoique,Belgique,Msique,afrique,narcotiquemm,Lique,Btique,Esthétique,,,,,,,,,,,,,
149.0,boulevard de l'Hôpital,bouleversa,"boulevard des
Mapucines",boulevards des Gobelins,cines,,,,,,,,,,,,,,,,,,
150.0,Mesdames,Armes,Ormes,Vharmacien,Desolmes,,,,,,,,,,,,,,,,,,
151.0,Lcette,violette,Mettes,Mettez,Gette,baïonnettes,lorette,Jette,cetten,,,,,,,,,,,,,,
152.0,Antichambre,antichambre,Chambrion,Chambres,porte de l'Alhambra,Chambre,seuil de l’antichambre,Chambre des députés,Lbre,Mchambre,,,,,,,,,,,,,
153.0,Liban,Blanqui,Banque,Salamanque,,,,,,,,,,,,,,,,,,,
154.0,Drouillard,Allard,Oui,,,,,,,,,,,,,,,,,,,,
155.0,Orientaux,Wien,rien+,Ibérien,Algérie,,,,,,,,,,,,,,,,,,
156.0,ctâle,Châlons,châle,,,,,,,,,,,,,,,,,,,,
157.0,Trois-Frère-Provençaux,"rue
de Provence",Provençaux,,,,,,,,,,,,,,,,,,,,
158.0,Andalouse,L'Andalouse,,,,,,,,,,,,,,,,,,,,,
159.0,Sénécal,"4

Sénécal",Séné-,porte Sénécal,continua Sénécal,notre Sénécal !,,,,,,,,,,,,,,,,,
160.0,Clerc,Srecle,Cerfs,Cercle,bercé,,,,,,,,,,,,,,,,,,
161.0,Morgue,Moruit,Nuit,Morelly,,,,,,,,,,,,,,,,,,,
162.0,Anglais,Anglaise,Marseillais,,,,,,,,,,,,,,,,,,,,
163.0,Bohême,Bohème,,,,,,,,,,,,,,,,,,,,,
164.0,pont Neuf,Pont-Neuf,le Pont-Neuf,,,,,,,,,,,,,,,,,,,,
165.0,chaperon,Chapeau,Shakspeare,,,,,,,,,,,,,,,,,,,,
166.0,PROPRE,Whiffres,Sèvres,Vêpres,Presse,ferme de Presles,Premières,Presles,Pre,,,,,,,,,,,,,,
167.0,- Bastille,jusqu’,Bastille jusqu’,qu’,la Bastille,,,,,,,,,,,,,,,,,,
168.0,Jui,"S

 m

Dre mg

_",Hydre,Dre,,,,,,,,,,,,,,,,,,,
169.0,Carpentras,Entrez,entr’,Rentrons,Mont les ventres,,,,,,,,,,,,,,,,,,
170.0,Lpouvait,Pouvoir,vorouva,,,,,,,,,,,,,,,,,,,,
171.0,Gouvernem,Le Gouvernement,Gouverne-,Gouvernement,,,,,,,,,,,,,,,,,,,
172.0,pont de Charenton,Chaïlly,côte de Chaïlly,Mcôté,,,,,,,,,,,,,,,,,,,
173.0,Mnamnés,Gymnase,,,,,,,,,,,,,,,,,,,,,
174.0,Poitiers,quartier Breda,Thiers,Ltiers,Portier,Canonniers,lesofficiers,,,,,,,,,,,,,,,,
175.0,rue Joubert,Gilbert,Liberté,Bertinaux,,,,,,,,,,,,,,,,,,,
176.0,Citoyen s’,Le Citoyen,le Citoyen,Citoyen,toyen,Citoyens,,,,,,,,,,,,,,,,,
177.0,Mson,d’un songe,"VI

Son",PE dé be Sont!,,,,,,,,,,,,,,,,,,,
178.0,Mormans,mans,Mans,Maman,,,,,,,,,,,,,,,,,,,
179.0,l'Europe,l'Heure,Pécheur,Heure,,,,,,,,,,,,,,,,,,,
180.0,Odry,Oudry,,,,,,,,,,,,,,,,,,,,,
181.0,Pa-,"Pa-
air-Royal",rue Royale,croyait}.,pont Royal,,,,,,,,,,,,,,,,,,
182.0,Flacourt,Ambrecicourt,Véfour,Jour,Cour,coucou,Cousin,Pour-,,,,,,,,,,,,,,,
183.0,Hussonnem,Hussonnet,Hussonnet-,Frisonne,Hussonne,Husson-,,,,,,,,,,,,,,,,,
184.0,Moulin-Rouge,Berlin,Baslin,Gamblin,Bas,,,,,,,,,,,,,,,,,,
185.0,vqui,Mqui,Inquisition,,,,,,,,,,,,,,,,,,,,
186.0,porte Saint-Denis,rue Saint-Dominique,rue Saint-Anne,rue Saint-Honoré,rue Saint-Victor,boulevard Saint-Denis,rue Saint-Denis,rue Saint-Jacques,de Saint-Denis,rue Saint-Hyacinthe,,,,,,,,,,,,,
187.0,rue Fromanteau,Fromanteau,,,,,,,,,,,,,,,,,,,,,
188.0,Pradier,Adieu,irrévencieux,,,,,,,,,,,,,,,,,,,,
189.0,rue Saint-Martin,pOrte s.,Porte-Saint-Martin,porte Saint-Martin,faubourg Saint-Martin,théâtre de la Porte-Saint-Martin,,,,,,,,,,,,,,,,,
190.0,hôtel de Nantes,l’'Almanach du Commerce,hôtel du Commerce,,,,,,,,,,,,,,,,,,,,
191.0,Avocat,Bravo,Mbravade,Bray,,,,,,,,,,,,,,,,,,,
192.0,Mcompagnie,champagne,campagn,Champagne,,,,,,,,,,,,,,,,,,,
193.0,Saint-François,quai Saint-Bernard,Saint-Gervais,Saint-Valéry,Saint-Jacques,Saint-Cloud,"Saint
Ferdinand",Saint-Honoré,Saint-Paul,Saint-Simon,Saint-Anne,Saint-,Saint-Germain,Mont-Saint-Michel,notre Saint-Père,Saint-Autre-,Saint-Louis,Saint-Antoine,Saintonge,sainT,Saint-Maurice,île Saint-Louis,Saint-Thomas
194.0,A Elbœuf,Bœuf,Marbœuf,,,,,,,,,,,,,,,,,,,,
195.0,carbonaro,arboriculm,,,,,,,,,,,,,,,,,,,,,
196.0,Pharamond,bonds,Mondor,,,,,,,,,,,,,,,,,,,,
197.0,"communi=

 AH 
 AH 
 X","AH 
 
 
 AH 
 
 AH 
 LE 

L'ÉDUCATION","AH 
 

|","AH 
 AH 
 AH","AH 
   
 
 AH 
 AH","“

   
 AH 
     
   
 
 
 AH","AH 
   
 AH 
   
 AH",,,,,,,,,,,,,,,,
198.0,Nogentais,Nogent-sur-Seine,Nogent,,,,,,,,,,,,,,,,,,,,
199.0,Anis,arrétanil,,,,,,,,,,,,,,,,,,,,,
200.0,Rosanetle,Rosannette,Rosanelte,Rosanette,Mcompagnie de Rosanette,Rosa-,,,,,,,,,,,,,,,,,
201.0,Hâvre,Enivrez,Ivry,,,,,,,,,,,,,,,,,,,,
202.0,Salut,Geluta,elub,Melun,,,,,,,,,,,,,,,,,,,
203.0,Empoigne,empoignè==,,,,,,,,,,,,,,,,,,,,,
204.0,sirE,"®
 sire",Foire,,,,,,,,,,,,,,,,,,,,
205.0,Muséum,murmus,,,,,,,,,,,,,,,,,,,,,
206.0,Ace,grimace,gris-perle,,,,,,,,,,,,,,,,,,,,
207.0,pagnon,Espagnolet,Espagnol,Reynolds,,,,,,,,,,,,,,,,,,,
208.0,Le Ture,Ture,Censure,Turcs,serrure,,,,,,,,,,,,,,,,,,
209.0,voitum,Sois,Meois,Vois,VOix,Voici-,,,,,,,,,,,,,,,,,
210.0,Îles prunelles ardentes,Îles,Île,,,,,,,,,,,,,,,,,,,,
211.0,Lélia,Léloges,,,,,,,,,,,,,,,,,,,,,
212.0,Joux,Luoux,Arnoux,noux,Hnoux,,,,,,,,,,,,,,,,,,
213.0,Peuh,Peuple,peu(l',Peur,,,,,,,,,,,,,,,,,,,
214.0,Rendez,Prends,Attends,,,,,,,,,,,,,,,,,,,,
215.0,Regimbart,L'Olympe,Olympe Regimbart,Flambart,RD  Pe 2,,,,,,,,,,,,,,,,,,
216.0,Châtillon,Postillom,Larsillois,Allons-,Apollonie,Postillon russe,postillon,tillon,Gaillon,place Gaillon,,,,,,,,,,,,,
217.0,Las,falbalast,Balaruc,Atala,,,,,,,,,,,,,,,,,,,
218.0,Mouffetard,Effet,,,,,,,,,,,,,,,,,,,,,
219.0,Républiquelh,IL Répliqua,notre République,"République b

me paraît vieille",République,République b,,,,,,,,,,,,,,,,,
220.0,Charivari,Variétés,Lovarias,samovars,Varaud,,,,,,,,,,,,,,,,,,
221.0,d’York,York,,,,,,,,,,,,,,,,,,,,,
222.0,croisales,"Croix-
des-Petits-Champs et du Bouloi",Croix-,Melacroix,Croix-Rose,,,,,,,,,,,,,,,,,,
223.0,État,Etat,Étretat,,,,,,,,,,,,,,,,,,,,
224.0,Bréa,Savigny,Herbigny,,,,,,,,,,,,,,,,,,,,
225.0,Vénus,bois de Crancé,"Don Juan

de Molière",Vénus de Milo,,,,,,,,,,,,,,,,,,,
226.0,Napo-,Napowr,,,,,,,,,,,,,,,,,,,,,
227.0,Ministre,Gare aù lustre!,Unlustre,,,,,,,,,,,,,,,,,,,,
228.0,pagnie,"com-
espagne",l'Espagne,espagne,d'Espagne,Espagne,,,,,,,,,,,,,,,,,
229.0,Enfin-,eNfin-,,,,,,,,,,,,,,,,,,,,,
230.0,nn dôme,Jardin des Plantes,Jardin des plantes,,,,,,,,,,,,,,,,,,,,
231.0,Démocratie,Lacédémone,,,,,,,,,,,,,,,,,,,,,
232.0,Mail,élailt,geail,,,,,,,,,,,,,,,,,,,,
233.0,Mjaune,damas,"damas rouge
Quatre domestiques",damas jaune,,,,,,,,,,,,,,,,,,,
234.0,mœopathie,Philosophie,hier-#.,Hier-,,,,,,,,,,,,,,,,,,,
235.0,Toscane,beancans,Cancane,cancan,,,,,,,,,,,,,,,,,,,
236.0,autRe,autrE,Autre,,,,,,,,,,,,,,,,,,,,
237.0,Laval,Osage,"vi-
Mages",Wlavantages,,,,,,,,,,,,,,,,,,,
238.0,Chambord,Cham,Cham-,Charte,Béchamel,,,,,,,,,,,,,,,,,,
239.0,Meinte,Sainte-Pélagie,Sainte-,"Sainte-
Chapelle",rue Sainte-Anne,,,,,,,,,,,,,,,,,,
240.0,Filly,Chantilly,Andilly,Billy,Neuilly,,,,,,,,,,,,,,,,,,
241.0,Gaspardo,Pardon,Weldon,,,,,,,,,,,,,,,,,,,,
242.0,communauté M,Vicomte,comle,,,,,,,,,,,,,,,,,,,,
243.0,punch,manche,la manche,,,,,,,,,,,,,,,,,,,,
244.0,Aulnay,Aulnays,,,,,,,,,,,,,,,,,,,,,
245.0,Folie,d'Italie,Lfita,l'Italie,italiE,Italiens,juste-italie,italie,Italienne,Chevalier,Italie,,,,,,,,,,,,
246.0,port de Montereau,Valle-de-Montereau,s’exalter,Montereau,Moreau,,,,,,,,,,,,,,,,,,
247.0,Pie,Pierrot,,,,,,,,,,,,,,,,,,,,,
248.0,Esséniens,pEnsa-,Amiens,Rubens,Laliens,Tiens,égyptiens,Deviens,,,,,,,,,,,,,,,
249.0,Grange-Batelière,orang-outang,rangè-#e,,,,,,,,,,,,,,,,,,,,
250.0,Mhasard,Millissait,Poissarde,Froissard,,,,,,,,,,,,,,,,,,,
251.0,Balandard,Anda-,Mildais,Irlandais,Guirlande,,,,,,,,,,,,,,,,,,
252.0,l'Empire,Empire,,,,,,,,,,,,,,,,,,,,,
253.0,Écolé,Écoles,miarole,d’École,pont d’École,École,,,,,,,,,,,,,,,,,
254.0,Laromiguière,Barom,Baron,,,,,,,,,,,,,,,,,,,,
255.0,Rose Bron,Boutron,Bout-,,,,,,,,,,,,,,,,,,,,
256.0,trouverez,Vésuve,Auvergne,Fouvens,mouve-M,Gou,Gouver-,Ver-,,,,,,,,,,,,,,,
257.0,rue Montmartre,Chartres,Montmartre,martre,boulevard Montmartre,,,,,,,,,,,,,,,,,,
258.0,Lplus,voluplueux,,,,,,,,,,,,,,,,,,,,,
259.0,esprit-de-vin,Ilreprit,,,,,,,,,,,,,,,,,,,,,
260.0,Ambreuse,Dambreuses,fosse de M. Dambreuse,hôtel Dambreuse,Dambreuse,breuse,,,,,,,,,,,,,,,,,
261.0,souffreZ,passage Jouffroy,Anjou,Godefroy,Jouffroy,,,,,,,,,,,,,,,,,,
262.0,Constantinople,Mamartine,Non-,weconnut Martinon,rue Caumartin,Martinon,,,,,,,,,,,,,,,,,
263.0,tamise,Père-Lachaise,Venise,Ise,,,,,,,,,,,,,,,,,,,
264.0,Sainte-Geneviève,Genève,Geneviève,,,,,,,,,,,,,,,,,,,,
