cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22
63.0,Forchambeaux,Ft Forchambeaux,,,,,,,,,,,,,,,,,,,,,
64.0,Liban,Taliban,,,,,,,,,,,,,,,,,,,,,
65.0,Notre-,Votre,Notre-bRume,Notre-Dame,Notre-Dume,notre7,,,,,,,,,,,,,,,,,
66.0,Mondor,Pharamond,,,,,,,,,,,,,,,,,,,,,
67.0,soire,Moire,la loire,soiree,Bonsoir,Leloir,,,,,,,,,,,,,,,,,
68.0,Anglais,Anglaise,porte du cafe Anglais,,,,,,,,,,,,,,,,,,,,
69.0,luI0tel-de-Ville,Fouquier-Tinville,Surville,Seville,Ville,Belleville,Sainville,Vaudeville,Gemonville,tranquille,Villages,Hauteville,,,,,,,,,,,
70.0,alc0ve,ulc0ve,l'alc0ve,,,,,,,,,,,,,,,,,,,,
71.0,Chile,ILE,ILe,ILes,Cecile,sENIIMI EN1AILE,lIle,Cile,Gilet,ILes curiosit de382,Ilesperides,lile,YVIIle,,,,,,,,,,
72.0,Marechale,Marechal,Ou-,Mareschal,,,,,,,,,,,,,,,,,,,
73.0,pos-L' fED,Oppos-,pos-L,A POS,pas-L',,,,,,,,,,,,,,,,,,
74.0,Fit,Laffitte,Quitter,Arrtte,tte,,,,,,,,,,,,,,,,,,
75.0,motel,htel,hotel,,,,,,,,,,,,,,,,,,,,
76.0,Ita-,conita,rita,,,,,,,,,,,,,,,,,,,,
77.0,Cancane,cancan,cana,anca,Toscane,,,,,,,,,,,,,,,,,,
78.0,Gouvernement,Doucement,Fouvent,Le Gouvernement,,,,,,,,,,,,,,,,,,,
79.0,donc?n,Donc,lanc?n,,,,,,,,,,,,,,,,,,,,
80.0,"cafe170
L EDUCAT10N SENTIMENTALE
Agneaux",T10N,EDUCAT10N sENTIMENTALE,"yUCAT10N SENTIMENTALE
a357
Lattention de Fred6ric",CAT10N CENTIME,EDucATIon0N sENTIMENTALE,EnFaNT10N sENTIMENTALE,IL1,,,,,,,,,,,,,,,
81.0,la Made-,la Madeleine,delend,Madeleine,MAde-,,,,,,,,,,,,,,,,,,
82.0,Artistes,Lartiste,salle-des-Istes,,,,,,,,,,,,,,,,,,,,
83.0,Nonancourt,Flacourt,fer n. Nonancourt,Betancourt,,,,,,,,,,,,,,,,,,,
84.0,Ines,Comines,tine,,,,,,,,,,,,,,,,,,,,
85.0,Dussar-,Dussardier,Grce  Dussardier,Dussardioer,Picardie,Dussarlier,Pradier,,,,,,,,,,,,,,,,
86.0,inde,indemnis,,,,,,,,,,,,,,,,,,,,,
87.0,"mer
calotte",Parlotte,Marmotte,"mer
calotte de velours",,,,,,,,,,,,,,,,,,,
88.0,Arn0ux,0uX.,Arntu,,,,,,,,,,,,,,,,,,,,
89.0,Notre-Dame-des-Victoires,"rue Notre-
Dame-des-Victoires",Dame-des-Victoires,,,,,,,,,,,,,,,,,,,,
90.0,lEurope,Fleuri,Fleur,Fleurus,rue le Fleurus,Onleur,Fleurs,,,,,,,,,,,,,,,,
91.0,Finissaient,Finissait,causaienl,,,,,,,,,,,,,,,,,,,,
92.0,"vis-l-vis de
lui-meme",vis-a-vis,,,,,,,,,,,,,,,,,,,,,
93.0,Mince,Vincennes,Bars enfui de Vincennes,,,,,,,,,,,,,,,,,,,,
94.0,huil,auteuil,Fauteuil,Auteuil,narguil,seuil du boudoir,,,,,,,,,,,,,,,,,
95.0,Fr4lerie,ux Tuileries,jardin des Tuileries,dome des Tuileries,bal des Tuileries,Tuileries,,,,,,,,,,,,,,,,,
96.0,paule,pau,Maul-,gaule,,,,,,,,,,,,,,,,,,,
97.0,Caussidiere,hauss6e,haussantles,,,,,,,,,,,,,,,,,,,,
98.0,llle,Mlle,jurisconsulle,Nlle,,,,,,,,,,,,,,,,,,,
99.0,la Capitale,Capitale,Capitaine,,,,,,,,,,,,,,,,,,,,
100.0,Francaise,Francais,Taisez,Comedia-Francaise,,,,,,,,,,,,,,,,,,,
101.0,Fortelle,Pellerin,mademoiselle,Moelle,Ellemontadedans,moselle,Bagatelle,perpctuelle,Bellevue,Quelle,,,,,,,,,,,,,
102.0,Voyez,Voyons,Causons,Lyon,,,,,,,,,,,,,,,,,,,
103.0,prolites-cn,p1es-,Oi es-tu,"des-
sin",,,,,,,,,,,,,,,,,,,
104.0,jura,samoura,Amour,,,,,,,,,,,,,,,,,,,,
105.0,savoie,Savoie,Savoyard,,,,,,,,,,,,,,,,,,,,
106.0,amenaicnt,secouaicnt,examinaicnt,couronnaicnt,NAI.E,,,,,,,,,,,,,,,,,,
107.0,Appelle-moi Vicomte,Vicomte,,,,,,,,,,,,,,,,,,,,,
108.0,ncessit6,Cessite reserve,seSsion,,,,,,,,,,,,,,,,,,,,
109.0,seine,t Seine,de la Seine,La Seine,seine claire,Seine,peine2,la Seine,,,,,,,,,,,,,,,
110.0,signilia,r6signe,Empoigne,teignit,rsignee,chtaigners,Ligne,Mignot,,,,,,,,,,,,,,,
111.0,musee,Museum,,,,,,,,,,,,,,,,,,,,,
112.0,Benedicite,Cite,Cit,,,,,,,,,,,,,,,,,,,,
113.0,Pidoux,Pom,"Pom
padoue",Prado,,,,,,,,,,,,,,,,,,,
114.0,Maisje,Mais-,Jamais,aIMais,Mai-,,,,,,,,,,,,,,,,,,
115.0,tais-toil,efface-toi,Live-toi,Vive,,,,,,,,,,,,,,,,,,,
116.0,Garde-Meuble,Garde-Meubles,,,,,,,,,,,,,,,,,,,,,
117.0,bire,retirez,hire,Lire,lchira,tapissires,,,,,,,,,,,,,,,,,
118.0,Taient,l1Orient,Ient,avaient9,Bientot,,,,,,,,,,,,,,,,,,
119.0,Fille,"lille Com-
ain",lille,Marseille,Lille,Vazeille,lIlle,,,,,,,,,,,,,,,,
120.0,Sinical,Californie,Sen6cal,Scal,Sens,sEN,,,,,,,,,,,,,,,,,
121.0,Grange-Batelire,Angelmarre,Change,angeles metiersranges,Changer-,Bacchante,chafaud,Changarnier,,,,,,,,,,,,,,,
122.0,Inclin,Il1,CLin,,,,,,,,,,,,,,,,,,,,
123.0,Sicelui-l,celui-l.,,,,,,,,,,,,,,,,,,,,,
124.0,mer de la Sagesse,rue de la Paix,place de la Bourse,rue de la Ferme et de la rue Tronche,rue de la Ferme,ferme de Presles,"tic-tac de la
cellule",rue de la Ferme ?,Cygne de la Croix,,,,,,,,,,,,,,
125.0,Anjou,acajou,Cacau,jou,toujouRs,,,,,,,,,,,,,,,,,,
126.0,Vrerie,orfevrerie,chbevre,,,,,,,,,,,,,,,,,,,,
127.0,mathmaticicn,Vatican,lticn,,,,,,,,,,,,,,,,,,,,
128.0,Magdalena,la Magdalena,,,,,,,,,,,,,,,,,,,,,
129.0,Prends,rena de,hend,- Rendez,Prenons,,,,,,,,,,,,,,,,,,
130.0,Arc de triomphe,Arc de triomphe un cheval mort,,,,,,,,,,,,,,,,,,,,,
131.0,Vatnaz,Vatnazl,Vntnaz,Mlle Vatnaz,Vutnaz,,,,,,,,,,,,,,,,,,
132.0,cblouie,Oui,,,,,,,,,,,,,,,,,,,,,
133.0,Amcricains,cricr,Africa,,,,,,,,,,,,,,,,,,,,
134.0,derriire,Derrire,Fond de carrire,rir,,,,,,,,,,,,,,,,,,,
135.0,Pardon,Pareils,pAr,Appar,Separes,Parly,,,,,,,,,,,,,,,,,
136.0,Meudon,gueridon,meu--,,,,,,,,,,,,,,,,,,,,
137.0,c::ccc,cccccc.26,,,,,,,,,,,,,,,,,,,,,
138.0,Persan,Dumersan,perse,,,,,,,,,,,,,,,,,,,,
139.0,DucaTIF0N,DuCATIF0N,DuCaTIF0N,,,,,,,,,,,,,,,,,,,,
140.0,AVez,avez-vou,pave,,,,,,,,,,,,,,,,,,,,
141.0,Bars,harem,Barcelone,albare,Gare,,,,,,,,,,,,,,,,,,
142.0,grosse,Gros l,Ecosse,la grosse,,,,,,,,,,,,,,,,,,,
143.0,Luxembourg,Luxe-,,,,,,,,,,,,,,,,,,,,,
144.0,Raconte,Con,macon,,,,,,,,,,,,,,,,,,,,
145.0,Sait-gErvais,sais,cossais,Nogcnltais,,,,,,,,,,,,,,,,,,,
146.0,aprs,"aprs520
L'",aprs-midi,Aprs,L'aprs,,,,,,,,,,,,,,,,,,
147.0,Sainte-Pelage,le Sainte-Pelage,"Sainte-
Chapelle",,,,,,,,,,,,,,,,,,,,
148.0,songea',congediee,vengeance;-,son32,,,,,,,,,,,,,,,,,,,
149.0,Allemagne,Halles,lez,Allez,laller,Allemand,,,,,,,,,,,,,,,,,
150.0,cheri,cherie,Cher,Boucher,Long-clocher,"mor
cher",,,,,,,,,,,,,,,,,
151.0,Montebello,intertts,Montereau,port le Montereau,,,,,,,,,,,,,,,,,,,
152.0,la chine,Chine,chine,"la-
chine",,,,,,,,,,,,,,,,,,,
153.0,"Armes,1",Ormes,Flammes,,,,,,,,,,,,,,,,,,,,
154.0,quai d'Orsay,Orsay,corset,,,,,,,,,,,,,,,,,,,,
155.0,Philosophie,losc,Los,,,,,,,,,,,,,,,,,,,,
156.0,celle-lan,Celles,celle-lh,Belle-,Celles-lh,,,,,,,,,,,,,,,,,,
157.0,gascon cha immdiatemcnt,confusemcnt,gascon,,,,,,,,,,,,,,,,,,,,
158.0,"rue
Coq-Heron",Coq-Aileron,rue Coq-Aileron,,,,,,,,,,,,,,,,,,,,
159.0,suPplanter,"Jardin des plantes se
ploy",d0t des parapluies,"Jardin des Plantes.de
L' E",Jardin des Plantes,Jardin des autres,jardin d'Accueil,,,,,,,,,,,,,,,,
160.0,EdUCATION,EDUCATION,EnC ATION,ducaTION,LinUCCATIN,E dUCATIoN,Dsualtevnisation,nATION,,,,,,,,,,,,,,,
161.0,Damnbreuse,Dmbreuse,hotel Dambreuse,fosse de M. Dambreuse,Dambreuse,"Daibreuse:10
L",Dambreuses,breuse,Ambreuse,,,,,,,,,,,,,,
162.0,Bertinaux,I6serte,Liberte,tombereitx,,,,,,,,,,,,,,,,,,,
163.0,Bourgeoise,bOurges,Bourse,Bourges,de Bourges,belges,,,,,,,,,,,,,,,,,
164.0,Rumfort,rue Rumfort,Fort,,,,,,,,,,,,,,,,,,,,
165.0,Irlandais,Irlandaise,Orlans,Attendais-tu ton hidalgo,irlande,Anda-,,,,,,,,,,,,,,,,,
166.0,Barnais,Polonais,Lamennais,Polonaise,,,,,,,,,,,,,,,,,,,
167.0,sige,siges,Sigle,ige,,,,,,,,,,,,,,,,,,,
168.0,Champ-de-Mars,Champ de Mars,"Champ
e MArs","Champ de
Mars",,,,,,,,,,,,,,,,,,,
169.0,Dit,dit2,,,,,,,,,,,,,,,,,,,,,
170.0,Institut,lInstitut,,,,,,,,,,,,,,,,,,,,,
171.0,Oter,gote,degot,,,,,,,,,,,,,,,,,,,,
172.0,commissaire-rieur continuait.5006  L' naTI0N sENTIMENTALE,inUTILE0N sENTIMENTALE,L'incATI0N sENTIMENTALE,incATI0N SENTIMENTALE,SENTIMENTALE,"naTI0N sENTIMENTALE
-  Allons",SENT1MENTALE,sENTIMENTALE,SENTIMENTS L E,SE ET1MENTALE,,,,,,,,,,,,,
173.0,Fixes,Fixa,,,,,,,,,,,,,,,,,,,,,
174.0,n L,-  Eh,"pain l
-  Est",-  Est,,,,,,,,,,,,,,,,,,,
175.0,Lacedemone,grace,Bac,Lacet,lace cramoisie,,,,,,,,,,,,,,,,,,
176.0,ecrans,orang-outan,decoraitles,oran,,,,,,,,,,,,,,,,,,,
177.0,Loure,Vlour,lourdes,Oury,Loulou,,,,,,,,,,,,,,,,,,
178.0,Melun,mune,lune,,,,,,,,,,,,,,,,,,,,
179.0,eulemet,Senegal,inegalemecnt,,,,,,,,,,,,,,,,,,,,
180.0,-  Salut,Salon,Salons,Grand Salon,,,,,,,,,,,,,,,,,,,
181.0,Desde,Desgricux,Burricu,Matricule,,,,,,,,,,,,,,,,,,,
182.0,pont Royal,Dupont,Ponts,pont d'Arcole,Poncif,ont1,,,,,,,,,,,,,,,,,
183.0,Flanque-la dehorslon,Salamanque,Flanque,Blanqui,Banque,,,,,,,,,,,,,,,,,,
184.0,Prolong,Prodi-,Propriete,proximo,Progrs,,,,,,,,,,,,,,,,,,
185.0,L'E,L'EDUCA,EDUCA,EnUCA,lEDUC TI0N,,,,,,,,,,,,,,,,,,
186.0,Croix-Housse,coussins,Cousin,Dessins,poussibere,,,,,,,,,,,,,,,,,,
187.0,Rvolution,volupt,,,,,,,,,,,,,,,,,,,,,
188.0,celebrite,lEbron,"ceLA
wia",,,,,,,,,,,,,,,,,,,,
189.0,"jaun
blanches",la manche,manche,,,,,,,,,,,,,,,,,,,,
190.0,tibre,Tibi,Brea,,,,,,,,,,,,,,,,,,,,
191.0,Las,sinthe,Pantheon,Theodore,Panthon,,,,,,,,,,,,,,,,,,
192.0,liennes,rue Vivienne,Vivienne,aulgrienne,sienne,Vanneroy,Vienne,Nitienne,ancienne176,,,,,,,,,,,,,,
193.0,nir,Finir,Finit,definitive,,,,,,,,,,,,,,,,,,,
194.0,Ar-,"par-l.
L'",Debar-,ar-,,,,,,,,,,,,,,,,,,,
195.0,le japon,Japon,,,,,,,,,,,,,,,,,,,,,
196.0,Pouce,Pour-,Pour,,,,,,,,,,,,,,,,,,,,
197.0,Internes,Cate,Maternit,Nernier,srnit6,Iratevnite,,,,,,,,,,,,,,,,,
198.0,Partez partez,Sortez,Partez,partez,,,,,,,,,,,,,,,,,,,
199.0,Italienne,d'Italie,Alis,Italie,Italiens,l'Italie,,,,,,,,,,,,,,,,,
200.0,pauvrejeune,Au Louvre,d0me du Louvre,,,,,,,,,,,,,,,,,,,,
201.0,lesiusils,Miserables,arles,bles,,,,,,,,,,,,,,,,,,,
202.0,Turc,Turcs,Fecture,,,,,,,,,,,,,,,,,,,,
203.0,Poisson-,Poissonniers,Canonniers,Poissonniere,,,,,,,,,,,,,,,,,,,
204.0,Autrichiens,Amiens,egyptiens,Tiens,bostonniens,Pitie,Deviens,,,,,,,,,,,,,,,,
205.0,teil,oeil,Creil,Accueil,Corbeil,,,,,,,,,,,,,,,,,,
206.0,A Bray,Bray,,,,,,,,,,,,,,,,,,,,,
207.0,SE RIMENTALE,"quenta nu-
rosols",RIMENTAL E,NTA,RIMENTAL,sEN RIMENTAL E,comnplimenter,RIMENTALE,ENTAME,,,,,,,,,,,,,,
208.0,Rosa-,Rosanetlte,llosanetle,Rosanetle,Etle,,,,,,,,,,,,,,,,,,
209.0,L'Olympe,Olympe,lisbeth-Olympe-Louise HRoque,,,,,,,,,,,,,,,,,,,,
210.0,gorge-de-pigeon,Gorge-au-Loup,,,,,,,,,,,,,,,,,,,,,
211.0,Lautre,autresne,Hosnelte,Suresnes,Autre-,,,,,,,,,,,,,,,,,,
212.0,Publique,la Republique,Rpublique,republique,Republique,,,,,,,,,,,,,,,,,,
213.0,le Bugcaud,Bugcaud,,,,,,,,,,,,,,,,,,,,,
214.0,LE1AURAIT0N,Tait,sortaitpar,,,,,,,,,,,,,,,,,,,,
215.0,-  Hein,hein,,,,,,,,,,,,,,,,,,,,,
216.0,lisaire,Le Vicaire,Montataire,quai Voltaire,Cessaires,Faire,claira,Bancaires,,,,,,,,,,,,,,,
217.0,t0t. n,t0t,,,,,,,,,,,,,,,,,,,,,
218.0,"rue du Marcle-aux-
chevaux",rue du Marcle-aux-,Gare-aux-Ces,gne du menage,,,,,,,,,,,,,,,,,,,
219.0,Genevibve,Geneve,Eugene,Sainte-Genevieve,,,,,,,,,,,,,,,,,,,
220.0,el l,mero pueblo del mundo,Delm,,,,,,,,,,,,,,,,,,,,
221.0,CarRi0,barribre d'Italie,barribre du236,Barrot,barrirc,barribre,Arriv,,,,,,,,,,,,,,,,
222.0,Villeneuve-l'Rarchique,Villeneuve,Neuves,,,,,,,,,,,,,,,,,,,,
223.0,tche,chette,Richelieu,Niches,Psyche,lche,,,,,,,,,,,,,,,,,
224.0,Sanson,San,san,sangl,sanc--,,,,,,,,,,,,,,,,,,
225.0,Limportance,le France,Lextravagance,Franks,Franchir,affranchiront,pResque france,La France,prepondrance,de France,france,la france,esperance,Franck,la France,Francois I,France,ter sa delivrance,,,,,
226.0,"rue
le Provence",Providence,provence,,,,,,,,,,,,,,,,,,,,
227.0,Chartres,Charte,richards,Charivari,Quentin-Bauchart,,,,,,,,,,,,,,,,,,
228.0,M. des Aulnay,Aulnay,,,,,,,,,,,,,,,,,,,,,
229.0,collge,Empire cree pair de fRance,Collage de France,Collge de France,collge de Sens,,,,,,,,,,,,,,,,,,
230.0,Isle,isle,eclatsle,,,,,,,,,,,,,,,,,,,,
231.0,Dcs,pt-dcsstts,,,,,,,,,,,,,,,,,,,,,
232.0,virus-gii;;i3It,Iu reussiras,Russe,siege,Russie,russie,vessie,,,,,,,,,,,,,,,,
233.0,Qui?n,MIme,mimi?n,Quoi?n,,,,,,,,,,,,,,,,,,,
234.0,Cisy 2,Cisy?n,Cisy,,,,,,,,,,,,,,,,,,,,
235.0,Etretat,lEtat,tat,Etat,Letat,,,,,,,,,,,,,,,,,,
236.0,Murcchale,Mlurchux,Mlurchale,,,,,,,,,,,,,,,,,,,,
237.0,rue Sint-Anne,rue Saint-Victor,rue Saint-Hyacinthe,Venise,rue Saint-Denis,boulevard Saint-Denis,porte Saint-Denis,rue Sainte-Anne,rue Saint-llonore,de Saint-Denis,,,,,,,,,,,,,
238.0,Arno,Arnoux,"Mme
Arnoux",,,,,,,,,,,,,,,,,,,,
239.0,Fr6lic,Mlichiel,Flic,,,,,,,,,,,,,,,,,,,,
240.0,quartier Breda,Breda,,,,,,,,,,,,,,,,,,,,,
241.0,S ENTI E NTA,iDenTIT0N,sENTI E NIALE,sENTIR,SENTI,sENTINIE,S EN1MENTI.E,,,,,,,,,,,,,,,,
242.0,troisime,Troisime,lip-froid,Trois-Marins,Trois-,Trois-lois,,,,,,,,,,,,,,,,,
243.0,Larsillois,Mme de Larsillois,,,,,,,,,,,,,,,,,,,,,
244.0,Havre,au Havre,du Havre,gare du Havre,llavre,,,,,,,,,,,,,,,,,,
245.0,leau,EAU,Longjumeau,Chhteauroux,Bureaux,,,,,,,,,,,,,,,,,,
246.0,cule lIalbout,Bouttevilain,debout li-bus,"doute?n
-  Pas du tout l elle est honnete",lout,aout,Toutle,,,,,,,,,,,,,,,,
247.0,l'Empire,Empire,spire,Inspire,,,,,,,,,,,,,,,,,,,
248.0,snte,h0tel de Nantes,Tes,Dant,Payante,nankin,Nantes,-  Maintenant,dinant,oulrageante,,,,,,,,,,,,,
249.0,Devant,Constantinople,Conservatoire,considera,Conservant,-  Conservons-les,Monsei-,,,,,,,,,,,,,,,,
250.0,Societe,"Societe des Fa-
milles","Societe houille de Sant-et-
Loire",Social,,,,,,,,,,,,,,,,,,,
251.0,Morgue,lanuit,Languedoc,langoureux,languir,Nolan-,,,,,,,,,,,,,,,,,
252.0,bois de caf,Boulogne,bois de Bologne,bois de Boulogne,bour de basque,dCcbarque  Boulogne,,,,,,,,,,,,,,,,,
253.0,rue Paradis-Poissonnibre,rue Paradis,Jesuites du Paraguay,RUe Paradis,,,,,,,,,,,,,,,,,,,
254.0,inonle,h Martinon,rue Caumartin,Martinon,,,,,,,,,,,,,,,,,,,
255.0,rue Fromanteau,Fromanteau,,,,,,,,,,,,,,,,,,,,,
256.0,la Tournelle,journe,Tournez,Tournelle,orne,,,,,,,,,,,,,,,,,,
257.0,auprs d'olle,auprs,,,,,,,,,,,,,,,,,,,,,
258.0,".A12
L'",colonne de Juillet,"colonne de Juillet reprend-80
L' DUCATI0N",,,,,,,,,,,,,,,,,,,,
259.0,Ilot,Milo,Pilon,,,,,,,,,,,,,,,,,,,,
260.0,Sauvagcsse,Femmes,Femme-Sauvage,eme-Sauvage,,,,,,,,,,,,,,,,,,,
261.0,hochantla tete,bete,nu-tete,qutete,tete,tete-a-tete,,,,,,,,,,,,,,,,,
262.0,Gouver-,Auvergne,Ver-,Sauver-,,,,,,,,,,,,,,,,,,,
263.0,nI0ISIlLiII,IIIII,liiIrencc,,,,,,,,,,,,,,,,,,,,
264.0,Regis-,Flabart,lRegimbart,legimburt,Sombaz,Regimbart,Regimbartl,Flambard,egimbart,,,,,,,,,,,,,,
265.0,croyait',loyaut,Voyait,,,,,,,,,,,,,,,,,,,,
266.0,Gardes,La0ard,Regardez,gard,Prenez gardel,,,,,,,,,,,,,,,,,,
267.0,en10,Albion,Ons,Ions,Religion,Oublions,,,,,,,,,,,,,,,,,
268.0,Chateau,Chatelet,Chateau-,"Chateau-
d'Eau",,,,,,,,,,,,,,,,,,,
269.0,IIL,IIl,,,,,,,,,,,,,,,,,,,,,
270.0,Iosanette,Rosanette,Rosannette,llosnette,iD E,Ilosanette,con nette,llosaneltte,osanette,Hosanette,kRosannette,,,,,,,,,,,,
271.0,Mystres de paris,Paris,pris?n,PAris,pAris,aris,cicatris,paris,vee h Paris,Parisien,c0te de Paris,l2aris,,,,,,,,,,,
272.0,Carpentras,Central,As-tu cent,,,,,,,,,,,,,,,,,,,,
273.0,Ambigu,Figu-,ILaromiguire,,,,,,,,,,,,,,,,,,,,
274.0,"Grands
Lamas",damas de laine brune,"damas rouge
Quatre domestiques",damas,,,,,,,,,,,,,,,,,,,
275.0,Grammont,Montreuil-Nantua,vermont,Montpensier,Mont-,Montrez,mont escalier,"Mont-
charron",Aspremont,,,,,,,,,,,,,,
