cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21
32,Filly,Chantilly,Andilly,Chilly,Billy,Neuilly,,,,,,,,,,,,,,,,
33,.19,As-tu cent,Central,Carpentras,,,,,,,,,,,,,,,,,,
34,toulon,sulon,toul,Loulou,Boulot,eA,,,,,,,,,,,,,,,,
35,egyptiens,Amiens,bostonniens,Tiens,Autrichiens,Deviens,,,,,,,,,,,,,,,,
36,Figu-,wagon,Ambigu,,,,,,,,,,,,,,,,,,,
37,EnFaNT10N sENTIMENTALE,EDUCAT10N sENTIMENTALE,"cafe170
L EDUCAT10N SENTIMENTALE
Agneaux",EDucATIon0N sENTIMENTALE,CAT10N CENTIME,T10N,"yUCAT10N SENTIMENTALE
a357
Lattention de Fred6ric",,,,,,,,,,,,,,,
38,Blackstone,Creton,Ton,-  Sortons,elton,aNtony,,,,,,,,,,,,,,,,
39,Africa,cicatris,Gericault,Amcricains,,,,,,,,,,,,,,,,,,
40,sige,siges,ige,gorge-de-pigeon,,,,,,,,,,,,,,,,,,
41,Los,losc,At,Philosophie,moscou,T1,ii,,,,,,,,,,,,,,,
42,tamise,ami.n,amiel,k--,,,,,,,,,,,,,,,,,,
43,"chapeletsln
-  Pas",-  Tapecz,-  Pas,Chapeau,,,,,,,,,,,,,,,,,,
44,Sauver-,Auvergne,Gouver-,Ver-,,,,,,,,,,,,,,,,,,
45,Ilina,LinUCCATIN,CLin,Berlin,Praslin,Inclin,IM,lInstitut,,,,,,,,,,,,,,
46,rue de Valois,rue de,rue de l'Empereur,rue Duphot,rue de Rivoli,rue Jacob,rue de Richelieu,rue de Marbeuf,rue Drouot,rue de Clerc,rue des e Mondes,rue Descartes,rue de l'Arcade,rue d'Anjou,rue du Bac,rue de Laval,rue de Breda,rue de Fleurus,rue Dauphine,rue Souflot,rue d',
47,Poitiers,Piliers,Pitie,,,,,,,,,,,,,,,,,,,
48,Hosnelte,Tournelle,la Tournelle,Tournez,journe,,,,,,,,,,,,,,,,,
49,Sncall,Scal,Incal,I85,Bac,,,,,,,,,,,,,,,,,
50,Fille,Marseille,Vazeille,"lille Com-
ain",Canaille,Milles,lille,tranquille,gilles,volaille,Lille,lIlle,,,,,,,,,,
51,SENTI,iDenTIT0N,sENTINIE,sENTIR,sENTI E NIALE,dIjon,Ls,,,,,,,,,,,,,,,
52,Emball,alluma,Fallu,b6-,,,,,,,,,,,,,,,,,,
53,acajou,jou,Anjou,toujouRs,,,,,,,,,,,,,,,,,,
54,".,s-i'",lavie,Laval,Lavocat,Savigny,Avide,,,,,,,,,,,,,,,,
55,ar-,rs,Debar-,Bars,Ar-,albare,,,,,,,,,,,,,,,,
56,Choiseul,rue de Choiseul,l1l',"rue de
Choiseul",rue de Chabrol,"rue de Choiseul.78
L' Ep",Mazas,,,,,,,,,,,,,,,
57,leurs101,Onleur,voleurslon,leuRs,lEurope,Leurs,meurs?n,Fleurs,,,,,,,,,,,,,,
58,brigand,pandu,gand,Mostaganem,Normandes,y-A,1L,,,,,,,,,,,,,,,
59,souslc,vOus,ssouvit,,,,,,,,,,,,,,,,,,,
60,pris?n,lLoris,lhorizon,,,,,,,,,,,,,,,,,,,
61,lEbron,Trone,trot--,Rentrons,Troyes,Boutron,,,,,,,,,,,,,,,,
62,Papal,Palais,Palais-Royal,palais-loyal,"Palais-
Royal",galais,,,,,,,,,,,,,,,,
63,Cygne de la Croix,Mme de Larsillois,rue de la Ferme ?,rue de la Paix,c0,rue de la Ferme et de la rue Tronche,seuil de la lorette,ferme de Presles,"tic-tac de la
cellule",rue de la Ferme,mer de la Sagesse,place de la Bourse,A,,,,,,,,,
64,Psyche,lche,tche,Niches,bDe,Richelieu,In,,,,,,,,,,,,,,,
65,pont de la Concorde,pont de la Boucherie,pont de Charenton,place de la Concorde,,,,,,,,,,,,,,,,,,
66,Hauteville,Ville,Vaudeville,Sainville,Seville,Villages,Gemonville,Surville,luI0tel-de-Ville,Fouquier-Tinville,d'York,Belleville,,,,,,,,,,
67,DUcATI0N,EDUCATION,Dsualtevnisation,ducaTION,nATION,Ma-,EnC ATION,Il1,EdUCATION,DuCATI0N,E dUCATIoN,,,,,,,,,,,
68,sAint-Jacques,Saint-Jacques,Jacques,rue Saint-Jacques,,,,,,,,,,,,,,,,,,
69,E35,oran,decoraitles,ecrans,orang-outan,,,,,,,,,,,,,,,,,
70,p1es-,"des-
sin",Oi es-tu,,,,,,,,,,,,,,,,,,,
71,Arc de triomphe un cheval mort,la142,Arc de triomphe,Chevalier,rd,,,,,,,,,,,,,,,,,
72,serin-L,Tisserie,Catherine,"Tui-
lerins",,,,,,,,,,,,,,,,,,
73,"Champ de
Mars","Champ
e MArs",Champ de Mars,Champ-de-Mars,,,,,,,,,,,,,,,,,,
74,Fixes,"rue
Coq-Heron",Coq-Aileron,rue Coq-Aileron,,,,,,,,,,,,,,,,,,
75,Autorit,rita,Ita-,,,,,,,,,,,,,,,,,,,
76,la Boardeuse,la Cardeuse,Dcs,,,,,,,,,,,,,,,,,,,
77,Olympe,L'Olympe,lisbeth-Olympe-Louise HRoque,,,,,,,,,,,,,,,,,,,
78,Clyde,Seneca,Senecal,Sene--,Senegal,notre Senecal,,,,,,,,,,,,,,,,
79,Lacedemone,Lacet,lace cramoisie,grace,,,,,,,,,,,,,,,,,,
80,Celles,Celles-lh,Pellerin,Moelle,moselle,rue Bellefond,celle-lan,Quelle,mademoiselle,celle-lh,Belle-,Ellemontadedans,Bellevue,Appelle-moi Vicomte,Morelly,Bagatelle,perpctuelle,,,,,
81,Eh,Bourges,bOurges,Bourgeoise,belges,Bourgogne,Bourse,i5,bourgogne,de Bourges,Luxembourg,,,,,,,,,,,
82,t0t,Boheme,lBoheme,Ohe l,boheme,,,,,,,,,,,,,,,,,
83,"Pom
padoue",cccccc.26,Pidoux,,,,,,,,,,,,,,,,,,,
84,"rue du Marcle-aux-
chevaux",rue du Marcle-aux-,gne du menage,Gare-aux-Ces,,,,,,,,,,,,,,,,,,
85,cherie,Cher,I72,"mor
cher",Long-clocher,Boucher,cheri,,,,,,,,,,,,,,,
86,RUe Paradis,rue Paradis,rue Paradis-Poissonnibre,Jesuites du Paraguay,,,,,,,,,,,,,,,,,,
87,Fr6eric,Fr4deric,rwanda Frederic,Misericorde,Frederic,Fr6deric,Deric,,,,,,,,,,,,,,,
88,auteuil,Auteuil,On,Fauteuil,,,,,,,,,,,,,,,,,,
89,Lc,Orleans,L I,O0orleans,Orlans,,,,,,,,,,,,,,,,,
90,reverbresL,bReslau-,candelabres,,,,,,,,,,,,,,,,,,,
91,-  Bristol,-  Bah,,,,,,,,,,,,,,,,,,,,
92,Separes,Pareils,Appar,pAr,sortaitpar,"par-l.
L'",Pardon,Pom,Parly,,,,,,,,,,,,,
93,le japon,SE,Japon,Poncif,,,,,,,,,,,,,,,,,,
94,l3,percut,deplorer,operer,Pere-Lachaise,tombereitx,,,,,,,,,,,,,,,,
95,Femme-Sauvage,eme-Sauvage,Sauvagcsse,,,,,,,,,,,,,,,,,,,
96,NTA,ENTAME,"quenta nu-
rosols",camelias,,,,,,,,,,,,,,,,,,
97,nole,Coles,arles,Cr e',cole peut-tre,coles,,,,,,,,,,,,,,,,
98,jurisconsulle,gascon,macon,confusemcnt,Con,gascon cha immdiatemcnt,considera,Raconte,conita,,,,,,,,,,,,,
99,A19,san,Sanson,Faisant,San,sanc--,,,,,,,,,,,,,,,,
100,Maul-,Aulnay,sault,Gaulois,,,,,,,,,,,,,,,,,,
101,Benedicite,Cite,Cit,Lez-ois lite,Iratevnite,,,,,,,,,,,,,,,,,
102,l'Assem0lee,Classements,iD E,passee,Brasseur,,,,,,,,,,,,,,,,,
103,collge de Sens,Collge de France,Collage de France,s':'.t,Empire cree pair de fRance,collge,,,,,,,,,,,,,,,,
104,t0t. n,Brie,serieux,chbevre,orfevrerie,Vrerie,largenterie,Algerie,,,,,,,,,,,,,,
105,Internes,orne,intertts,,,,,,,,,,,,,,,,,,,
106,Liban,I6serte,rue Joubert,A 1M,Liberte,Bertinaux,,,,,,,,,,,,,,,,
107,Villeneuve-l'Rarchique,Fu-,Villeneuve,Ro-,Neuves,A52,IR,,,,,,,,,,,,,,,
108,sEN RIMENTAL E,RIMENTAL,comnplimenter,SE RIMENTALE,MIme,17T1,si',RIMENTALE,RIMENTAL E,,,,,,,,,,,,,
109,Burricu,Desgricux,Matricule,,,,,,,,,,,,,,,,,,,
110,hauss6e,haussantles,Caussidiere,,,,,,,,,,,,,,,,,,,
111,EcATI0N,".A12
L'",I35,Ga-,"colonne de Juillet reprend-80
L' DUCATI0N",TI0N,colonne de Juillet,,,,,,,,,,,,,,,
112,lhc,barribre du236,tibre,barribre,Arriv,CarRi0,barrirc,Cu-,Barrot,barribre d'Italie,,,,,,,,,,,,
113,Loure,Vlour,lourdes,,,,,,,,,,,,,,,,,,,
114,cricr,crivit,Privilge,Crivent,,,,,,,,,,,,,,,,,,
115,l'Aube,conseil general de l'Aube,Aube,,,,,,,,,,,,,,,,,,,
116,.'etre,tre,v0tre,avaitrecu,-  Trente-sept,pltre,,,,,,,,,,,,,,,,
117,Conference,Intelligence,Regence,Regency,,,,,,,,,,,,,,,,,,
118,.L,Culte-,rultrapa,trafne,,,,,,,,,,,,,,,,,,
119,Prolong,Prodi-,proximo,proletariat,prolites-cn,Progrs,,,,,,,,,,,,,,,,
120,Californie,srnit6,Nernier,Ca,Maternit,teignit,,,,,,,,,,,,,,,,
121,Flanque-la dehorslon,Flanque,Blanqui,Banque,Salamanque,,,,,,,,,,,,,,,,,
122,auprs d'olle,Nlle,Mlle,llle,Dit,,,,,,,,,,,,,,,,,
123,revolta,n,devon,Revo-,volupt,,,,,,,,,,,,,,,,,
124,dinant,nankin,Nantes,l a,h0tel de Nantes,-  Maintenant,Tes,,,,,,,,,,,,,,,
125,dit2,.l,Gorge-au-Loup,au-,Dessau-,"au-
Tes","au-
res",Au-,,,,,,,,,,,,,,
126,Iarchander,Marc-,La Marchal,March,Marchal,Arc,,,,,,,,,,,,,,,,
127,Presi-,Svres,lesiusils,Presles,President,prelres,,,,,,,,,,,,,,,,
128,egimbart,22I,Regimbart,Flambard,Flabart,A59,Vu-,lRegimbart,Regimbartl,Regis-,Sombaz,legimburt,,,,,,,,,,
129,narguil,huil,seuil du boudoir,,,,,,,,,,,,,,,,,,,
130,Bourbonnais,carbonaro,Sorbonne,sorbonne,Letonnemnent,,,,,,,,,,,,,,,,,
131,Las,Fr6dic,Fr6lic,Mlichiel,"T,'",Flic,oOn,,,,,,,,,,,,,,,
132,Suresnes,Lheure,Heures,l'Heure,,,,,,,,,,,,,,,,,,
133,Qui?n,mimi?n,Quoi?n,,,,,,,,,,,,,,,,,,,
134,ngres,gre,usl,Greenwald,lgre,Malgre,La Fougre,,,,,,,,,,,,,,,
135,Mince,Vincennes,Bars enfui de Vincennes,,,,,,,,,,,,,,,,,,,
136,tete,hochantla tete,bete,tete-a-tete,nu-tete,qutete,,,,,,,,,,,,,,,,
137,glee,S-,Sigle,,,,,,,,,,,,,,,,,,,
138,d0t des parapluies,Jardin des Plantes,Jardin des autres,jardin d'Accueil,"Jardin des plantes se
ploy","Jardin des Plantes.de
L' E",,,,,,,,,,,,,,,,
139,Parlotte,"mer
calotte","mer
calotte de velours",,,,,,,,,,,,,,,,,,,
140,Meudon,donc?n,Donc,gueridon,J,,,,,,,,,,,,,,,,,
141,bal des Tuileries,dome des Tuileries,Fr4lerie,Tuileries,ux Tuileries,jardin des Tuileries,,,,,,,,,,,,,,,,
142,damas,damas de laine brune,"damas rouge
Quatre domestiques","Grands
Lamas",,,,,,,,,,,,,,,,,,
143,Percepteur,Prcepteur,b,Recepteur,,,,,,,,,,,,,,,,,,
144,inde,blonde l,indemnis,-  Ohl,,,,,,,,,,,,,,,,,,
145,Nogcnltais,Sait-gErvais,causaienl,cossais,sais,,,,,,,,,,,,,,,,,
146,Exemples,Naples,Temple,ple,cenltuple,Peuple,,,,,,,,,,,,,,,,
147,toil,Toi,"dortoir,18
L' i",toi,,,,,,,,,,,,,,,,,,
148,l2aris,llamaria,Parisien,Mystres de paris,I17,paris,PAris,Paris,c0te de Paris,vee h Paris,aris,Dunod,pAris,,,,,,,,,
149,autresne,Lautre,Autre-,,,,,,,,,,,,,,,,,,,
150,Fleur,"v-
peuR",Fleuri,march aux Fleurs,rue le Fleurus,Fleurus,,,,,,,,,,,,,,,,
151,Salons,Grand Salon,Salon,-  Salut,,,,,,,,,,,,,,,,,,
152,mathmaticicn,Injustice,Clubstick,lticn,,,,,,,,,,,,,,,,,,
153,connaissez?n,secouaicnt,couronnaicnt,duro,examinaicnt,amenaicnt,,,,,,,,,,,,,,,,
154,eulemet,gaule,paule,pau,,,,,,,,,,,,,,,,,,
155,S EN1MENTI.E,S ENTI E NTA,en10,,,,,,,,,,,,,,,,,,,
156,Democratie,mocratie,La Democratie,,,,,,,,,,,,,,,,,,,
157,Polonaise,Polonais,NAI.E,Fixa,i.,Lamennais,,,,,,,,,,,,,,,,
158,languir,lanuit,Languedoc,Morgue,langoureux,Nolan-,,,,,,,,,,,,,,,,
159,congediee,songea',son32,,,,,,,,,,,,,,,,,,,
160,"rue Notre-
Dame-des-Victoires",Dame-des-Victoires,Notre-Dame-des-Victoires,,,,,,,,,,,,,,,,,,,
161,"Societe des Fa-
milles","Societe houille de Sant-et-
Loire",Societe,Social,Propriete,,,,,,,,,,,,,,,,,
162,"Mme
Arnoux",Arnoux,Arno,,,,,,,,,,,,,,,,,,,
163,Madeleine,MAde-,la Made-,la Madeleine,,,,,,,,,,,,,,,,,,
164,A05,du Havre,llavre,gare du Havre,au Havre,Havre,,,,,,,,,,,,,,,,
165,rena de,degot,la Magdalena,Magdalena,,,,,,,,,,,,,,,,,,
166,Mode,Sainte-Genevieve,Geneve,Genevibve,Eugene,,,,,,,,,,,,,,,,,
167,reese,fiacre,sacree,crepe,nacre,,,,,,,,,,,,,,,,,
168,dcembre,Chambord,A1,Chambres,Lacham-,Ambrecicourt,Chambre,cambrai,,,,,,,,,,,,,,
169,a.-,Ile Marthe,Art,Iln',Parthenon,Marthe,,,,,,,,,,,,,,,,
170,Freres-Siamois,-  Mois,-  Moi,,,,,,,,,,,,,,,,,,,
171,Cerfs,Cercle,lons i cercle dor,ebahi,Encercl,,,,,,,,,,,,,,,,,
172,Electric,pele-mele,mele,poele,soie gris-pele,delend,celebrite,pele-mile,,,,,,,,,,,,,,
173,Creil,Accueil,Corbeil,soleil,oeil,gie,le soleil,teil,,,,,,,,,,,,,,
174,Anglais,Anglaise,sangl,porte du cafe Anglais,,,,,,,,,,,,,,,,,,
175,pauvrejeune,d0me du Louvre,A-,Au Louvre,,,,,,,,,,,,,,,,,,
176,Quitter,tte,Laffitte,Arrtte,Marmotte,,,,,,,,,,,,,,,,,
177,attroupemenlts,Doucement,Le Gouvernement,Gouvernement,Fouvent,,,,,,,,,,,,,,,,,
178,Gymnase,unc,,,,,,,,,,,,,,,,,,,,
179,lanc?n,"jaun
blanches",manche,la manche,,,,,,,,,,,,,,,,,,
180,partez,PArt,Partez partez,pArt,Sortez,Partez,Partout,-,,,,,,,,,,,,,,
181,Administr--,Ministre,,,,,,,,,,,,,,,,,,,,
182,Pressel,maitresse1,Presse,Suissesse,,,,,,,,,,,,,,,,,,
183,Francais,Comedia-Francaise,Taisez,Francaise,,,,,,,,,,,,,,,,,,
184,Fraction,Lection,Dictionnaires,Rvolution,tecte,Inquisition,,,,,,,,,,,,,,,,
185,Savoie,savoie,Savoyard,,,,,,,,,,,,,,,,,,,
186,"Trois-Frres-Provinciaux.-
Le Citoyen",0uX.,Trois-Frres-Provinciaux.-,Provinciaux,on276,,,,,,,,,,,,,,,,,
187,Oublions,Causons,Voyons,Albion,Ons,Religion,Ions,,,,,,,,,,,,,,,
188,n27E2,"au-
tre c0te","au-
tre c0te de la table",c0te de Chilly,la tlc,,,,,,,,,,,,,,,,,
189,la grosse,Ecosse,grosse,Gros l,,,,,,,,,,,,,,,,,,
190,Iussonnct,Hussonnet,Frisonne,sala l3onne-Nou-,Hussonne,Iussonnet,-  Personnel,,,,,,,,,,,,,,,
191,I00,pt-dcsstts,porte Saint-Denis,rue Saint-Victor,boulevard Saint-Denis,rue Saint-Denis,rue Sint-Anne,de Saint-Denis,Venise,rue Saint-Hyacinthe,rue Saint-llonore,rue Sainte-Anne,,,,,,,,,,
192,croyait',LE1AURAIT0N,Voyez,Tait,loyaut,Voyait,,,,,,,,,,,,,,,,
193,fayence,"rue
le Provence",provence,Providence,,,,,,,,,,,,,,,,,,
194,bles,Miserables,Garde-Meubles,meu--,Garde-Meuble,,,,,,,,,,,,,,,,,
195,k.,prepondrance,Phedre,Londres,hse,repondre,rpondre,Flandres,Pondre,,,,,,,,,,,,,
196,rue Saint-Martin,"rue
Saint-Martin",Porte-Saint-Martin,porte Saint-Martin,faubourg Saint-Martin,I.'i,,,,,,,,,,,,,,,,
197,Pantheon,sinthe,Panthon,,,,,,,,,,,,,,,,,,,
198,Briques,fabrique,Belgique,"musique20
L' i",pique,Esthtique,mlancoliques,,,,,,,,,,,,,,,
199,auprs,aprs-midi,L'aprs,aprs,Aprs,"aprs520
L'",,,,,,,,,,,,,,,,
200,Ecoutez-,Ecoutez,,,,,,,,,,,,,,,,,,,,
201,Taient,Finissaient,avaient9,Ient,l1Orient,,,,,,,,,,,,,,,,,
202,Saint-Honor6,quai Saint-Bernard,Saint-Franois,Int,Saint-Marceau,Saint-Cloud,Saint-Valery,Saint-Paul,Saint-Nicolas,rue des Francs-Bourgeois-Saint-,la Saint-Barthelemy,Saint-,Saint-Germain,Mont-Saint-Michel,Saint-Roch,Saint-Louis,Saint-Pre,Saint-Antoine,Saintonge,"Saint-Satur-
nin",Saint-Thomas,chapelle Saint-Satur-
203,diocre,mediocre,Samedi,,,,,,,,,,,,,,,,,,,
204,Carrousel,Carousel,place du Carrousel,.:;;;.e,"place du
Carrousel",,,,,,,,,,,,,,,,,
205,Monopole,Pharamond,Fond,Mondor,Saumon,Theodore,,,,,,,,,,,,,,,,
206,Poisson-,Poissonniere,Poissonniers,Canonniers,,,,,,,,,,,,,,,,,,
207,Restez,seucestochre do,Est,Lestin,ESt-ce,investi0,,,,,,,,,,,,,,,,
208,Paris  Nogent,Nogentais,St,Nogent-sur-Seine,Nogent,xL,,,,,,,,,,,,,,,,
209,Grammont,"Mont-
charron",Montebello,II,Montreuil-Nantua,Aspremont,Montpensier,Mont-,vermont,mont escalier,Montrez,,,,,,,,,,,
210,place de la Bastille,Castille !,hasta,fastilieuse,Bastille,la Bastille,Pastilles,,,,,,,,,,,,,,,
211,I.f,Museum,musee,,,,,,,,,,,,,,,,,,,
212,la piece,lithographiecel-bre,piece,Pierrot,,,,,,,,,,,,,,,,,,
213,gne,signilia,rsignee,Empoigne,Ligne,chtaigners,cygne,r6signe,Mignot,Pugne,,,,,,,,,,,,
214,Pense,Rubens,Sen6cal,Sens,sEN,us,mens,fensive,,,,,,,,,,,,,,
215,Prenons,Prends,Comprenez,- Rendez,hend,O,,,,,,,,,,,,,,,,
216,Vatnaz,Vntnaz,Vatnazl,Mlle Vatnaz,Vutnaz,,,,,,,,,,,,,,,,,
217,quai d'Orsay,fe,Orsay,corset,,,,,,,,,,,,,,,,,,
218,Forchambeaux,Ft Forchambeaux,,,,,,,,,,,,,,,,,,,,
219,Sngal,inegalemecnt,Bengale,,,,,,,,,,,,,,,,,,,
220,DuCaTIF0N,DucaTIF0N,DuCATIF0N,,,,,,,,,,,,,,,,,,,
221,chillonnires,Postillon,Postillon russe,postillon,Chitillon,tillon,Gaillon,place Gaillon,,,,,,,,,,,,,,
222,de la Seine,la Seine,La Seine,seine claire,t Seine,peine2,Seine,seine,,,,,,,,,,,,,,
223,Iu reussiras,Russe,virus-gii;;i3It,Russie,russie,,,,,,,,,,,,,,,,,
224,iFremer,el l,Delm,mero pueblo del mundo,,,,,,,,,,,,,,,,,,
225,Etretat,Letat,lEtat,Etat,tat,,,,,,,,,,,,,,,,,
226,IL1,Dessins,poussibere,coussins,Cousin,Croix-Housse,,,,,,,,,,,,,,,,
227,Somme,Merci,ommne,Almanach du Commerce,lerins du Commerce,Commerce,Vicomte,,,,,,,,,,,,,,,
228,gourette,con nette,chette,llosnette,Rosette,cEtte,lorette:-,laigrette,,,,,,,,,,,,,,
229,rompre,Hippodrome,Tomes,nomeny,Corrompu,Romeo,,,,,,,,,,,,,,,,
230,Clerc,clerg,ler,Ler,Palerme,,,,,,,,,,,,,,,,,
231,Apollo-,Apollonie,Napolion,Napolon,Napol-,Napoleon,,,,,,,,,,,,,,,,
232,Finissait,Finit,definitive,nir,Finir,,,,,,,,,,,,,,,,,
233,Genre,birmanie,Enivrez,genie,geniel,,,,,,,,,,,,,,,,,
234,quartier Breda,Brea,Breda,,,,,,,,,,,,,,,,,,,
235,Mai-,Mais-,aIMais,P,Jamais,Maisje,,,,,,,,,,,,,,,,
236,"vis-l-vis de
lui-meme",Sicelui-l,"ceLA
wia",celui-l.,Melun,,,,,,,,,,,,,,,,,
237,A Bray,Bray,et6e,,,,,,,,,,,,,,,,,,,
238,Ili,Voila,Voili,VOil,Voil,,,,,,,,,,,,,,,,,
239,Frd6ric,Fred6ric d'ecrire,Fred6ric,,,,,,,,,,,,,,,,,,,
240,Toscane,Vatican,anca,Cancane,cancan,cana,,,,,,,,,,,,,,,,
241,Pa-,Comines,Ines,tine,,,,,,,,,,,,,,,,,,
242,Constantinople,Devant,Monsei-,Conservatoire,-  Conservons-les,Conservant,,,,,,,,,,,,,,,,
243,Gauloises,Alis,soltises,thbeses,Eglises,,,,,,,,,,,,,,,,,
244,port le Montereau,Montereau,Zi mono,,,,,,,,,,,,,,,,,,,
245,Ormes,t3,"Armes,1",,,,,,,,,,,,,,,,,,,
246,LG,as achete,cachemire,lachete,Tache,,,,,,,,,,,,,,,,,
247,Moyens,Le Citoyen,Citoyen,Citoyens,Citoyen tonne,,,,,,,,,,,,,,,,,
248,circulezl,- Voulez,vOulez-Vus,Voulez,,,,,,,,,,,,,,,,,,
249,A-t-On,Assise,HOrtense Bassin,l-bas,Bassin,,,,,,,,,,,,,,,,,
250,Artistes,Lartiste,,,,,,,,,,,,,,,,,,,,
251,pas-L',A POS,Oppos-,pos-L,pos-L' fED,,,,,,,,,,,,,,,,,
252,Changer-,Angelmarre,Grange-Batelire,Changarnier,angeles metiersranges,Change,,,,,,,,,,,,,,,,
253,aulgrienne,rue Vivienne,S,Vienne,liennes,Vanneroy,siege,sienne,ancienne176,Nitienne,Vivienne,,,,,,,,,,,
254,s6,Poissards,Poissarde,,,,,,,,,,,,,,,,,,,
255,leau,Bureaux,Agneaux,Ln,Longjumeau,EAU,,,,,,,,,,,,,,,,
256,le Pays,A Elbeuf,Pont-Neuf,El,le Pont-Neuf,,,,,,,,,,,,,,,,,
257,Bonsoir,Leloir,la loire,soire,soiree,Moire,,,,,,,,,,,,,,,,
258,ILaromiguire,ge,Lamoricire,hire,Lire,lemire,retirez,liiIrencc,bire,ca,tapissires,,,,,,,,,,,
259,musee espagnol,d Espagne,l'Espagne,Espagnole,d'Espagne,Espagne,Champagne,,,,,,,,,,,,,,,
260,notre7,Notre-Dame,Votre,"Notre-Dame de
Lorette",Notre-,Notre-bRume,Notre-Dume,,,,,,,,,,,,,,,
261,L'E,EnUCA,EDUCA,L'EDUCA,lEDUC TI0N,,,,,,,,,,,,,,,,,
262,Colosse,Colot,Colons,,,,,,,,,,,,,,,,,,,
263,Attendais-tu ton hidalgo,MIis,Anda-,irlande,Andalouse,Irlandais,Irlandaise,,,,,,,,,,,,,,,
264,gote,Oter,hotel,htel,motel,,,,,,,,,,,,,,,,,
265,"la-
chine",lchira,la chine,chine,Chine,,,,,,,,,,,,,,,,,
266,santerre,La terre,Angleterre,gutierrez,glcterre,serrure,,,,,,,,,,,,,,,,
267,"Chateau-
d'Eau",Lyon,Chateau-,Chhteauroux,Chatelet,re,Chateau,Cate,,,,,,,,,,,,,,
268,rue Montmartre,Montmartre,martre,boulevard Montmartre,,,,,,,,,,,,,,,,,,
