text,cluster
Aujourd‘hui,58
u)f“,58
lourdes,58
Pourquoi,58
Doué,58
ou‘d,58
Poitou,58
amour—,58
surﬁt point,58
bourrelé,58
l(oua,58
d’Espagne,59
Espagne,59
espi—,59
Espagnol,59
besogne,59
Beauregard,60
au Havre,60
"château de
Beauregard",60
ly,60
château de,60
Gaudebec,60
"W""""""""‘V",61
mä'nvu-nw—m‘v,61
mäaÿ,61
nvu-nw,61
J,62
j’.y,62
j’,62
J’,62
peut—,63
brut—,63
Peut—,63
petit—être,63
a\:‘1,64
uuwçW’«W,64
Uu‘1,64
"f‘1‘»"".a",64
"ViÎî""Î,—À:‘l",65
"î""Ï",65
v‘:‘sﬁ,65
Berger,66
QG,66
Ferney,66
guer11er,66
GEFFI‘\OY,66
ger,66
ge,66
Ger,66
pers0nn9,66
Siège,66
Bergen,66
justiﬁe1,67
jusqu’,67
Jusqu,67
qu’,67
mosqu,67
".Â

A l\",68
l\,68
B,68
Ï —J ai lutté,68
d1,69
And1é,69
V1É1Œ,69
ä'_;.,70
.-;.,70
.-;.—,70
VW”'”M,70
culi—,71
poli—,71
soli—,71
négli—,71
toldos,71
Oli,71
Soldat,71
Où voulez,72
moule—,72
Voulu,72
Voulez,72
sulÏvoquée,72
difﬁculté,73
difﬁ—,73
culté,73
vive—,74
"RIVIÈRE

—",74
rivière,74
1rivière,74
Rivière,74
Ê_1misère,74
"rivière de
Montmorency",74
S',74
la‘suivre,74
RIVIÈRE 483,74
rivière qu’,74
RIV_IÈRE,74
ﬁnit,75
ﬁdit,75
dix—huit,75
e1it,75
Pittsburg,76
Ÿl,76
au)mur,76
mur—,76
DV,76
Muc-za,76
demeur—,76
clair—obscur,76
malheur—,76
n1V11äun,77
Lun 87,77
UN,77
lune,77
Aucune,77
itune,77
Undè,77
wvaxnpuns,77
q—,77
"._,",78
._I,78
._.,78
Î_._,78
._,78
._._._,78
._._T._.e,78
"_.,",78
ﬁr_.,78
._(ëL.çæyîg,78
"r,_. 4lA_'T._'A",78
«.__.A,78
._r';\,78
cal11mét,79
sen1bl1it 111l1.111ch1ssable,79
I,79
.1114,79
sen1bl1it,79
philosophe—,80
philoso—,80
le philosophe—,80
},81
G‘est,81
Est—ce,81
Est,81
estici,81
Cîest,81
estonie,81
sées,81
brandîassaut des torches,82
but1e,82
Ë,82
1est1d11e,82
aut1es,82
heu1es,82
A,82
"créau1e

—",82
ar‘b1es,82
d. aut1 es éclar1eurs ennemis,82
au1e,82
Léonal,83
Léona,83
Léoua,83
Niagara,84
Camarades,84
mara—,84
marmara,84
Armand,84
Wma,84
arabe',84
pyramide artiﬁ—,84
arm1es,84
supé—,85
expo—,85
expé—,85
"expédition—
naire",85
tombé—,85
ache—,86
Cher,86
Och,86
Chichiméques,86
lâche—,86
Bouche,86
— Cher,86
Séchez,86
Che1che,86
Lâches,86
Chemin,86
Riche,86
manche,86
Ghe1che1,86
bouche,86
détache—,86
cher—,86
l33,86
Le sachem,86
N1ck,86
Partons,87
toutd‘abord,87
à4,87
touﬂ’ues,87
south,87
Partout,87
Bisquetout,87
depart,87
particulière—,87
tourte—,87
partez,87
Cou1,88
Ecoutez-,88
Écoutez,88
Goutte,88
Ajoutez,88
Toutàcoup,88
foins,89
Au besoin—,89
moin—,89
coin—,89
incompréhen—,89
confin—,89
T5,90
Û,90
F,90
.F,91
habitué,91
habi—,91
«.w-£v,92
.«.r,92
amou—,93
redou—,93
Proﬁtez,93
u—»M,93
propre—,93
prou—,93
brou—,93
proba—,93
prodi—,93
trou—,93
Ïvingts,94
vingt—,94
wæ4W,94
Vingt-,94
Washington,94
Vin et-dix,94
Piste,95
triSte,95
Castel,95
Sans-Piste,95
im11artiste,95
Bordeaux,96
"peaux—
Lw",96
Peaux,96
Peaux-Bonzes,96
tableaupchangea,96
—,96
Peau-,96
Peaux—,96
Iﬂ1,97
A&—.,97
»—.,97
C‘»—ï‘,97
m| LEGAI,98
"l._lî',âlïle",98
adler—,98
Créole,98
électro—,98
ﬁle',98
LEON,98
etle,98
Le,98
LE,98
BELLE FilLeÉle,98
Tulle,98
LeV.,98
.'ètle,98
nil-ant,99
Posant,99
Devant,99
L an Pol,99
Océan,99
.:.—wan,99
aban—,99
J an—Pol,99
aan,99
Mangezl,99
An,99
yan-accs,99
pan_talon,99
bran—,99
anima—,99
anna,99
manset,99
Râjean-,99
santa,99
Anjou,99
"océan
Atlantique",99
Quantà,99
Yankées,99
sang—,99
Wanæ,99
Blancs,99
Angelo,99
gﬂ.yf_zﬂf,100
.y|,100
J<.=“,100
Contrecœur,101
CONTRECŒUR,101
recon—,101
Contre-,101
7q,101
Contrecœur a Jean—Pol,101
s’allier,102
".,-",102
Villiersïyïdéposa,102
"Villiers,-",102
"Villiers,- agissez",102
Cavaliers,102
Villiem,102
faute n’,103
caus—,103
Çùj,103
Faut,103
haute1,103
l*autre,103
Le soleil,104
-,104
regardez le soleil,104
le soleil,104
soleil,104
couver—,105
Nouvelle-France,105
Nouveau-,105
Nouvelle,105
Nouvelle-Orléans,105
Nouvelle—Orléans,105
"BELLE vannes

Ce nouveau personnage",105
Nouvelle—Hollande,105
Nouvelle—France,105
Nouvelle—Emma,105
E,105
"BELLE 1nonänn

IX",105
toldos indiens,106
pseudo-Indien,106
Dinwidie,106
Indiennes,106
Ï' Indiens,106
d’un Indien,106
indienne,106
Rétendit,106
Indien Delaware,106
indien,106
L’Indien,106
L‘indiﬁ‘érence,106
Indiens,106
indiens,106
Indien,106
desIndiens,106
Dieppe,106
com,107
Vivement,107
commen—,107
Comment,107
"Ge gentilhomme,_je l’avais",107
Comment“,107
Doucement,107
— Vraiment,107
M‘“°_ de,108
m‘v,108
M‘“,108
Ï,108
.ﬂ,108
"Peaux—

Bouges",109
Peaux— —Rouges,109
È,109
Peaux-Rouges,109
Peau-Rouge,109
VÏ,109
"W

‘",109
Rouges,109
conso—,110
Bonsoir,110
baie d’Hudson,110
Son,110
Alo1s b1sons,110
u,110
son111e,110
Sonne,110
raison—,110
"son,'c’",110
Voilà,111
Sçavoir,111
|,111
Bravo,111
avoir‘p1‘noncé,111
Kouba—Handè,112
Haùdé,112
Kouba-Haudé,112
Koufa,112
Kouba,112
bandoulière,112
Kouba-Handé,112
Kouba-,112
Kouba—Haùdé,112
Baht,112
Koul1a-Handé,112
S:—,113
"Î—""r",113
"é:—""ç",113
-Ï,114
àËa-Ï,114
st.—.,115
"äræætr—

s==,.—.=——_a",115
._—.—,115
._—,115
"a

._—.",115
mm.—_—,115
Canadien-,116
cana—,116
Cana-,116
Canadienne,116
Canadiens,116
Caen,116
Canadien,116
canada,116
Adieu,116
Î ’ ',116
Canada,116
-—- Pardieul,117
Pardieul,117
Pa1don,117
Ward,117
HumîﬁtArd,117
donnez—,117
Pardon,117
Pardonne,117
Contentez-,118
sentence—,118
soixante— dix—,118
Parfaitement,118
s’orienter,118
m‘entendez,118
contentez,118
Consentez,118
rente1,118
m‘impatiente,118
l\maintenant,118
honteuscnwnt,118
Maintenant,118
În,119
la Couleuvre,119
Couleuvre n’,119
t1ouvre1as,119
Couleuvre,119
couVraient,119
vr‘i«‘i,119
La Couleuvre,119
Couleuvre s’,119
"de
Couleuvre",119
Dé1ﬁoñlüë,120
Landé,120
indé—,120
Andé,120
Arrî1and,120
Hermine,121
P,121
tait—,121
"capi—
taine",121
involontaire—,121
certain—,121
chine,121
Seine,121
taine,121
Ouïe-Fine,121
auhapitaine,121
récriminel,121
.:—,122
.:.Ï,122
.:,122
@.:_Â\,122
".:::""L‘c",122
.____-,123
._____,123
FW___'.-.,123
Mexique,124
pliétés,124
pliska,124
O,124
Explique,124
réplique-H,124
golfe du Mexique,124
Expliquez-,124
"de
Bois—Brûlé",125
Br1lé,125
bois-brûlé,125
X,125
Bois-Brûlés,125
Bois-Brùlé,125
le bois—brûlé,125
Bois—Brûlé,125
Bois—'.l‘rac‘y,125
bois—,125
de1,126
"demanda-L

—R1en",126
demand—,126
demandez—,126
Hollande,126
normandes,126
Répondez,126
ﬁde,126
s*assurer,127
Opossum,127
s‘essuy',127
ëf,127
Rassurez,127
rassur.er,127
La11dé11epa1t,128
ma1t1,128
la101e,128
V1 a1,128
la1s,128
A1,128
pa110ns,128
ma1qu1se,128
a1,128
la1dàt,128
SA1T-HÈnEM,128
É,129
crois—,129
Sois,129
Crois,129
crois,129
ape1çois,129
.—:—-,130
—-,130
H—-rﬁæ,130
—- Cela n’,130
pays civilisés,131
Libre,131
péiil—,131
Liv,131
utilis,131
Alil Jan-Pol,131
silien—,131
Lil,131
Téoealis,131
Galil,131
"chaumiè1 e.

Il tenait un fusil",131
édil,131
l’Amérique du Nord,132
Amé-,132
Amérique du Nord,132
l'Amérique,132
méritez,132
briquet,132
Risque,132
Gincinnatus améri—,132
l’Amérique,132
Amérique,132
Karnac celtique,132
Américains,132
Quels,132
VI,133
Elie,133
Vil,133
Virginie,133
Vie,133
vie!.,133
pied.-,133
plusiems,133
Regardez,134
regard ﬁde,134
garderai,134
regardez,134
tardes-Lu,134
Bigar,134
ché,135
L‘intérieur,135
lac Érié,135
Chérie,135
héris—,135
l‘assassin,136
si',136
Mississipi,136
russie,136
Pas,136
.Si,136
diss—,136
Assis,136
Asie,136
As,136
whiskey,137
HI,137
trio—,137
"Ohio,‘le",137
Ohio,137
io,137
l‘Ohio,137
"Wﬂ—üv‘üﬁﬂ""ﬁä",138
b*ﬂﬁﬂræ—?x,138
æ—u.,138
Deuxhangars,139
alÏreux,139
"deux,-la",139
—- Glorieux,139
Ceux-,139
EUX,139
Curieux,139
Sérieux,139
Aigle—Volant,140
Volant,140
L’Aigle-V,140
L’Aigle-Volume,140
Gholula,140
Aigle-Volant,140
Aigle-Volant roula,140
Aigle,140
vain',141
"la_,_fin-",141
Ruiné,141
A demain midi,141
soute1“ain,141
inquié—,141
—- Ainsi,141
ain,141
qin«_,141
Soudain,141
t‘en,142
P1‘enez,142
j‘en,142
s‘en,142
‘eﬂmü'ﬁ'ﬁ‘ﬁﬁW‘etÿæïï‘î,142
J‘en,142
l‘en,142
d‘en,142
m‘en,142
Le l‘en,142
l‘enseigne Ward,142
renon—,143
Vengé,143
Revenons,143
souvenez-vons-enl,143
reve—,143
mée,144
Placée,144
place qu’,144
s’échapper,145
s’abat,145
s’arrêta,145
s’,145
s’appuyer,145
".-,",146
.-—.-,146
".-\,.ç_-",146
-.-A_ÈC,146
-.-,146
amm,147
wampums,147
W‘Q‘mmm,147
wigwam,147
Europe,148
Et1opéens,148
T'—,148
Européens,148
Euro-,148
gentils—,149
Agence,149
j‘en conviens,149
Gens,149
gens‘dont,149
Tiens,149
Jens,149
miens,149
genouæ,149
ma lille,150
Jullouville,150
o1meilleursè,150
Veuillez,150
J umonville,150
Castille,150
Pilla,150
Senneville,150
lille,150
salille,150
taillis,150
t1anguille,150
ﬁlle,150
baie des Marmousets,151
"FORT DUQUESNE

LE COMTE DE JUMONVJLLE",151
comtesse de Maleval‘l,151
châtelaine de Maleval,151
AU CHATEAU DE MALEVAL,151
lèg1es de M,151
vallée de l’Ohio,151
!,151
vallée de l’,151
château de Malevil,151
comtesse de Maleval,151
comtesse de Malek,151
comtesse de Melvalle,151
malte u re‘ux,151
W,152
— n. GEI-‘FROY,152
ÆW,152
-‘:MHZ£…,152
Glül*‘l«‘ROY,152
n. GEI-‘FROY,152
Sommes-,153
L‘homme,153
Sommes,153
Hommes,153
sommesè,153
Monongahela,154
Manangahela,154
Manonghahela,154
Ah,154
Manongahéla,154
nonchalant—,154
éc1a,155
c11rosse,155
.\,155
olﬁc1e15,155
c1,155
Interrogez,156
interrog—,156
enfer—,156
serpentine,156
inter—,156
interpr—,156
achar—,157
échan—,157
Charmante,157
marchan—,157
Marches,157
à-,158
est-à-dire,158
est-ù-dire,158
ghana,159
Allehany,159
monts Alleghanys,159
Alleghany,159
Alleghanys,159
Bellou,160
la feuillée,160
Louisiane,160
Coulon,160
Bouillon,160
.p,160
Oui,160
bouillonna,160
Ÿî’M,161
Î’,161
Axl.æœ,162
.*.i,162
æ.mâg,162
.æs.ma*.,162
"quatre—

Ïvingts",163
quatre—,163
quatre—vingts,163
tmatre-vingts,163
appr—,164
Aprés,164
appré—,164
repré—,164
pré—,164
JVÆﬁ,165
u«tgvæ,165
Gu«‘um,165
Visages—Pâles,166
Agis,166
aù‘visage,166
Pélage,166
Visages,166
Visageé-Pûles,166
l‘Angleterre,167
"\‘,'i’",167
uzrr,167
Terre Sainte,167
querrezla,167
la terre,167
Angleterre,167
remédierà,167
terre,167
Alle—,168
Telles,168
noble—,168
d’elle—,168
mademoiselle,168
mollet,168
ÎBELLE,168
.Le—,168
réelle—,168
Sentinelle,168
elle—,168
Celles,168
Laquelle,168
BELLE a1v1Eaa,168
—elle,168
Nulle,168
selle,168
l‘agonie,169
ol‘re,169
L‘aventurier,169
l‘ai,169
L‘autre,169
l‘arbre,169
l‘a,169
Vousivoyez,170
Soyez,170
Essayez,170
Fuyez,170
Voyez,170
français,171
Françaises,171
Francais,171
Français,171
F1auÇais,171
J’)irais,171
Renard-,172
Le Renard-Bleu,172
Renard— B,172
Renard-Bleu,172
hasard—,172
Renard—,172
“-æa,173
æaæ,173
mæv+mæa,173
Î.;t,174
ÿ-*=ŸWËÎ‘Ë,174
JÎÀÏÎQ,174
.;ëﬂîËî‘ïîî,174
Lw,175
LW,175
uv.—,176
.—«=,176
.——->—A.,176
.—æ»r,176
.—n,176
",,A.A.",176
‘a.—,176
gay.—mu,176
loin_de,177
Gloireœnr,177
Lovelace,177
loœ,177
Loups-,177
alo1s,177
Kayélon,177
envelopp—,177
Lo,177
Lo1qu,177
"fort
Nécessité",178
néces—,178
fort Nécessite,178
"fort
Nécessité“",178
fort de la Nécessité,178
Nécessité,178
fort Accessité,178
fort Nécessité,178
.HMgÇ—1,179
numgcw',179
voya—,180
noncha—,180
esca—,180
a—‘ÎT'ËÂ‘A,180
grima—,180
cama—,180
aaa—‘a,180
æa—,180
impa—,180
ajouta—,180
.a—,180
acca—,180
maga—,180
a—,180
Guyenne,181
bien—,181
Vienne,181
—— Bien,181
enne—,181
Bientôt,181
bientot,181
m‘enne—,181
Bienne,181
servi—,182
observa—,182
Observez,182
observ—,182
conserv—,182
Belle Rivière,183
BELLE R]VÈRE,183
Belle-Rivière,183
la Belle-Rivière,183
Belle—Rivière,183
BELLE RIVIÈRE,183
prostr—,184
Prosp‘it,184
Prescrit,184
Le Proscrit,184
reprit’,184
Proscrit,184
Proc1-it,184
États-Unis,185
réta—,185
atta—,185
état,185
demi—couché,186
demi—mot,186
capi—,186
mi—,186
Dominé,186
Penh,187
.EN,187
Enﬁn,187
ten',187
en’,187
s‘en',187
Enﬁd,187
en',187
pays—,188
Palma,188
_,188
Palamède,188
palma,188
complè—,189
Acceptez,189
compl—,189
compa—,189
comptez—,189
accompagn—,189
Comptez,189
"discré—
| tion",190
diﬂé—,190
discré—,190
"M'""",191
m‘Y'ÊÎ'r-7‘m',191
a‘M',191
jura,192
Encouragés,192
jurerais,192
RA,192
Tracy,192
"demeura -

 

 

 

 

-1HOVAHÇ",192
Jura,192
àla pluie-,193
Luy,193
celui—,193
T,193
lui1,193
Luv,193
tort Duquesne,194
fort Duquesne m’,194
ao1t Duquesne,194
Duquesne,194
foiL Duquesne,194
sn,194
fortDuquesne,194
garnison du tort_Duqnesne,194
"fort
Duquesne",194
FORT DUQUESNE,194
fort Duquesne,194
.u,194
"Iam-n.

saire",195
Iam-n.,195
G,196
r01,196
f01êt,196
f01,196
onﬁcier de Versailles,197
Providence veillât,197
sailles,197
Versailles,197
de Versailles,197
—— C’,198
C’,198
——C’,198
c’,198
".glî;;.n,,-.g_gm",199
NJ,199
lÎ,199
Es-tu fou,200
as-tu soif,200
Douterais-tu,200
Vètu,200
Crois-tu,200
Vois-tu,200
Hu1ons,201
Huron,201
Loups-Hurons,201
Ropmdnclion,201
Hurons,201
