cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17
29.0,Lcipzig,Leipzig,Begleitung,,,,,,,,,,,,,,,
30.0,Ireland,Shetland,Portland,Rowlnand,Sheba,Sootland,Flanders,Shehas,Scotland,Newfoundland,,,,,,,,
31.0,Trcasurer,Surrey,curcao,,,,,,,,,,,,,,,
32.0,Brunswick,nucl wickeder,Lederlung,Lncken,Ricketts,CIII9WICK,Chiswick,L W,,,,,,,,,,
33.0,Madras,Madrs,the MIadras Rouds,linendraer,Mndras,Madrns,Ms'am,,,,,,,,,,,
34.0,Chatham,Thames,Fcltham,that1,Thames St.,,,,,,,,,,,,,
35.0,Susses,Sussex,hosses,,,,,,,,,,,,,,,
36.0,Saint Kitts,St. Kitts,St. Kitt's,,,,,,,,,,,,,,,
37.0,Peerage,the Peerage of Ireland,Peer,,,,,,,,,,,,,,,
38.0,Malonys,Glenmalony,Mal,,,,,,,,,,,,,,,
39.0,New Gnunt-street,New Gnunt,,,,,,,,,,,,,,,,
40.0,Punjaub,golden auburn,,,,,,,,,,,,,,,,
41.0,MIonsieur Isidor,Monsieur Isidor,Monseineur,Isidor,Monsieur,,,,,,,,,,,,,
42.0,hBrompton,Brompton,Cato,Bromptou,,,,,,,,,,,,,,
43.0,Lewes,Cowes,eWe,Wesleyan,,,,,,,,,,,,,,
44.0,"the West
Eul-Capting Ragg",the West Indics,Icst,West Indian,the West Inies,Fulam Road West,West Indies,the West Inlies,the West Indies,West India,,,,,,,,
45.0,Opera,Perhnps,personasge,Perigord,Persia,,,,,,,,,,,,,
46.0,Richnond,Richelieu,Richmond,Jericho,,,,,,,,,,,,,,
47.0,auut,Gauut,,,,,,,,,,,,,,,,
48.0,Waterloo,Wterloo,IIammerlown,Bayswater,,,,,,,,,,,,,,
49.0,hwve yoeu,New York,York,,,,,,,,,,,,,,,
50.0,Britannia,Titania,Iphigenia,Sultan,Hritannia,Panitatan,Nenpelitan,Neapolitan,,,,,,,,,,
51.0,Ience,Florence,Providence,Rlorence,,,,,,,,,,,,,,
52.0,Abingdon,thc kingdom,,,,,,,,,,,,,,,,
53.0,Frenchmnan,Frenchi,Frenchmen,Freneh,Trssarenc,Trenck,Frenchwoan,,,,,,,,,,,
54.0,Beeky,Beek,,,,,,,,,,,,,,,,
55.0,the Cannibal Islands,M.P,Coventry Island,Coventry,eTry,Long Island,"Coventry
Island",,,,,,,,,,,
56.0,Cambridge,Cnnbridge,Knightsbridge,,,,,,,,,,,,,,,
57.0,Molasses,las,Nassau,,,,,,,,,,,,,,,
58.0,Beforo,beforc,Borodino,,,,,,,,,,,,,,,
59.0,Amelia,mel,Melia,Aielia,Mmelia,Aelia,Auelia,melia,MAmelia,Amcelia,Anelia,Mmeli,lelia,Armelia,Lndy Amelia,,,
60.0,St. Achenl,"Mount
St. Jolmn",St. Just,St.,St. Vincent's,St. Johu's,St. James's,,,,,,,,,,,
61.0,nursemnid,Tours,yoursell,,,,,,,,,,,,,,,
62.0,Stubbles,Wales,Blecss,stueco,Blenheim,,,,,,,,,,,,,
63.0,Cork,Corporal,Concord,Gcorgy,Corsicnn,lawycrs,,,,,,,,,,,,
64.0,Gaunt IHouse-,Iused,Gaunt,,,,,,,,,,,,,,,
65.0,Moorish,Pnris,Irishwomn,,,,,,,,,,,,,,,
66.0,Marquuis,the Mnrquis of,Marquisl,Mnrquis,,,,,,,,,,,,,,
67.0,Kangaroo,Bcngal,Bengal,RBengal,,,,,,,,,,,,,,
68.0,Meejor,Msjor,Nsjor,Major,,,,,,,,,,,,,,
69.0,Mareh,Marin,Firin,Maria,"like,-declarig",Charing,,,,,,,,,,,,
70.0,cople,Temple,Naples,,,,,,,,,,,,,,,
71.0,Cnlumny,mny,,,,,,,,,,,,,,,,
72.0,wretehe,eHe,Debrett,wteh,,,,,,,,,,,,,,
73.0,hpril,Cumbrilge,Brilge,,,,,,,,,,,,,,,
74.0,Munich,Munoz,,,,,,,,,,,,,,,,
75.0,Younr,bounl,usunl,hounls,,,,,,,,,,,,,,
76.0,Londonderry,LONDON,Londou,iu London,london,London,,,,,,,,,,,,
77.0,East India,India,"tlc
East India Company's",Indisn,India1,Indin,the Chickasaw Indians,,,,,,,,,,,
78.0,LE-----7s,----LLf,,,,,,,,,,,,,,,,
79.0,Belgravia,Belgium iu,Belgium,Belginns,,,,,,,,,,,,,,
80.0,whitherP,brother--,nnother,Therc,lBoth,,,,,,,,,,,,,
81.0,Wet,Rotterdam,Potztauscnd-Donncrwetter,Gazette,,,,,,,,,,,,,,
82.0,Yon'rc,Yon'll,yong,,,,,,,,,,,,,,,
83.0,St. Peter's,St. Paul's,"St.
aul's",St. Paneras,,,,,,,,,,,,,,
84.0,"L
l
e.","L
L","Yis
l
l
- .",,,,,,,,,,,,,,,
85.0,Charlotte hnd,Charlotte,,,,,,,,,,,,,,,,
86.0,tle City nt,the City:,the City of London,thie City,the City,the Fre City of JudenstuIt,"the City, Sir",tle City,1he city,thce city,,,,,,,,
87.0,Mliss lBullock,Bulloeks,Mlelulla,Bullock,Bulloeck,Shylock,,,,,,,,,,,,
88.0,Bombay,Bombasy,dasys,,,,,,,,,,,,,,,
89.0,Ile,Nile,,,,,,,,,,,,,,,,
90.0,Amelin,Camelot,Aelin,Amnelin,Amelina,Mmelin,Belinda,,,,,,,,,,,
91.0,lng,Lnglish,lis cen,,,,,,,,,,,,,,,
92.0,"dnys,-",nys,,,,,,,,,,,,,,,,
93.0,Ramsgate,Billingsgate,Margate,,,,,,,,,,,,,,,
94.0,sueh,Westminster,Wiuehester,niue,Manchester,"Lcicester
Bquare",,,,,,,,,,,,
95.0,Fulham,respecetful virgin,Iaithful,Smithfield,,,,,,,,,,,,,,
96.0,Darton,Manton,Osbaldiston,Buxton,PINETON,Fuddleston,Stilton,Alton,,,,,,,,,,
97.0,Mlonplaisir,Culais,Jais,,,,,,,,,,,,,,,
98.0,Great Britain,Britain,Brittany,,,,,,,,,,,,,,,
99.0,Rector,MrIao,Vittoria,History,Pitt,,,,,,,,,,,,,
100.0,"L
-a--","L

l
-'Y",,,,,,,,,,,,,,,,
101.0,Buuday,daya,,,,,,,,,,,,,,,,
102.0,Paris,the Pariser Hof,the Ring of yde Park,Desert,,,,,,,,,,,,,,
103.0,Inlia,Goliah,Iahimo,Cecilia,Oliseick,Good Gol,,,,,,,,,,,,
104.0,Cashmere,Wlere,nnswerel,"ceremony,-I",,,,,,,,,,,,,,
105.0,Soereign,Dover,Sovecreign,Sovereigns,wasa,,,,,,,,,,,,,
106.0,havc,Batavier,Thavies Inn,,,,,,,,,,,,,,,
107.0,Geograply,Grady,Gray,Grays Inn,,,,,,,,,,,,,,
108.0,Crnwley,Lidy Crawley,Lndy Crawley,Crasley,Crawley,Crawlcey,"Lsdy
Crawley",Hawdon Crawley,ns Crawley,Crawlcey avenue,Laly Crawley,,,,,,,
109.0,Hussell,RBussell-square,Russell,Brssels,Brussels,Russell squre,,,,,,,,,,,,
110.0,kiss,Miss.,Mliss,,,,,,,,,,,,,,,
111.0,calle,LLLLE,Omplle,nolle,,,,,,,,,,,,,,
112.0,France,pule,Fraucis,Trnncis,,,,,,,,,,,,,,
113.0,Park lLane,Prk Lane,anele,,,,,,,,,,,,,,,
114.0,Brighton,lrighton,Briglton,,,,,,,,,,,,,,,
115.0,pomatum,Germany,oman,Manmma,Mango,,,,,,,,,,,,,
116.0,Bordeaux,Eaut,beaux,,,,,,,,,,,,,,,
117.0,"South Sen
Islands",Sands,Garlands,Switserland,,,,,,,,,,,,,,
118.0,abot county,Counceil,Mount,County,naccounts,Countcss,County Kildnre,,,,,,,,,,,
119.0,lome,ACESIO8a,Mahometan,Tomeuvesiun,Rome,Iun,,,,,,,,,,,,
120.0,papa2,Bonaparty,Japan,,,,,,,,,,,,,,,
121.0,thosc,thou,Thomson,withont,Houri,,,,,,,,,,,,,
122.0,"aD OIWIE
lL",Notn,Notre,Bicetre,,,,,,,,,,,,,,
123.0,pubkic,Binkie,Binkic,,,,,,,,,,,,,,,
124.0,oboy,,,,,,,,,,,,,,,,,
125.0,Laly,Laly Emily,Iamily,,,,,,,,,,,,,,,
126.0,Albion,Albums,Albany,,,,,,,,,,,,,,,
127.0,Yenus,"Hushl
sileneel",Silenus,Venus,,,,,,,,,,,,,,
128.0,"Jos,-and","night,-and","suffers,-and",Jos,,,,,,,,,,,,,,
129.0,Sambo,Camberwell,chnmbermaid,,,,,,,,,,,,,,,
130.0,the Russian Order of Sint Nicholas,Russia,Ilussia,Asia,Prussin,,,,,,,,,,,,,
131.0,Barbar,Bart,HIoggarty,,,,,,,,,,,,,,,
132.0,Holland,Hollyock,Bogglywollah,,,,,,,,,,,,,,,
133.0,Impire,Empire,Jabotiire,,,,,,,,,,,,,,,
134.0,aflairs tn,Fairs,Mairas,"Wapping Old
Btairs",,,,,,,,,,,,,,
135.0,St. Helena,Saint IIelena,Saint Helena,Suint Helena,Mount Saint John,Saint Jean,,,,,,,,,,,,
136.0,the Latin Grammar,eating'and,Iatin,meditatiaon,,,,,,,,,,,,,,
137.0,Amclia,Ameclia,Anclia,MAmclia,Mmclia,,,,,,,,,,,,,
138.0,Yorkshire,Crmrthenshire,Devonshire,Hnmshire,Buckinghamshire,Somersetshire,sunshine ns,Wiltshire,,,,,,,,,,
139.0,salut.,Jamaic,Salamanca,Bramah,,,,,,,,,,,,,,
140.0,Cnptain George Osborue,Osbome,Osborue,Oslorue,deeorum,,,,,,,,,,,,,
141.0,Threadneedle,Threadneedle Street,Leeds,ahre,,,,,,,,,,,,,,
142.0,Thecn,thecn,uecn,,,,,,,,,,,,,,,
143.0,Dnblin,Dubliu,Dublin,,,,,,,,,,,,,,,
144.0,Ealing,Ballinasloe,Wcllington,Wellington,Wellingtons,Islington,Slingstone,,,,,,,,,,,
145.0,"Bouleard de
Gand",Boulognef,Boulogne,Cologne,Bois de Boulogne,"Bois de
Boulogne",Bois,,,,,,,,,,,
146.0,"fell,-she",Sehxueuelt,Felthm,,,,,,,,,,,,,,,
147.0,Valencicnnes,Canada,Lausanne,Cannes,,,,,,,,,,,,,,
148.0,Bantings,Continent,Lntin,,,,,,,,,,,,,,,
149.0,ns wc,ns sle,,,,,,,,,,,,,,,,
150.0,Cupil,Jupiter,Pilt,,,,,,,,,,,,,,,
151.0,wherc,IHERO,hepherd,whero,whef,,,,,,,,,,,,,
152.0,Jena,Cheltenham,Chcltenam,,,,,,,,,,,,,,,
153.0,Eerybody,YERY,,,,,,,,,,,,,,,,
154.0,slc,Slc,,,,,,,,,,,,,,,,
155.0,cnrls,Pnrlinmcnt,Enrl,yenr,,,,,,,,,,,,,,
156.0,Nnpoleon,Nanoleon,,,,,,,,,,,,,,,,
157.0,Relccca,Ielccca,Hnd Relccca's,,,,,,,,,,,,,,,
158.0,Madeira,Maleira,Mlaleira,Mndeira,,,,,,,,,,,,,,
159.0,Magnificent,nh pa-ages,Armada,Armageddon,,,,,,,,,,,,,,
160.0,"iittlo
linner",inn,Inn,Inn of,linnr,,,,,,,,,,,,,
161.0,nona,bDidn't,bDixonary,,,,,,,,,,,,,,,
162.0,Calcutta,Caleutta,Cutts,,,,,,,,,,,,,,,
163.0,Iromn,Rio Janeiro,bont,Iront,,,,,,,,,,,,,,
164.0,rouge,Brougham,,,,,,,,,,,,,,,,
165.0,the Bay,the Magic Flute,the Valley of Diamonds,the Artlur of her day,the Arabian Nights,the Boule d'Or,the Insuranee Offios,the St. Leger,the New Road,the H. H.,the Grand Mogl,the dark sea,"the ivory
hamer",the Blaek Hole,the Ale-Verle,the Red Baook,,
166.0,Bierstadt,Stadthnus,,,,,,,,,,,,,,,,
167.0,Ili,IILRO,IIlIll,,,,,,,,,,,,,,,
168.0,"Kensington
Gardens",kensington Gardens,Kensington,Kensington Gardens,,,,,,,,,,,,,,
169.0,Wiesbaden,Wildbad,"Baden
Baden",Baden,,,,,,,,,,,,,,
170.0,Iirst,MIrs,MIrs.,,,,,,,,,,,,,,,
171.0,Pountain,"Cnptain
Dobbsin",Cnaptain,Cuptain,obtainel,,,,,,,,,,,,,
172.0,Prinee Polonia's,Colonies,Polonis,Colony,,,,,,,,,,,,,,
173.0,Siberia,Egeria,EEGE,,,,,,,,,,,,,,,
174.0,Bccky,Beocky,Becky,lecky,Iecky,IBecky,Decky,,,,,,,,,,,
175.0,Machiavellian,Williamn,Willia,Parliamnent,,,,,,,,,,,,,,
176.0,Piccadilly,Cornhill,Ill,Ill.,,,,,,,,,,,,,,
177.0,Africa,America,Neamero,,,,,,,,,,,,,,,
178.0,Regulus,the Prince Regent,Regent,the Prince of Wales,,,,,,,,,,,,,,
179.0,ark,Parc,Hyde Park,Park,paragon,"Park
Lane",Transpareney,Hyle Park,,,,,,,,,,
180.0,Vnnity,YANIY AI,Vanity,YANITY AIR,,,,,,,,,,,,,,
181.0,grin-'`Brazil,Brazil,brazil,,,,,,,,,,,,,,,
182.0,Dobin,ye Dob,Dob,,,,,,,,,,,,,,,
183.0,Southanpton Row,Roehampton,Nuthan,Southamptou,South-,Southampton Row,Southampton,Southampton Gaol,,,,,,,,,,
184.0,Liverpool,livcd,talkativc,,,,,,,,,,,,,,,
185.0,Babylon,"onee
ore",Longwood,nlone,Goneril,Long Acre,Loulon,,,,,,,,,,,
186.0,Roc,Morocco,morocco,moro,,,,,,,,,,,,,,
187.0,Kew Gardens,Hardenberg,the Aurelius Garden,inn-gardens,,,,,,,,,,,,,,
188.0,Zwieback,Black Bess,Cackle,Cracksman,,,,,,,,,,,,,,
189.0,Rebecca,Rcecca,Hebecca,"Rebeccas
snid",aske Rebecca,Rlebecca,Reheecca,RBebecca,llebeccn,Ilebecca,Quebec,Relecca,Rebecn,Rebecec,Rzebecca,lebecca,Bebecca,HRebecca
190.0,Elba,Humbourg-Schlippensehloppen,Schliisselback,,,,,,,,,,,,,,,
191.0,Podder,Yonder,Derby,Loder,Alderney,,,,,,,,,,,,,
192.0,Brienne,Vienna,,,,,,,,,,,,,,,,
193.0,Booterstown,Oystherstown,,,,,,,,,,,,,,,,
194.0,HEERO,ero,IIERO,,,,,,,,,,,,,,,
195.0,Caradoes,Caradori,,,,,,,,,,,,,,,,
196.0,WHICII JO3 TAKEs,whiceh,WHICII,WRICII,,,,,,,,,,,,,,
197.0,Rawdon,"Hawdon
nnd",Rnwdon,llawdon,wdon,Iodon,kawdon,Don Juan,,,,,,,,,,
198.0,Rebeecn,Rebeecca,Rebeeca,,,,,,,,,,,,,,,
199.0,Spooney,Funey,Boney,YAGABOND,,,,,,,,,,,,,,
200.0,Chapelle,pcrhaps,Chapels,Chaffers,,,,,,,,,,,,,,
201.0,Iudia,MIud-,Irdia,,,,,,,,,,,,,,,
202.0,plaee,Moira Plaee,Pulaee,Bethesda Place,,,,,,,,,,,,,,
203.0,thcm iu,Athcns,thcm,,,,,,,,,,,,,,,
204.0,May Fuir,Fuir,Vanity Fuir,,,,,,,,,,,,,,,
205.0,Bulbul,Trafalgar,Miaria,Bulgaria,,,,,,,,,,,,,,
206.0,Spain,Maintenon,Sainut Martin's,Spuain,,,,,,,,,,,,,,
207.0,Ma'am,Polal,Hall,Vnuslall,,,,,,,,,,,,,,
208.0,heaen,,,,,,,,,,,,,,,,,
209.0,Baronet,abrond libcrally,Bronet,,,,,,,,,,,,,,,
210.0,XVII,"MD COIIDMTtAD
--IIIYr",XVIII,Louis XVIII,,,,,,,,,,,,,,
211.0,M1AEPIEA,Versailles,Achilles,Gillespie,,,,,,,,,,,,,,
212.0,Eagles,eagles,,,,,,,,,,,,,,,,
213.0,lEurope,Lurope,Europe,,,,,,,,,,,,,,,
214.0,Goernorship,Ladyslip,Lnadyship,Ladyship,,,,,,,,,,,,,,
215.0,lEarl,Hawaon,awarl,Euarl,,,,,,,,,,,,,,
216.0,HIorroeks,froek,,,,,,,,,,,,,,,,
217.0,los,los.,,,,,,,,,,,,,,,,
218.0,O'Dow,Rowson,Iodgers,Dowsger,,,,,,,,,,,,,,
219.0,Loudon,Dolbin,Udolplo,,,,,,,,,,,,,,,
220.0,sospiri,Legaey,tres spirituelle,,,,,,,,,,,,,,,
221.0,wonld,wonlerful,chieerful,,,,,,,,,,,,,,,
222.0,handkerchiefs,THIE P1YIILY,HIE0,mo thie,,,,,,,,,,,,,,
223.0,Rcbecea,Recbecca,Ilcbecca,Rcbecca,,,,,,,,,,,,,,
224.0,Jemia,Jemima,,,,,,,,,,,,,,,,
225.0,quurtera,n Court-,Mozurt,,,,,,,,,,,,,,,
226.0,Stillbrook,"Stillbrook, Becky",,,,,,,,,,,,,,,,
227.0,Pineries,Sereuities,Lndies,lalies,Miesty,,,,,,,,,,,,,
228.0,Caen,,,,,,,,,,,,,,,,,
229.0,accompanicd,Pompeii,Pompadour,,,,,,,,,,,,,,,
230.0,bDulin,MIichael,Dulwich,Greenwich,,,,,,,,,,,,,,
231.0,seeret,Iereditary,Seeretary,,,,,,,,,,,,,,,
232.0,City,thc city,ths City,us City,,,,,,,,,,,,,,
233.0,Peterwaradin,Puppets,Peterwaralin,,,,,,,,,,,,,,,
234.0,Canterbury,Bbur,Edinburgh,Mulbury,Mudbury,,,,,,,,,,,,,
235.0,Glorina,Glorvinn,Glorvina,Glowry,,,,,,,,,,,,,,
236.0,Gaunt Street,Grcat Gaunt Street,Great Gaunt Strcet,Mount St.,Great Gaunt-,Great Gaunt Street,,,,,,,,,,,,
237.0,the Britisl female,lBritish,British Boulogne,bBritish,,,,,,,,,,,,,,
238.0,Thrump,Stumpy,Pump,,,,,,,,,,,,,,,
239.0,Ritles,"itl
A",itl,,,,,,,,,,,,,,,
240.0,China,MIaras,Schiool,forer yearas,chino,china,Maraschino,,,,,,,,,,,
241.0,Lnura,Luura,,,,,,,,,,,,,,,,
242.0,Peninsula,consin,Consul,,,,,,,,,,,,,,,
243.0,Christchurch,Christin,,,,,,,,,,,,,,,,
244.0,Faro,Cimarosa,Louis,Marouis,,,,,,,,,,,,,,
245.0,Prague,ueen,Gueen,,,,,,,,,,,,,,,
246.0,Slnve,Grosvenor,Ghent,Burschen,Henven,,,,,,,,,,,,,
247.0,Dobbsin,Dobbinu,Dobbin,,,,,,,,,,,,,,,
248.0,Soutludown,"Lady
Southdown's",Hodlsor,Lorlship,Southdowu,Lorlsouthdown,,,,,,,,,,,,
249.0,Lordslip,Bedford,Brentford,Oxford,,,,,,,,,,,,,,
250.0,nnd,nda,Mirnnda,,,,,,,,,,,,,,,
251.0,Denmark,Denmark Hill,,,,,,,,,,,,,,,,
252.0,Demerara,perseverancc,Geueral,Geran,,,,,,,,,,,,,,
253.0,boyl kHe,,,,,,,,,,,,,,,,,
254.0,bDemagogue,Ocean,bDean,,,,,,,,,,,,,,,
255.0,Hampsteud,IInmpshire,Iapshire,Champague,IIampshire,That Hampshire,HIampshire,Hampshire,,,,,,,,,,
256.0,Curzon,mistrees,Baker Street,postre,Greek Street,Hart Street,"Half Moon
Street",Curzon Street,,,,,,,,,,
257.0,Lsdy Steyue,Ostend,Molyneus,Wittgenstein,Steyne,,,,,,,,,,,,,
258.0,Portansherry,Porteus,Portlnnd Place,Port,,,,,,,,,,,,,,
259.0,Rebcecca,llebccca,Rebccca,,,,,,,,,,,,,,,
260.0,Strasburg,Blooms-,Bloomnsbury,,,,,,,,,,,,,,,
261.0,the Duke of Orleans,Orlenns,New Orleans,Egnlite Orleans,Orleans,,,,,,,,,,,,,
