cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17
83,Janissaries,pAris,paris,Polarizer,Paris,,,,,,,,,,,,,
84,dEmagogue,Jemia,yakima,Jemima,IM,Emm,,,,,,,,,,,,
85,the New Road,Broadmoor,the MAdras Roads,Madras,the Magic Flute,,,,,,,,,,,,,
86,LOndon,Babylon,donbas,Loudon,Mlonplaisir,YAGABOND,Yon'rc,Yonder,Long Acre,Curzon,London,LONDON,Spoon,london,Longwood,Londonderry,Wimbledon,Potztauscnd-Donncrwetter
87,Dearest George,Georgina,St. George's,St. George's Hospital,,,,,,,,,,,,,,
88,Mutila,Pupil,IILRO,Ili,Ilnr,Nile,IL,Sicily,Trail,FIlkers,Silicon,,,,,,,
89,DOorway,Peterwaralin,Peterwaradin,,,,,,,,,,,,,,,
90,Africa,Camelot,America,Jamaica,Cashmere,,,,,,,,,,,,,
91,thou,Thopsen,Soho,Methodist,,,,,,,,,,,,,,
92,Ilcbecca,Rebecn,Rebecca,REbecca,rEbecca,Debrett,llebeccn,Ielccca,,,,,,,,,,
93,Threadneedle,Threadneedle Street,,,,,,,,,,,,,,,,
94,Boon Sentinel,Nineveh,"han
ont",Continent,"OLD FIAIO0
coNtENTS",,,,,,,,,,,,,
95,North,Corporal,Fort Schwagerl,Porky,portsmouth,Port,Portland,Portansherry,,,,,,,,,,
96,Brazil,Bramah,grin-'`Brazil,brazil,,,,,,,,,,,,,,
97,XX,II.R.II,XXII,,,,,,,,,,,,,,,
98,Hollyock,Bullock,Bulloeks,Shylock,,,,,,,,,,,,,,
99,nh pa-ages,Blenheim,NH,nhl,,,,,,,,,,,,,,
100,ns wc,L W,,,,,,,,,,,,,,,,
101,Desert,node,Loder,Derby,,,,,,,,,,,,,,
102,in'a,In'a,,,,,,,,,,,,,,,,
103,"Stillbrook, Becky",Stillbrook,Stillbrook in,,,,,,,,,,,,,,,
104,"suffers,-and","Jos,-and","her,-and","night,-and",Jos,,,,,,,,,,,,,
105,the City of London,"the City, Sir",the City,Vanity,the Free City of JudenstuIt,us City,City,,,,,,,,,,,
106,Prague,Geran,the Peerage of Ireland,Peerage,Opera,Demerara,Peer,,,,,,,,,,,
107,Prussia,Russia,the Russian Order of Saint Nicholas,,,,,,,,,,,,,,,
108,Mn,mn,nursemnid,,,,,,,,,,,,,,,
109,Bront,Bromptou,Brompton,hBrompton,bRompton,,,,,,,,,,,,,
110,kawdon,Rnwdon,rawdon,Rawdon,,,,,,,,,,,,,,
111,Louis XVIII,Louis,,,,,,,,,,,,,,,,
112,Neapolitan,Britain,Britannia,Titania,Brittany,,,,,,,,,,,,,
113,Slc,slc,,,,,,,,,,,,,,,,
114,L1,Medulla,Hull1,Mt,,,,,,,,,,,,,,
115,IIammerlown,Jupiter,Blooms-,Waterloo,Bayswater,,,,,,,,,,,,,
116,St. Helena,Saint Jean,Jena,Saint Martin's,Saint Helena,Maintenon,,,,,,,,,,,,
117,Major,Meejor,,,,,,,,,,,,,,,,
118,rI,Perigord,Siberia,Wineries,"L
Series",erie,ero,lie've ri,Goneril,Crib,,,,,,,,
119,the Boule d'Or,the Latin Grammar,8he,the dark sea,the Red Book,the Old 9lighters',the Rock of the School,Bombay,the Ale-Verse,the Bay,the H. H.,the Green of Sheba,the Same Angeles,the Black Hole,,,,
120,froek,ks,HIorroeks,,,,,,,,,,,,,,,
121,Cocoa,the County Cork,Coguac,Concord,Gcorgy,Cork,,,,,,,,,,,,
122,Wet,eWe,Lewes,,,,,,,,,,,,,,,
123,lelia,Emelia,melia,Mmeli,"Amelia
j-s",Aelia,Melia,aMelia,Mmelin,Amelia,,,,,,,,
124,the Chickasaw Indians,Windsor,the Indian Hill,India,Indiana,India1,,,,,,,,,,,,
125,Park LAne,paragon,Park lAne,ark,Parc,Hyde Park,Park,"Park
Lane",Hyle Park,,,,,,,,,
126,Billingsgate,Fuddleston,lIvingstone,Club,bOston,Clingstone,PINETON,,,,,,,,,,,
127,Regan,EG,,,,,,,,,,,,,,,,
128,Bois de Boulogne,British Boulogne,Cologne,Toulon,Boulogne,"Bois de
Boulogne",seoul,Boulevard de,,,,,,,,,,
129,theBareet,Gaunt Street,Hart Street,Baker Street,Curzon Street,Creek,Beek,Greek Street,,,,,,,,,,
130,Regent,Erbprinz,the Prince Regent,the Prince of Wales,,,,,,,,,,,,,,
131,ny,Albany,Ny,Balcony,"ceremony,-I",,,,,,,,,,,,,
132,bEcky,Becky s,Becky,BEcky,,,,,,,,,,,,,,
133,Silenus,Grosvenor,Green avenue,Avenues,Venice,Venus,,,,,,,,,,,,
134,M.P,P.S.,M.P.,,,,,,,,,,,,,,,
135,Sultan,Peninsula,Consul,,,,,,,,,,,,,,,
136,denham,Denham,Cheltenham,,,,,,,,,,,,,,,
137,Elbe,NoEL,Rel Seas,Elba,"fell,-she",thelwald,Sehxueuelt,mel,EL,guelph,Smithfield,,,,,,,
138,BRIGHTON,Brighton -for Brighton,Brighton,bRiggs,brighton,,,,,,,,,,,,,
139,Strasburg,Osnaburg,Edinburgh,Sambo,hamburg,,,,,,,,,,,,,
140,MId-,Minto,Mi,minsk,,,,,,,,,,,,,,
141,Wiesbaden,"Baden
Baden",Madeira,Baden,,,,,,,,,,,,,,
142,linendraer,Linked,Belinda,israel,Aelin,Pnrlinmcnt,bDulin,Dublin,,,,,,,,,,
143,Ricketts,handkerchiefs,Munich,Chiswick,Jericho,Richelieu,Richmond,RICHIE,,,,,,,,,,
144,YEMEN,I1l,Anelik,Menelik,,,,,,,,,,,,,,
145,Esq,Jabotiire,quito,Esquire,,,,,,,,,,,,,,
146,Dobbsin,Dobbinu,Dolbin,ye Dob,Dob,Hobbs,Dobbin,,,,,,,,,,,
147,Camberwell,Islington,Ballinasloe,Ealing,Wellington,Wellington Amelia,,,,,,,,,,,,
148,Nivelle,Chapelle,Chapels,,,,,,,,,,,,,,,
149,swan,Mango,Salamanca,anl,Germany,pomatum,Manmma,SOmalia,harriman,oman,,,,,,,,
150,Asia,Trafalgar,Austria,australasia,,,,,,,,,,,,,,
151,Coventry,Serpent,Magnificent,Ghent,St. Vincent's,Notre,lis cen,Centre,,,,,,,,,,
152,Talleyrand,the Valley of Diamonds,Hall,Calumny,llebccca,Calcutta,calle,nolle,,,,,,,,,,
153,Ramsgate,emirates,Potentate,States,Ites,,,,,,,,,,,,,
154,Piccadilly,piccadilly,,,,,,,,,,,,,,,,
155,Munoz,Nob,bDixonary,personasge,kc,nona,,,,,,,,,,,,
156,beaux,Bordeaux,,,,,,,,,,,,,,,,
157,chnmbermaid,Spain,"L
AIR5",YANIS AIR,hai,HOAI,Jail,Taiwan,AI,,,,,,,,,
158,MIrs.,Montmirail,Fairs,MIrs,,,,,,,,,,,,,,
159,West Indies,"tlc
East India Company's",West Indian,East India,West India,the West Indies,,,,,,,,,,,,
160,St. Kitt's,Saint Kitts,Pitt,St. Kitts,,,,,,,,,,,,,,
161,South-,Soutludown,Lorlsouthdown,Southdowu,South,,,,,,,,,,,,,
162,Butler,Wales,Naples,Temple,W1,Schley,Begleitung,Leeds,Leipzig,leduc,glendale,Methusalem,Ile,Ripley,Lederlung,LE,Cackle,
163,Armageddon,MAdame Strunpff,Armada,,,,,,,,,,,,,,,
164,Hornby,Hornsey,Oborne,Udolpho,Holborn,,,,,,,,,,,,,
