cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12
86.0,justiﬁer,justiﬁe1,,,,,,,,,,,
87.0,Pardon,donnez—,Pardonne,avaitdonnée,,,,,,,,,
88.0,guer11er,guer-,aguerrie,,,,,,,,,,
89.0,ici?-,Sicile,silen—,,,,,,,,,,
90.0,rappro—,appro—,impro—,frappeuà,,,,,,,,,
91.0,reve—,1elever,Revenons,,,,,,,,,,
92.0,Gholula,Particularité,pyramide artiﬁ—,particulière—,monticule artiﬁciel,,,,,,,,
93.0,F1auÇais,Françaises,français,Français,,,,,,,,,
94.0,Espérezl,Rassurez,rassur.er,,,,,,,,,,
95.0,lez,Parlez,disparu—,unpareil,,,,,,,,,
96.0,Grognon,—— Non,—— Nou,,,,,,,,,,
97.0,Maigre,Ogre,,,,,,,,,,,
98.0,J an—Pol,J an Pol,,,,,,,,,,,
99.0,ÿ-*=ŸWËÎ‘Ë,Bois—Brûlé,"de
Bois—Brûlé",le bois—brûlé,,,,,,,,,
100.0,wigwam,wampums,,,,,,,,,,,
101.0,inquié—,mort”qui,Algonquins,,,,,,,,,,
102.0,Be1ge1,Be1,,,,,,,,,,,
103.0,Wanwæ,.:.Ï,.:.—wan,,,,,,,,,,
104.0,arognal‘autre,Autre,L‘autre,l*autre,,,,,,,,,
105.0,Occident,Accidenté,,,,,,,,,,,
106.0,habitué,habi—,,,,,,,,,,,
107.0,lune,itune,Lun 87,Aucune,,,,,,,,,
108.0,néces—,fort Nécessité,"fort
Nécessité“",Nécessité,"fort
Nécessité",Ndccssité,fort Nécessite,fort Ndccssité,fort tde la Nécessité,,,,
109.0,ﬂots,Marigots,Anse—aux-Marigots,Anse-aux-Marigots,Anse-aux-,L:.se-,,,,,,,
110.0,observa—,servi—,obser—,Observez,,,,,,,,,
111.0,maga—,W‘Q‘wmmmw—ga—w,Wÿ—J—mmw—ww—Wvîüg,,,,,,,,,,
112.0,sais,Bais,Ouais,f1aucais,Léoua,,,,,,,,
113.0,Sommes,ﬂammes,Hommes,L‘homme,Sommes-,,,,,,,,
114.0,horizon—,baton—,Loris,,,,,,,,,,
115.0,hesogne,besogne,,,,,,,,,,,
116.0,"château de
Beauregard",Beauregard,château de,,,,,,,,,,
117.0,sées,Ar1ivées,Yankées,Peut—,yan-kccs,,,,,,,,
118.0,Grand-Esprit,Grand,Grand—Esprit,,,,,,,,,,
119.0,Reproducliou,Reproduction,Reproduction il\lcrdilc,,,,,,,,,,
120.0,Sçavoir,Voilà,Bravo,,,,,,,,,,
121.0,d’admira—,aup1ès,aupara—,Niagara,,,,,,,,,
122.0,viiiage,élas—,Pélage,,,,,,,,,,
123.0,Pâles,"Xll

LES '1‘ RA",LES,s’oﬂ're,Ve1sa1lles,Les Mois,Les,Drôles,,,,,
124.0,Répondez,Bepondez,,,,,,,,,,,
125.0,oli‘ert,certai—,Oli,souﬁ‘ert,,,,,,,,,
126.0,gay.—mu,z.'y.—-vr——.--‘—,,,,,,,,,,,
127.0,j‘en conviens,ar1e,convic—,conva—,convien—,conve1,,,,,,,
128.0,Gonsentez,Consentez,Onse,contentez,,,,,,,,,
129.0,l‘assassin,spndassiu,m‘as,Assis,passane,,,,,,,,
130.0,Devant,Vil-,Posant,nil-ant,Quantà,,,,,,,,
131.0,mvu‘1nn,Uu‘1,,,,,,,,,,,
132.0,reconnaissez—,\'lais,Laisse,laissoñs—,Anglais,Puisses,laisse1,,,,,,
133.0,petit—être,Votre,rémeltre,,,,,,,,,,
134.0,wr—ﬁ—r,"ärææwr—

s==,.—.=——_a",ärææwr—,st.—.,,,,,,,,,
135.0,châtelaine de Maleval,comtesse de Maleval,comtesse de Malev,",- i",comtesse de Maleval‘l,,,,,,,,
136.0,généralement—,générale,Jérusalem,Cordialement,,,,,,,,,
137.0,Beviendrez,Pendre,Apprenez,Prends,apprendrez,,,,,,,,
138.0,DOIT].,touﬂ’ues,Septou,Poitou,retou1,,,,,,,,
139.0,égorgille,salille,Lil,".Â

A l\",ma lille,lille,Castille,Veuillez,,,,,
140.0,"Ohio,‘le",l‘Ohio,Ohio,,,,,,,,,,
141.0,Palamède,noncha—,nonchalam—,,,,,,,,,,
142.0,GEFFI‘\OY,—— n. GEFFROY,GEFFROY,Glül*‘l«‘ROY,,,,,,,,,
143.0,cepen—,teirompes,compen—,Penh,,,,,,,,,
144.0,philoso—,philosophe—,le philosophe—,,,,,,,,,,
145.0,L‘intérieur,héris—,Chérie,ché,Sérieux,,,,,,,,
146.0,etle,.'ètle,,,,,,,,,,,
147.0,Asie,Mohsieurl,plusiems,cap Rosier,,,,,,,,,
148.0,vot1e,not1e,Vot1e,,,,,,,,,,
149.0,inlerdile,ler,,,,,,,,,,,
150.0,ceintu1e,apeine,"L

Seine",Ouïe-Fine,Seine,,,,,,,,
151.0,gens‘dont,Gens,genouæ,,,,,,,,,,
152.0,conﬁance,"etj'ai
conﬁance",Conﬁance,J'ai,,,,,,,,,
153.0,vie!.,vieilla1d,Eveille,l)1‘îlla,,,,,,,,,
154.0,Ï —J ai lutté,J’ ai l’honneu1,"- ï

—",J ai,,,,,,,,,
155.0,Où voulez,Voulez,Voulu,,,,,,,,,,
156.0,bois-b1ulês,Bois-Brûlés,bois-bm‘tlüs,Le bois-brûlé,bois-brûlé,Bois-Brùlé,,,,,,,
157.0,baron de Grigny,Grigny,igno—,Grigny qu’,"M. de
Grigny",Gr1gny,barou de Grigny,Grignyr,,,,,
158.0,inter—,interro—,"interro—
ger",Interrogez,,,,,,,,,
159.0,cana—,Cana-,canada,Canada,,,,,,,,,
160.0,heu1es,aut1es,ter1es,ar‘b1es,ord1es,,,,,,,,
161.0,j‘en,s‘en,Le l‘en,m‘en,l‘en,J‘en,t‘en,d‘en,P1‘enez,,,,
162.0,I’Œil-de—Bœuf un sourire froid,Corne-bœuf !,Ferney,,,,,,,,,,
163.0,désignan,Carignan,,,,,,,,,,,
164.0,bouillonna,Bouillon,la feuillée,,,,,,,,,,
165.0,ciencel N,Providence,Providence veillât,,,,,,,,,,
166.0,lâche—,détache—,ache—,Le sachem,,,,,,,,,
167.0,Kouba,Kouka,Koul1a-Handé,,,,,,,,,,
168.0,Lejeune,Jeune,,,,,,,,,,,
169.0,Washington,vingt—,Vingt-,Ïvingts,Vin gt-dix,,,,,,,,
170.0,É chasseur,chasseu1,s’asseyant,chasseu,.;ëﬂîËî‘ïîî,chasse—,chas—,Asseyez,,,,,
171.0,Ingrati,gratiﬁé,,,,,,,,,,,
172.0,L‘aventurier,fier,app1écier,ﬂibustier,remédierà,,,,,,,,
173.0,demandez—,peut—,ande,And1é,Hollande,normandes,,,,,,,
174.0,Vousivoyez,Soyez,Voyez,voya—,Fuyez,,,,,,,,
175.0,cette1nde,Cette,,,,,,,,,,,
176.0,Râmean-,a1r‘étantRameau,Hameau,Rameau-,Rameau-d’Or,Rameau- d‘01,Rameau-d'Or,,,,,,
177.0,garnison du tort_Duqnesne,lac Érié,lac garnison britannique,,,,,,,,,,
178.0,Placée,Lovelace,place de nolre daim,place qu’,,,,,,,,,
179.0,Uanadien,Canadiens,Canadien-,Canadien,Canadienne,,,,,,,,
180.0,proba—,propre—,Proﬁtez,Slïüîﬁte‘ﬂ.,,,,,,,,,
181.0,pré—,Reprmlucﬁon,repré—,appré—,,,,,,,,,
182.0,Aujourd‘hui,Anjou,lourdes,dix—huit,,,,,,,,,
183.0,discré—,"discré—
| tion",app10bation,,,,,,,,,,
184.0,Jusqu,qu’,jusqu’,,,,,,,,,,
185.0,lthlÈltE,Halte,,,,,,,,,,,
186.0,"rivière de
Montmorency",Saut de Montmorency,Montmo1e.ncy,,,,,,,,,,
187.0,d’Or,Rainèau- d’Or,Hameau d’Or,,,,,,,,,,
188.0,Espagnol,Espagne,d’Espagne,,,,,,,,,,
189.0,calh,cal11mét,,,,,,,,,,,
190.0,Tes,Hésites-,,,,,,,,,,,
191.0,Le soleil,le soleil,soleil,regardez le soleil,,,,,,,,,
192.0,Doucement,Parfaitement,solennellementà,Vivement,vive—,— Vraiment,,,,,,,
193.0,mademoiselle,réelle—,Celles,elle—,Telles,d’elle—,—elle,Sentinelle,hagatelle,cielle,selle,Laquelle,
194.0,expo—,expé—,supé—,,,,,,,,,,
195.0,venaisou,obéis—,nais—,connais—,,,,,,,,,
196.0,latepelt,créances,Créateur,Créole,se1viteu1,,,,,,,,
197.0,énigma—,cama—,grima—,anima—,,,,,,,,,
198.0,Tont,di1e,conti—,cont1ai1e,Continuez,,,,,,,,
199.0,pointl,join,foins,Joie,loin_de,,,,,,,,
200.0,"tais-tu p1endre?

—",as-tu soif,Vois-tu,Es-tu fou,,,,,,,,,
201.0,._._._,._.,._._T._.e,Î_._,,,,,,,,,
202.0,ouv1it,pros01it,ep1it,Es111it,,,,,,,,,
203.0,n. GEI-‘FROY,— n. GEI-‘FROY,,,,,,,,,,,
204.0,nvu-nw,mä'nvu-nw—m‘v,m‘v,,,,,,,,,,
205.0,bien—,s’orienter,bieni,—— Bien,Eh bieni,lai'saient,bientot,Bientôt,couVraient,,,,
206.0,nuhlecinc,Sije,Gecije,,,,,,,,,,
207.0,si—,Mississipi,dissi—,,,,,,,,,,
208.0,sou111e,soute1“ain,out1e,Goutte,south,,,,,,,,
209.0,Villiem,s’allier,"Villiers,- agissez",Villiersïyïdéposa,"Villiers,-",Vil,Coulon de Villiers,,,,,,
210.0,Opossum,impos—,L‘Opos—,l‘on,,,,,,,,,
211.0,atta—,réta—,bruta—,ajouta—,,,,,,,,,
212.0,ghany,monts Alleghanys,Allehany,Alleghanys,Alleghany,,,,,,,,
213.0,-—-g——j-v—,.-—.-,———-:--—.-—-,,,,,,,,,,
214.0,aves,Savez,savez—,Avez,avez—,,,,,,,,
215.0,Armand,soixante— dix—,Charmante,achar—,,,,,,,,,
216.0,numgcw',Ilmmgcuse,Pilma,,,,,,,,,,
217.0,cascabel,esco—,acca—,esca—,Meschaeébé,,,,,,,,
218.0,Ecoutez-,Écoutez,Cou1,Ajoutez,,,,,,,,,
219.0,temporaire—,pâtibulaire,clair—obscur,"aﬁ""aire",Vire,involontaire—,"expédition—
naire",,,,,,
220.0,ten',ten'ez,,,,,,,,,,,
221.0,._—,._—.—,"a

._—.",,,,,,,,,,
222.0,v—.———V-,w———————«——-,w——————,,,,,,,,,,
223.0,entréavec,entre—,Montréal,,,,,,,,,,
224.0,Pa1don,pa1v1en-,pa101e,pa110ns,,,,,,,,,
225.0,Formé,4 N’,fort honnêtes,eﬁ”ort suprême,fort n’,fort Rupert,,,,,,,
226.0,respi—,respon—,la respon—,,,,,,,,,,
227.0,échan—,Archium,marchan—,Marches,,,,,,,,,
228.0,s’aﬁ'aissa,agissaît,Agis,,,,,,,,,,
229.0,LL.LÏ.;WZ£,BELLE ll.lVlÈll-E,ll.lVlÈll-E,,,,,,,,,,
230.0,baie d’Hudson,Ëousu‘ii,baie des Marmousets,cap des Monts-Pelés,,,,,,,,,
231.0,ta1d pou1 s' oppose1,ta1de1en,ta1d,,,,,,,,,,
232.0,Iam-n.,"Iam-n.

saire",,,,,,,,,,,
233.0,Pittsbourg,deboul,bourrelé,bourra,,,,,,,,,
234.0,sailles,adversaif'e,Versailles,de Versailles,,,,,,,,,
235.0,du Nord,"'

Nord",Nord,,,,,,,,,,
236.0,Maishâtez,deuimaitns,aimez—,laim,aimais,,,,,,,,
237.0,"- F/

—— Maintenant",Maintenant,,,,,,,,,,,
238.0,mv11‘snu,n1V11äun,,,,,,,,,,,
239.0,pays—,mys—,,,,,,,,,,,
240.0,Remonterons,—- Voyons,monsuæur,mons,monu—,—- Monsieur,,,,,,,
241.0,expres—,lettres—,"lèvres,—",pres—,,,,,,,,,
242.0,faix,ﬂeuve Saint—Laurent,Saint-Lau1ent,Saint—Laurent,Saint- Laurent,Saint-,afﬂuents du Saint-Laurent,Saint-Laurent,,,,,
243.0,regar—,regardez,Regardez,m| LEGAI,,,,,,,,,
244.0,nuancés de gris,ﬁancés,,,,,,,,,,,
245.0,Francais,la France,roi de France,France,M.—,Franchement,"puis—
sance",,,,,,
246.0,A moii,moii 0111,Moi,moii,moi,,,,,,,,
247.0,Pardil,Pardien,Adieu,-—- Pardieul,Dieui,Pardieul,,,,,,,
248.0,l‘ai,—— C’,j‘ai,—— J‘ai,,,,,,,,,
249.0,LlV.,L’Iiidien,Dieppe,Dinwidie,,,,,,,,,
250.0,a‘M',m‘Y'ÊÎ'r-7‘m'f—‘ÎT'ËÂ‘A,,,,,,,,,,,
251.0,s’exprimer,inexpri—,,,,,,,,,,,
252.0,Bordeaux,Peaux—,Peau-,"nou -
veau","peaux—
Lw",Peaux,,,,,,,
253.0,allu—,Alll,alluma,uma,,,,,,,,,
254.0,huche,- —- Tout ce qui te touche m’,Bouche,bouche,,,,,,,,,
255.0,Séchez,Lâches,Riche,manche,Ghe1che1,Che1che,,,,,,,
256.0,état,Ê_1nisère,États-Unis,,,,,,,,,,
257.0,aban—,brandir,deman—,bran—,tran‘sporta,,,,,,,,
258.0,L01squ1ls,alo1s,Lo1squ,,,,,,,,,,
259.0,Visageé-Pûles,Visages,aitle bas du visage,aù‘visage,Visages—Pâles,,,,,,,,
260.0,Essayez,c11rosse,cbmtesse,désintéresse—,s‘essuy',ﬁnesse,empresse—,,,,,,
261.0,Singuliére,Elie,Cavaliers,Singuliers,,,,,,,,,
262.0,tend1e,descenditle,Rétendit,,,,,,,,,,
263.0,Océan,Anticosti,Karnac celtique,"océan
Atlantique",Orléans,,,,,,,,
264.0,Au besoin—,coin—,moin—,,,,,,,,,,
265.0,Loups-,Huron,Hurons,Hnrons,Loups-Hurons,,,,,,,,
266.0,demi—couché,mi—,demi—mot,,,,,,,,,,
267.0,quatre—,tmatre-vingts,quatre—vingts,"quatre—

Ïvingts",,,,,,,,,
268.0,l‘agonie,Virginie,V1 a1,d’l1 a1monie,,,,,,,,,
269.0,çal s‘écria,s‘éçîria,,,,,,,,,,,
270.0,blottis,bêtisesl,faci—,satisfac—,,,,,,,,,
271.0,Nouvelle—Orléans,Nouvelle-France,Nouvelle-Orléans,Nouvelle—France,Nouvelle—Hollande,Nouvelle,Nouvelle— F,Nouvelle—Emma,Nouveau-,,,,
272.0,garderai,tardes-Lu,Betarder,,,,,,,,,,
273.0,édil,édiL -—,,,,,,,,,,,
274.0,Merci,Fumerons-,mer 51,,,,,,,,,,
275.0,Chemin,Ruiné,Hermine,mm.—_—,Dominé,,,,,,,,
276.0,la Belle-Rivière,Belle—Rivière,Belle Rivière,Frontières,1ivière,BELLE RIVIÈRE,rivière qu’,"RIVIÈRE

—",Rivière,RIVIÈRE 483,Belle-Rivière,RIV_IÈRE,rivière
277.0,auhapitaine,taine,capi—,"capi—
taine",,,,,,,,,
278.0,remet—,Québec,Québec permet—,Gaudebec,,,,,,,,,
279.0,Exeusezunoi,Furieuse,demeu—,honteuscnwnt,joyeuse—,meuse,aﬁ‘reuse,Gueusard,,,,,
280.0,Bergen,Berger,,,,,,,,,,,
281.0,ter1es de l’Ohio,L’ON,vallée de l’,vallée de l’Ohio,,,,,,,,,
282.0,Arrivés la,ii _ Arrivés,Arrivés,,,,,,,,,,
283.0,bois—,Tracy,"bois

Du","Bois—
'l‘racy",Bois—'.l‘rac‘y,,,,,,,,
284.0,Venez,Parvenu,Venise,Vengé,,,,,,,,,
285.0,undes,t1ibus nomades,sdes,,,,,,,,,,
286.0,merisier,Paris,Parisien,,,,,,,,,,
287.0,Pas,Me1ci,hasar—,"pasa‘1""lume1",,,,,,,,,
288.0,accompa—,"-

—- Compagnons",compartimentsan,complè—,compli—,impa—,compa—,,,,,,
289.0,f01,,,,,,,,,,,,
290.0,Londres,Coulon,pan_talon,Kayélon,,,,,,,,,
291.0,Dépui',pers0nn9,aver-ties,avertirex,trave1,a‘travers,,,,,,,
292.0,tete,l‘Angleterre,Angleterre,,,,,,,,,,
293.0,Doué,enthou—,amou—,redou—,,,,,,,,,
294.0,Ward,Joignez,Penserez,l‘enseigne Ward,,,,,,,,,
