cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12
41.0,Hé-,hé-,,,,,,,,,,,
42.0,vert-de-gris,-de-Ganache,Ganache,,,,,,,,,,
43.0,Sacré-Cœur,Sacristi,Sace,,,,,,,,,,
44.0,Croyez-,Crott,Fuyez,,,,,,,,,,
45.0,V'escalier,Rosalie,d'Italie,ROSALIE,italie,Cuitaux,Italie,,,,,,
46.0,Trébuche,Gouche,Béelzébuth,,,,,,,,,,
47.0,Barbes,barôn,Le.baron,,,,,,,,,,
48.0,tricotani,bécota,Picot,,,,,,,,,,
49.0,"UNE VOIX267

   
 AH 
 
 
 
 
 
 
 J 
 
 
 
 
 
 
 J 

../: Qu'est-ce que je deviendrai","AH 
     
 
 J 
 
 
 
 
 
 
 
 
 
 
 
 AH 
 
 
 
 
 
 
 

UNE VOIX179","UNE VOIX129

m","AH 
 

 

UNE VOIX51",UNE VOIX69,"AH 
   
 AH 
 
 
     
   
 
 
 
 
 
 X 
 
 J 
 

UNE VOIX155",,,,,,,
50.0,Le soleil,Île s’,le soleil,soleil,,,,,,,,,
51.0,Rouen,Bout,caoutchoues,deuxijouts,,,,,,,,,
52.0,Piana,Cana,Cany,,,,,,,,,,
53.0,Côte,Val,val d'Ota,eval,val,val d’Ota,,,,,,,
54.0,Tolbiac,Bolbec,,,,,,,,,,,
55.0,Blesséos,Îles,Les,Île,,,,,,,,,
56.0,Gette,Guettez-,Quittez-le,Comptez,,,,,,,,,
57.0,VOIX229,voilÀ,VOIX,sesavoir,VOIX195,,,,,,,,
58.0,Élança,HÉLAs,Las,Adélaïde,,,,,,,,,
59.0,obséquieux,Hieux,"À l
l'obscurité",,,,,,,,,,
60.0,souleva,Poulet,Voulez,Paulet,piéds;. Poulet,,,,,,,,
61.0,éanne,Jeinne,nne,Jéanne,,,,,,,,,
62.0,Tassit,Sitôt,,,,,,,,,,,
63.0,ieau,Verneuil,hameau de Verneuil,Pyrame,rêver,,,,,,,,
64.0,au Havre,du Havre,e Havre,le Havre,collège du Havre,1 Havre,rue du Havre,,,,,,
65.0,Jardin,reparue,aipardonna,Sonna,,,,,,,,,
66.0,Ileutmème,Ile,,,,,,,,,,,
67.0,Ellé,Elle,ellE,elLE,Puiselle,tonnelle,Elle-s’,Ellesse,"|

- Elle",fille;Elle,Éternelle,javelle,
68.0,Coup,s’assoupir,s’as-,,,,,,,,,,
69.0,Faire,Gésirer,l'Empire,surgirent.de,Thysbé,Lire,,,,,,,
70.0,Romäines,rome,Athènes,ajones,,,,,,,,,
71.0,Jülien,supplie,Lieu,wlien,Julien,,,,,,,,
72.0,Bassolle,amollis,Folle,Rollebosc,olle,,,,,,,,
73.0,Mornes,"el
morne",alaternes,,,,,,,,,,
74.0,Lomme,Hommes,ôrmes,,,,,,,,,,
75.0,mer par-dessus,mer r bleu À,m'’aimer,mer invisible,Évisa,,,,,,,,
76.0,gônflée,mélée,halées,,,,,,,,,,
77.0,la Jampe,Jambes,Enjamber Un Fleuve,,,,,,,,,,
78.0,Soudain,dain,,,,,,,,,,,
79.0,Moi,moi,,,,,,,,,,,
80.0,Naples,Péuples,Penples,,,,,,,,,,
81.0,riseville,Varneville,Briseville,Beuzeville,Brisseville,,,,,,,,
82.0,la-Méditerranée,Méditerranée,,,,,,,,,,,
83.0,ongeur,Lison,sson,Songe,Tongs,,,,,,,,
84.0,toujoürs,poür,,,,,,,,,,,
85.0,pays qu’,"pays de
L tout parsemée",Lés,pays de Caux,,,,,,,,,
86.0,surfabeno,Brise-,Lise,Surprise,Paris,,,,,,,,
87.0,Heure-,Ieures,Impureté,Lheure,heurta,Eure,,,,,,,
88.0,cueillie,Vrilleite,gille,Oreilles,Marseille,d’aiguille,Vrillette,ille,,,,,
89.0,Pontet,tont,ponT,,,,,,,,,,
90.0,ucune,lune,Pas de lune,,,,,,,,,,
91.0,blaient,Oriental,BIentôt Apparut Le Village,Impatienté,,,,,,,,,
92.0,bosquet,Croquerat,Autrefois,quem devoret,Quelquefois,bois bruni,,,,,,,
93.0,cher,Corniche,Sachez,pôche,la manche,,,,,,,,
94.0,AImait-,Tai,Pouvait,Voisine Portait,Allait-Royal,Était-,,,,,,,
95.0,emps,temps',entemps,,,,,,,,,,
96.0,Faven-,àvec,seulavec,,,,,,,,,,
97.0,comtesse Gilberte,GIlbert,Gilberte,Alber-,,,,,,,,,
98.0,Reminil,mont Riboudet,Remontée,,,,,,,,,,
99.0,Londres,Notre-Dame du Gros-Ventre,Sèvres,Apôtres,,,,,,,,,
100.0,"| |

Hauts",automne’,LÀ-haut,,,,,,,,,,
101.0,Océan,jusqu’,qu’,Océan jusqu’,squ,,,,,,,,
102.0,Corse,A comtesse,t-la Corse,"loi,-la",,,,,,,,,
103.0,Fourville,Barville,Goderville,Goder-,Courville,,,,,,,,
104.0,Angleterre,s’exalter,quiéter,terre de Barville,terre,perret,,,,,,,
105.0,Niolo,"col
fl",Cigogne,Cologne,cognac,,,,,,,,
106.0,Anti-physiques,Afrique,Amérique,L'Amérique,l'Afrique,,,,,,,,
107.0,souS,lsblouse,Vouset,,,,,,,,,,
108.0,Ltorturée,Chicorées,Évaporée,,,,,,,,,,
109.0,"vieux

 

 X 
 
 
 
 J 
 
 

330 NE","AH 
 AH","AH 
 X 
 
 J 
 
 X 
 
 J 
 X 
 
 
 
 
 
 J","AH 
 AH 
 
 J 
 X 
 
 
 J 
 X 
 
 
 AH 
 
 
 
 
 

UNE VOIX67","AH 
   
 AH 
 
 X 
 
 J 
 X 
 
 J 
 
 
 X 
 
 J",,,,,,,,
110.0,honteuse,dormeuse,"Écu-
meuse",meuse,,,,,,,,,
111.0,Damas,amazone,ner,ner son amazone,,,,,,,,,
112.0,la France,s‘blancs.-,France,franchit,L{ran,,,,,,,,
113.0,malaDe’,la Seine,Madère,eleis,Madeleines,,,,,,,,
114.0,"AH 
 
 
 J 
   
   
 X","X 
 
 
 AH 
 
 J 
 X","AH 
 
 
 
 
 
 J 
     
 
 
 
 J 
 
 
 J 
   
 
 

 

47","AH 
 
 J 
   
   
   
 X",,,,,,,,,
115.0,iand,Hollande,uand,,,,,,,,,,
116.0,etle,Etle,,,,,,,,,,,
117.0,S'explique,expliquA,,,,,,,,,,,
118.0,uillon,taillis dépouillés,Couillon,,,,,,,,,,
119.0,Patronne,mignonne,Mignonne,,,,,,,,,,
120.0,"Tue
oo Mais ta mère n’",aimais,maiS,maison,,,,,,,,,
121.0,s’'enfoncer,anca,dOnc,dénonca,cütrenoncé,,,,,,,,
122.0,Provence,Enchaînée,pides,Providence,Florence,,,,,,,,
123.0,cntra,Ajaccio,La plaine,sapins,entru,entR-inaccoutumé.-Les châtelains,,,,,,,
124.0,Suisse,alaise,Encaissée,Laisse-,,,,,,,,,
