cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21
33,Chefe do Districto,Aucloridade do Districto,Districto,Chete do Districto,Ah,Districto do,,,,,,,,,,,,,,,,
34,bengalão,Ceylão,Dengalão,bengalinha,Gongalo,,,,,,,,,,,,,,,,,
35,d'Oliveira,districto d'Oliveira,Independente d'Oliveira,Hospital d'Oliveira,d'Olivei,Historia da Sé d'Oliveira,d'Olivi,d'Oli,escarneos d'Oliveira,casas d'Oliveira,"Governador
vil d'Oliveira",,,,,,,,,,,
36,Casa dos Cunhnes,"casa dos
Souzas",largueza dos campos,,,,,,,,,,,,,,,,,,,
37,"Condado Portu-
calense",Condado Portu-,,,,,,,,,,,,,,,,,,,,
38,Villa-Clara,"Calçadinha
de Villa-Clara","Villa-
Clara",Coneelho de Villa-Clara,"Calçadinha de
Villa-Clara",Deputado de Villa-Clara,la-Clara,"estrada de Villa-
Clara",,,,,,,,,,,,,,
39,Titulo,Capitulo,s Capitulos da Novella,Capitanea,Capital,,,,,,,,,,,,,,,,,
40,Gra-,"ra-
zão","bra-
zão d'armas","ra-
pina","Mira-
dães",Ra-,,,,,,,,,,,,,,,,
41,Obriga-,Brito,Obrigado,,,,,,,,,,,,,,,,,,,
42,Torre de D. Ramis,Torre de D. Ramires,Torre de S. Matheus,Torre de 1,Torre de D. Ramire,Torre de D. Ra-,"HO

 

DE RAMIN",Torre de D. Rami-,"Torre de D. Rami-

R

 

s.",,,,,,,,,,,,,
43,Dona,Vá,Donas,Bona,Rica-Dona,,,,,,,,,,,,,,,,,
44,Olha,Hymno,Olhalvo,Sevilha,Solha,Tolhida,,,,,,,,,,,,,,,,
45,Casca,Casco,Cascaes,Mascate,,,,,,,,,,,,,,,,,,
46,As-,Bas-,"pas-

zada",pas-,Has-de,Cas-,,,,,,,,,,,,,,,,
47,"Governador
dré Cavalleiro",U Cavalleiro,Cavalleiro,Cavalleivo,braço do Cavalleiro,cavalleiro,Silleiro,Cavaleiro,Cavallei,André Cavaleiro,"Cavallei-
ro!",Natal o Cavalleiro,"Cavallei-
ro de Malta",Cavalleiros,pranchada de cavalleiro,Cayalleiro,Cavalleiros de Santa,"Cavallei-

ro",cabo Silleiro,"Caval-
leiro",d'este Cavalleiro,Uavalleiro
48,Manoel Pereira,Amoreira,"Pereira

va",Pereira Brazileiro,Pereira,Cerejeira,Pegureira,Pereira Brasileiro,braza das lareiras,Perei,4 Pegureira,,,,,,,,,,,
49,Andrê,Flandres,bandós on-,Londres,André,,,,,,,,,,,,,,,,,
50,Treixedo,Marquez de Treixedo,"Trei-
xedo","Treixedo

    

tos mil reis",,,,,,,,,,,,,,,,,,
51,Convento de Santa,Enxarez de Sandornin,convento de S. Bento,"Ca-

conversarmo",Convento de Santa-Brigida de Oliveira,convento de Santa Thereza,Convento de Franciscanos,Convento de Santa Bri-,"convento de Santa
Cha",convento de S. Domingas,Conviviam,"U Bento de
wazida",,,,,,,,,,
52,Esteves,Estevinha,madre Estevani-,"sobreveste ne-
gra",Deves,,,,,,,,,,,,,,,,,
53,Derrou,derriba,bezerro,,,,,,,,,,,,,,,,,,,
54,Ba,Principe,Ha,Princeza,Principes da Christandade,,,,,,,,,,,,,,,,,
55,"Nosso Se-
nhor",Nosso,"se-
nhora obesa",,,,,,,,,,,,,,,,,,,
56,Fidalgo,Fidalxo,Ai o Fidalgo,Pidalgo,fidalguia,Fidaigo,"Fi-
dalgo",Ai meu Fidalgo,Mm,chapéo do Fidalgo,Fidalguia,braco do Fidalgo,Vidalgo,,,,,,,,,
57,Primo,opprime,"ro-

imo 5",Vo,,,,,,,,,,,,,,,,,,
58,Terreiro da Louci,Terreiro da Loug,Terreiro da Louça,Terreiro da Loutas,POA,terreiro da Honra,,,,,,,,,,,,,,,,
59,Santa Thereza,Therezas,Chut,Santa Theresa,,,,,,,,,,,,,,,,,,
60,Ponte,monte,Monte,We/-,Echo de Traz-os-Montes,Defronte,Monte-,Montemor,Hontem,bre Montemor,Estontea-,Monte-mór,soccorro de Monte-mór,Ponte...,,,,,,,,
61,Prdo dos Ramires,Prado dos Ramires,Hudo dos Ramires,Ri-,,,,,,,,,,,,,,,,,,
62,Inglez,Advogue,Ninguem,FE,,,,,,,,,,,,,,,,,,
63,Palestina,"Pales-
tina",Pelestina,upa,,,,,,,,,,,,,,,,,,
64,Graca,abraca,graca tatal,Praca,Grajelos,"graca dos
tremitos d'aza",,,,,,,,,,,,,,,,
65,Mendoncç,Mendonça,Marias Mendonças,Vi-,Mendonças,Go-,,,,,,,,,,,,,,,,
66,azinhaga,Hibeibinha,Môrzinha,Rôtinhas,Grainha,puz,"vi-
sinhança",Pinhal,Graeinha,,,,,,,,,,,,,
67,ponta molle da orelha,molle,terra molle,Molle,,,,,,,,,,,,,,,,,,
68,Pego das Bichas,pégo das Bichas,Pego,Club,"Pego das Bi-
chas",,,,,,,,,,,,,,,,,
69,lages,lages do Largo,lagôa,"lages do
pateo",Bu,Pagem,,,,,,,,,,,,,,,,
70,"a
elle!",Blle,elle,n'aguelle,Velleda,clle,ria elle,bellez,sos são delle,d'elle,,,,,,,,,,,,
71,Transfe-,pu,Coronel Trancoso,Trans-,tra,Lettras,,,,,,,,,,,,,,,,
72,Nacejas,Monaco,Limonada,Monarchia,,,,,,,,,,,,,,,,,,
73,Gouveia,Gouveia murmurára cóm,João Gouveia,Bruxas,"João
Gouveia",eia,Juão Gouveia,Gouveia...,,,,,,,,,,,,,,
74,Soólha,Sôólha,Sóôlha,Sólha,,,,,,,,,,,,,,,,,,
75,torre albarran,"Torre albar-
ran","torre
albarran",,,,,,,,,,,,,,,,,,,
76,"toa-
lha",bozina de marfim,Sás,"loriga de ma-
lha","pi

rigão de malha",,,,,,,,,,,,,,,,,
77,Fandar,Andar,anda,vianda,Oh,Andamos,randa,,,,,,,,,,,,,,,
78,Ajudado,Açodado,Enfiado,,,,,,,,,,,,,,,,,,,
79,Bibliotheca do Paço,Bibliotheca,Biblio-,Bibliotheca do Paco do Bispo,"Bibliotheca do Paço

ito...",Bibliotheca nacional,,,,,,,,,,,,,,,,
80,Toca,remocava,Beliscava,Lancava,Polyphemo,,,,,,,,,,,,,,,,,
81,d'Imperatriz da Russia,Russia,Russo,relusia,,,,,,,,,,,,,,,,,,
82,Vossê,Vosst,Vossé,Impossibil,,,,,,,,,,,,,,,,,,
83,Ficialgo,pudicicia,Policia,"polici
tam",Deliciosos,,,,,,,,,,,,,,,,,
84,"riacho das
Donas",riacho das Donas,,,,,,,,,,,,,,,,,,,,
85,Vae,Er,Goi,Bravissimo,Bravae,Bravaes,bravio,José Casco dos Bravaes,"José Casco
dos Bravaes!",Bravacs,Bravo,,,,,,,,,,,
86,"viscira er-
guida",Sna Exe,Pa E,,,,,,,,,,,,,,,,,,,
87,Pharmacia,Maciel,Diplomacia,Pacien-,acaci,,,,,,,,,,,,,,,,,
88,Sr. Doutor,S. Do-,Doutor,,,,,,,,,,,,,,,,,,,
89,Beja,"Egreja dos Bra-
vaes",Egreja,"Egreja de S.
Bento",Egre-,gre,Egreja das Monicas,alegre,Egrejinha,,,,,,,,,,,,,
90,Louzadas,Salzedas,Caçadas,Louzad,,,,,,,,,,,,,,,,,,
91,canço,canar,Can-,man-,,,,,,,,,,,,,,,,,,
92,agarrára,Comprára,pagára,abalára,Jjára,,,,,,,,,,,,,,,,,
93,Monicas,Thessalonica,arcebispo de Thessalonica,,,,,,,,,,,,,,,,,,,
94,escoucear,d'onde,Esconde,lusco fusco,Con-,Condes,Visconde,,,,,,,,,,,,,,,
95,Mareolino do INDEPENDENTE,Mareolino,Marcolino do Independente,,,,,,,,,,,,,,,,,,,
96,Duas,Quasi,quasi,quasi consenti-,,,,,,,,,,,,,,,,,,
97,Ribe-,Ribeira,Ribeira sobre a rude,Ribeira do Coice,Ribeirinha,"Ribeira
do Coiee","ribeira de
Crêde",,,,,,,,,,,,,,,
98,Barrólo,Barrólos,bom Barrólo,róla,Barróôlo,Barrólinho,,,,,,,,,,,,,,,,
99,Acto,pecto,,,,,,,,,,,,,,,,,,,,
100,Crêde,Veêde,Vêde,urze,,,,,,,,,,,,,,,,,,
101,Ionra,Ilonra,physionomia,Honra,,,,,,,,,,,,,,,,,,
102,Fabrica de Vidros,Fabrica,Maricas,d'Abril,Rhetorica,Atrica,,,,,,,,,,,,,,,,
103,Cerqueira,Queira,bosque de roseiras,Esgueira,Roqueira,rão das fogueiras,Terceira,,,,,,,,,,,,,,,
104,Deslumbrado,Machumba,humbrae,Sombras,Nem,,,,,,,,,,,,,,,,,
105,—,Santa Clara,"Santa Al-

 

donça",Santa,Santa Ma-,"Bica

 

Santa","Santa Ma-
ria","Santa Rosa
de Lima",Bica Santa,Santa Barbara,"Santa
Cha","Santa
Irencia",phantasia,Santa Aidonça,,,,,,,,
106,Maior,Maio,Volte,,,,,,,,,,,,,,,,,,,
107,"Quinta

feira",Quinta,"Pintai-

 

nho enfiado",,,,,,,,,,,,,,,,,,,
108,Palacete inaccessivel,palacete dos Barrólos,Gom,Palacete,Palacete dos fidalguissimos Barrólos,,,,,,,,,,,,,,,,,
109,Esgaseado,tauxeado,esgaseado,es,Ladeado,asseteado,Sea,,,,,,,,,,,,,,,
110,lJonia,zenia,Bonita,Colonia,bonito rapaz,Es,Sidonia,,,,,,,,,,,,,,,
111,TRE CASA,ALLUSTRE CASA,VALIESTRE CASA DE,ALLUSTRE CASA DE,LLESTRE CASA,ILLUSTRE CA,VALIESTRE CASA,ALLUSTRE CASA DE KAMIRES,,,,,,,,,,,,,,
112,Precis,mófa,pre rijo,pre,Empregos,Sud-Express,,,,,,,,,,,,,,,,
113,Justica,"Po-
liítica",Justiça,Política,,,,,,,,,,,,,,,,,,
114,Ma,sensac,baptisado,Sensibilisado,,,,,,,,,,,,,,,,,,
115,"Oliveir

São",Oliveira...,veira,"Bispo
de Oliveira",Oliveira,Uliveira,Oliveir,Uliveiras,Clarim dºOliveira,,,,,,,,,,,,,
116,Porto,Intantas de Portugal,Portugal,Porque Portugal,em Portugal,am Portugal,Ricos-Homens de Portugal,Por-,Portngal,vulgarisar Portugal,Portugalsinho,Portu-,,,,,,,,,,
117,familia,Ramilde,RAMIES,Rami-,Gramilde,,,,,,,,,,,,,,,,,
118,Galliza,Gallo,Pallido,"Eni

Pallido",Galiléa,,,,,,,,,,,,,,,,,
119,Lanhoso,Lanhoscllo,Egypto,,,,,,,,,,,,,,,,,,,
120,perola,Perola,Numerou,Mertola,peros,HO,,,,,,,,,,,,,,,,
121,Libertava,labutava,Jabutava,,,,,,,,,,,,,,,,,,,
122,Effectivamente o Casco,Il,Josamente,Hirtamente,Infamemente,Immediatamente,"ava

tensamente",Jos,arrebatadamente,Languidamente,"Torre

 

 

vagar

 

samente",Supplementar,singelament,,,,,,,,,
123,jornaes,Major,Jornaes,,,,,,,,,,,,,,,,,,,
124,la-Velhas,Bica-Velha,Villa-Velhas,,,,,,,,,,,,,,,,,,,
125,Algarve,garbo,Algés,,,,,,,,,,,,,,,,,,,
126,cirado da barbacan...,grbssa pocirada,portello das barbacans,eirado da barbacan,,,,,,,,,,,,,,,,,,
127,Goncalo,Goncalo Rami-,Goncalinho,Pogo,El-Rei — Goncalo,Derrou Goncalo,encaltnado,Goncali-,,,,,,,,,,,,,,
128,"Reces-
vinto",Recesvinto,receioso,Sinto,,,,,,,,,,,,,,,,,,
129,vessou,Clêves,Silves,Cloves,,,,,,,,,,,,,,,,,,
130,Alcace,Alcacer-Kebir,Alcacer,Alca-,Alcacova,,,,,,,,,,,,,,,,,
131,Desembucha,Assembléa,Gor,Assembleia,"Assembleia da

Villa","S.
rasse",Assem-,,,,,,,,,,,,,,,
132,Constantinopla,Bastardo,Désta,sta,Lã,,,,,,,,,,,,,,,,,
133,Amainae,comezaina,Comedia,Gomes,compina,,,,,,,,,,,,,,,,,
134,Museu,souto de azinheiros,Rio de Janeiro,Concilio de Toledo,Janeiro,Vocabulario de Bluteau,"der-
radeiro anno de",Mendo de Briteiros,,,,,,,,,,,,,,
135,com-,Com-,,,,,,,,,,,,,,,,,,,,
136,Sem-,Semana,Semanario,,,,,,,,,,,,,,,,,,,
137,Emfim,amem emfim,ve Emfim,— Emfim,,,,,,,,,,,,,,,,,,
138,Tructe-,Tructezindo,lucta,d'onde Tructesindo,"sa-
cudindo",Trucie-,Tructesindo,Tructezindo Ramires,,,,,,,,,,,,,,
139,Barrolinho,Barroólo,marroquim,Barrolica,,,,,,,,,,,,,,,,,,
140,Correspondencias,Correspondencia,Currespondencia,"Correspondencia vin-
gadora",,,,,,,,,,,,,,,,,,
141,Cêdo,Tas,Pittas,extasi,Pitta,,,,,,,,,,,,,,,,,
142,Winchester,Manchester,Arronches,,,,,,,,,,,,,,,,,,,
143,cabo d'elles!,cabo d'elles,cabo d'osso,cabo do renque d'alamos,Japão,"cabo do
seu guarda-sol",,,,,,,,,,,,,,,,
144,Rocilho,Rossilho,Rocio,Filho-de-Algo,Maltrapilho,Filho-d'Algo,Dr,,,,,,,,,,,,,,,
145,Paco,Acor,Acolá,pac,,,,,,,,,,,,,,,,,,
146,Ilespa-,"Ilespa-
nha n'uma pandega heroica",Ileeti,apa-,,,,,,,,,,,,,,,,,,
147,Arcos,carcovas,cova negra,agucar,,,,,,,,,,,,,,,,,,
148,d'essa,ssa,sa d'essa,lua,,,,,,,,,,,,,,,,,,
149,Curiacios,Horacios,Negocios,Curia,,,,,,,,,,,,,,,,,,
150,Appareceria,Apparelha,Appareço,Appareça,caleche apparatosa,,,,,,,,,,,,,,,,,
151,Cunhaese,Cunhaes,punhaes,"Cu-
nhaes",cunhal rachado,,,,,,,,,,,,,,,,,
152,Torre aos Domingos,Domingo,mingoa,"Domin-
go",Dominava,Poço de S. Domingos,Domingues,,,,,,,,,,,,,,,
153,bebedo,Recebedoria,Jã,botõe,Juizo,,,,,,,,,,,,,,,,,
154,"Go-

verno Civil",Governo do S. Ful-,"Governo

 

 

ado","Governo
bafou",Governo,Governo Civil,Governo Civil de bracos,"Governo
Civil",Governo Ci-,,,,,,,,,,,,,
155,Pirmina,Dusinas,Minas,ee,Jamparinas,Minas de Salomão,Athenas,,,,,,,,,,,,,,,
156,Lourenço Ramires,Jenço,"Hoste Real
Lourenço Ramires",Hoste Real,,,,,,,,,,,,,,,,,,
157,10 Snr,Snr,"lagar do
Snr",,,,,,,,,,,,,,,,,,,
158,Abbade de Chandim,Bom Deus,mercê de Deus,S,ur,"mercê de
Deus!",,,,,,,,,,,,,,,,
159,Ai,"Bomjai
dim!",Candi-,Sandim,Landim,vindima,,,,,,,,,,,,,,,,
160,Freixos,Gareia,Rei,São Reis,toreia,Jurei,,,,,,,,,,,,,,,,
161,Lrazia,Brazil,Brazileiro,braza,,,,,,,,,,,,,,,,,,
162,Tabaca-,Tabacaria,Ca-,,,,,,,,,,,,,,,,,,,
163,Aquelle,aquella Fé,n'aquelle,aquella grande fidalga,Ataque,Aquella,Aquellas,aquelle,N'aquelle,n'aquella nova,aquella romantica,jaquetão,,,,,,,,,,
164,valentias,dynastia d'Aviz,Dynastias,,,,,,,,,,,,,,,,,,,
165,Panorcana,Panorcuna,Panorama,"Pano-
rama",Melodrama,Panorana,,,,,,,,,,,,,,,,
166,Necessito,suecessivas,,,,,,,,,,,,,,,,,,,,
167,Voti,Patriotismo,Patriota,Patriotas,,,,,,,,,,,,,,,,,,
168,"Anto-
ninho Moreno",Moreno,Serra Morena,,,,,,,,,,,,,,,,,,,
169,mareha de fol-,Officina de s. José,pera de S. João,collegio de S. Fiel,ladeira de S. Bento,João,,,,,,,,,,,,,,,,
170,sé,ecdeu,Te-Deum,,,,,,,,,,,,,,,,,,,
171,Destino,Estive,festi,Estirado,,,,,,,,,,,,,,,,,,
172,mecheu,Marche,Chiche,chech,Chefe,Chega,Chel-,buço,Sr,Macheque,,,,,,,,,,,,
173,"Roman-
ce moderno","Lan-
dim","An-
dré","Carnet-Mon-
dain",,,,,,,,,,,,,,,,,,
174,quairo,Quan,Emquanto,Quan-,Quaes,DE,Don Juan,,,,,,,,,,,,,,,
175,Reposteiro-Mór,Désteiro,mosteiro de Lorvão,Mosteiro,"re-
posteiro",Mosteiro de Craquêde,bou,,,,,,,,,,,,,,,
176,ão dos Proprios Nacionaes,Proprios Nacionaes,Ti,,,,,,,,,,,,,,,,,,,
177,Dr.,Acaso,Cas,Drancas,Pedagogicas,Brocas,,,,,,,,,,,,,,,,
178,Politico,"Politi-
ca",Politica,Politica Colonial,Cavaleiro dentro da Politica,Criticos,,,,,,,,,,,,,,,,
179,Extraordinario,cérca do Seminario Novo,Seminario,,,,,,,,,,,,,,,,,,,
180,Bernardino,Governador Civil?...,"Governador Ci-
vil",Governador Civil,Governador Civil de Monforte,"Governadures
Civis","Governador das Armas d'Entre-
Douro e Minho",Governador Civil do Districto,"Sr. Governador
il dOliveir","Governador
Civil",Governador,Governador das Armas,"Governador Ci

 

il de","Go-
vernador detestavel",Governador Civil de Oliveira,,,,,,,
181,petroleo,N'outro,Troia,n'outro,Ro,,,,,,,,,,,,,,,,,
182,Verdade,dade,Vontade,Praça da Liberdade,Piedade,Edade,Saudade,,,,,,,,,,,,,,,
183,Collares,collegio,collete,collaço do moço,"collete de seda p'
tou",,,,,,,,,,,,,,,,,
184,"banco de
pedra",Banco Hypotheca-,banco de pedra,Bofé!,haneo de pedra,,,,,,,,,,,,,,,,,
185,Annica,n96,Verídica Inquiricão,Annica es,"Annica es
— Quer saber",,,,,,,,,,,,,,,,,
186,Vocês,Vocemecê,,,,,,,,,,,,,,,,,,,,
187,Alfere,Alferes,Differença,lheres,Alferes-Mór,,,,,,,,,,,,,,,,,
188,"peor
desdouro",Futuro,Flôr,Douro,"alto pu-
nho dourado",Eh,Douro e Minho,"d'Entre
Minho-e-Douro",luncta d'ouro,Europa,,,,,,,,,,,,
189,Graç,Populaça,Graça!—Então,Graça,Praça da Pra-,vidraça,Praça,,,,,,,,,,,,,,,
190,Nevtosa,Murtosa,Acceitei,Jeito,Heitosa,Peitosa,Denemeritos,Feitosa,Feitosn,Vomito,,,,,,,,,,,,
191,sc some,ponta da sombrinha,cabo d'aljofar da sombrinha,ponta fina,,,,,,,,,,,,,,,,,,
192,io Duarte,Poemeto do Tio Duarte,Tio Duarte,,,,,,,,,,,,,,,,,,,
193,lusidia,India,Índia,fundia,Guadiana,Sacudia,,,,,,,,,,,,,,,,
194,Litte-,Annaes de Litteratura,Litteratura,Magistratura,Formatura,Litteratura Grega,,,,,,,,,,,,,,,,
195,Terço,Serras,Derrava,perra,Terra,Queixa-perra,Terras,desterra,,,,,,,,,,,,,,
196,Arcada,Lacrada,"Mada-

 

 

ma",Adail,Animada,,,,,,,,,,,,,,,,,
197,cadciras de verga,"cam-
pos de lide",brancuras de lapides,Samoras de Cendute,Jide leal,,,,,,,,,,,,,,,,,
198,Pará,Daro,Paris,paro,pars,Parou,Caro,,,,,,,,,,,,,,,
199,Duzentos,Vento,Regimento,S. Bento,"Invento-
Aventureiros",,,,,,,,,,,,,,,,,
200,Xo,Urcia,Offorccia,D. Garcia,,,,,,,,,,,,,,,,,,
201,pharol,Nympha,sophar,,,,,,,,,,,,,,,,,,,
202,Manhã,úmanhã,ámanhã,Manhi,Amanhã,áúmanhã,,,,,,,,,,,,,,,,
203,"Pec

 

 

imira",Brabante,Violante,Almirante,Mirante,MHa,miradoiro,,,,,,,,,,,,,,,
204,U Noronha,Borgonha,Noronhas,familia Noronha,Noronha,,,,,,,,,,,,,,,,,
205,China,Jesuina,collina,Linda,Officina,lina,Pequenina,,,,,,,,,,,,,,,
206,Jargav,sarga,Sar,,,,,,,,,,,,,,,,,,,
207,Hotel Bragança,Braganca,Di,Hotel Braganca,Bragança,Praga,Braganças,,,,,,,,,,,,,,,
208,repellia,luda de rijas,luda tremia,pelluda,pelludo,,,,,,,,,,,,,,,,,
209,Arega,Enxarez,Trez,,,,,,,,,,,,,,,,,,,
210,divan,caracolando,Mundo,despendurando,Jouvando,luva,Jejando,,,,,,,,,,,,,,,
211,Bom Samaritano...,Bom Samaritano,,,,,,,,,,,,,,,,,,,,
212,Dezembro,Septembro,Setembro,Novembro,,,,,,,,,,,,,,,,,,
213,Provedor,Providencia,Provincia,ce,Provins,Provineia,Alboins,en=,,,,,,,,,,,,,,
214,Torre...,Correu,Borróôlo,"Torre

do cache-nez",Torre!,Torre,ma Torre,torre d'Almenara,Corre,Porre,"Torre pa
coração",Torres,Torr,Torre iluminára,torre:—e Titó,Morrendo,,,,,,
215,Palaeio,Choupal,Palavras,Sala,Palacio,,,,,,,,,,,,,,,,,
216,egoa...,Lamego,d'agoa,egoa,legoas,,,,,,,,,,,,,,,,,
217,Lyra,Mãe d'Agua,Alcaide d'Aveyras,Alcaide,,,,,,,,,,,,,,,,,,
218,Centro Regenerador,Genealogica,Regedor,Regeneradores,Regenerador,los Regeneradores,generadores,Regen,bom Regenerador,Procuradora,,,,,,,,,,,,
219,Camara...,relogio da Camara,"Amarante

  

Rei",Camara,Camaras,Camar E,Presidente da Camara,Amarante,torre da Camara,,,,,,,,,,,,,
220,Sacavem,AVE,Avenida,Aveyras,Ave-,,,,,,,,,,,,,,,,,
221,Real,Realmente,Egualmente,Naturalmente,,,,,,,,,,,,,,,,,,
222,"Rei
de Leão",faleão,Leão,loja do Leão,,,,,,,,,,,,,,,,,,
223,"Passára
ahi",Crassa,Passos,assumpto,Passára,nôjo,,,,,,,,,,,,,,,,
224,d'Arraz,arraial seguro,Arranja,Arrancou,carrascão,,,,,,,,,,,,,,,,,
225,Alerta,Colera,Clerigo,Rigoleto,Reriz,,,,,,,,,,,,,,,,,
226,"fertili

ima",Reparti,Reparti-,Martinho,,,,,,,,,,,,,,,,,,
227,Torn,Torto,Oratorio,Tor,Toros,,,,,,,,,,,,,,,,,
228,Sanches,"Snr.º
D. Anna Lucena",Lucena,Sanches Lucena,"Sanches
Lucena",,,,,,,,,,,,,,,,,
229,Misericordia,surdia,balburdia,Sur,S.,,,,,,,,,,,,,,,,,
230,Lyceu,Saceudiu,Ceuta,,,,,,,,,,,,,,,,,,,
231,bastos,"Vo-
tos",Drutos,Gottoso,d'Ulgoso,Ditosos,,,,,,,,,,,,,,,,
232,Olhe,Recolheu,"Idéa

 
  

incolheu",,,,,,,,,,,,,,,,,,,
233,Queres,Quer,— Quem,Alemquer,Querida,Quero,,,,,,,,,,,,,,,,
234,Alugaria,vergari,vergel,,,,,,,,,,,,,,,,,,,
235,"Casal do
Miranda",Miranda,Agasalhem,carvalheiras do Casal No-,casal do Miranda,,,,,,,,,,,,,,,,,
236,Sé de Zamora,morangal,Mor,Morra,Moral,,,,,,,,,,,,,,,,,
237,Obras Publica,Republica,Instrueção Publica,Honstruoso,Instrueção,,,,,,,,,,,,,,,,,
238,Jouras,Curamba,Ura,Azurara,,,,,,,,,,,,,,,,,,
239,V. Fx,V. Ex,V. E,,,,,,,,,,,,,,,,,,,
240,"Absolut

 

mo",desola,Sol,Solar,solidão,,,,,,,,,,,,,,,,,
241,próa,Monge,Congo,delonga,Longe,tanger,,,,,,,,,,,,,,,,
242,Titô,Deatitude,braco do Titó,immenso Titó,bom Titó,Titó,"Titó
descess",,,,,,,,,,,,,,,
243,cendia,suspendia,rescendia,Explendido,pendia,d'onde pendia,Mendigo,comprehendia,,,,,,,,,,,,,,
